Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;N-Z;ame_ME;ame_ME_unc;ame_BE/A;ame_BE/A_unc;ame_BDE;ame_BDE_unc;ame_AM;ame_AM_unc;ame_BE;ame_S2p;ame_S1p;ame_S2n;ame_S1n;Difference_BE_DZ_AME;Surf;Asym;Coul;Pair;Z_parity;N_parity;ldm_BE;Z_distance;N_distance
18;14;7.67005348;-1.23985291;32;245.44171136;21.810291180000007;1.9871024800000043;1.5035132600000054;40.49483576;-4;-2.2003519999999996;1.77;7.700008899999999;0.0553;-24190.0;400.0;31.997637824;1.9;246.40028479999998;2.7190418000000065;2.454771699999983;40.4202848;21.588284799999993;0.9585734399999808;10.079368399158984;0.5;96.3839603169578;0.1767766952966369;1;1;243.19036214157111;2;6
18;15;7.89810848;-8.36433411;33;260.63757984;15.195868480000001;3.0441046400000005;3.7879208699999936;37.00615966000001;-3;-9.384295;0.401;7.9289559;0.0121;-16925.0;200.0;32.989925545;0.43;261.6555447;4.9197044000000165;3.338559099999984;36.843544699999995;15.255259900000004;1.0179648600000064;10.288276478101775;0.2727272727272727;95.40038188785284;0.17407765595569785;1;-1;261.0584755610184;2;5
18;16;8.18653107;-17.9974365;34;278.34205638;17.704476539999973;4.279501019999941;5.952468859999954;32.900345019999975;-2;-18.378293000000003;0.078;8.1976724;0.0023;-17158.0;196.0;33.980270092;0.083;278.7208616;6.940698399999994;4.663923500000034;32.32057680000001;17.065316900000006;0.37880522000000383;10.49508462297634;0.11764705882352941;94.45576160678708;0.17149858514250885;1;1;277.25461434148116;2;4
18;17;8.32020187;-22.7910461;35;291.20706545;12.865009070000042;5.3996885700000234;10.677388220000012;30.569485610000015;-1;-23.047289;0.68;8.3274621;0.0194;-11874.3955;0.8516;34.975257719;0.73;291.46117350000003;11.039370300000009;5.896173100000015;29.805628800000036;12.74031190000003;0.25410805000001346;10.699874805650794;0.02857142857142857;93.54747687226124;0.1690308509457033;1;-1;291.92328000438505;2;3
18;18;8.52392578;-30.3739624;36;306.86132808;15.654262630000005;8.893393480000043;15.281114660000014;28.519271700000047;0;-30.231542;0.027;8.5199096;0.0008;-12814.3607;0.3259;35.967545106;0.028;306.7167456;14.877793200000015;8.50698060000001;27.99588400000002;15.25557209999999;-0.14458247999999685;10.902723556992836;0.0;92.67315023443913;0.16666666666666666;1;1;305.1928873996094;2;2
18;19;8.53314018;-31.1674194;37;315.72618666;8.864858579999975;9.756021299999986;17.254568809999967;24.51912120999998;1;-30.947679;0.207;8.527140600000001;0.0056;-6147.4775;0.227;36.966776301;0.221;315.5042022;16.679413699999976;8.71464300000004;24.043028699999965;8.787456599999976;-0.2219844599999874;11.103702468586784;0.02702702702702703;91.8306204158799;0.1643989873053573;1;-1;317.1779397120571;2;1
18;20;8.62031746;-34.941925;38;327.57206348000005;11.845876820000058;10.867220900000063;19.316398520000064;20.710735400000033;2;-34.714827;0.195;8.6142807;0.0051;-5914.0671;0.0448;37.962732102;0.209;327.3426666;18.62862660000002;10.242247399999993;20.625920999999973;11.838464399999998;-0.22939688000008118;11.302878635921052;0.10526315789473684;91.01791743662744;0.16222142113076254;1;1;327.98086001817205;2;0
18;21;8.5812397;-33.9668274;39;334.6683483;7.096284819999937;11.606849479999937;21.218564070000014;18.942161639999995;3;-33.242195;5.0;8.5625988;0.1282;565.0;5.0;38.964313037;5.367;333.94135320000004;20.923710100000026;10.73304859999998;18.437151000000014;6.598686600000016;-0.7269950999999537;11.500315051230226;0.23076923076923078;90.23324117119103;0.16012815380508713;1;-1;337.6935410325215;2;1
18;22;8.61204243;-35.7088013;40;344.48169720000004;9.813348900000051;12.749350800000002;23.157054880000032;16.909633719999988;4;-35.03989997;0.00218;8.595259400000002;0.0002;-1504.4031;0.0559;39.96238312204;0.00234;343.810376;22.756625800000037;12.528651200000022;16.46770940000005;9.869022800000035;-0.6713212000000226;11.696070952851462;0.4;89.47494278931372;0.15811388300841897;1;1;346.3986623582177;2;2
18;23;8.55312824;-33.8339539;41;350.67825783999996;6.196560639999916;13.34042063999999;24.90468672999998;16.009909539999967;5;-33.06751;0.347;8.534373299999999;0.0085;2492.0392;0.3473;40.96450057;0.372;349.90930529999997;24.482783099999942;12.798665299999936;15.967952099999938;6.098929299999901;-0.7689525399999866;11.890202136872691;0.6097560975609756;88.74150863129375;0.15617376188860607;1;-1;354.1708149339645;2;3
18;24;8.56315422;-34.7368164;42;359.65247724;8.974219400000038;14.503168209999956;26.719127639999954;15.170780039999954;6;-34.422678;5.775;8.555614100000001;0.1375;599.3527;5.7763;41.963045737;6.2;359.3357922;26.162772200000006;14.404460900000005;15.525416199999977;9.426486900000077;-0.31668503999998165;12.082761235960547;0.8571428571428571;88.03154614771258;0.1543033499620919;1;1;361.0774648108727;2;4
18;25;8.49617958;-32.3486938;43;365.33572194;5.683244699999989;14.965953659999968;28.340461749999974;14.657464100000027;7;-32.009811;5.31;8.4882382;0.1235;4565.5836;5.3254;42.965636056;5.7;364.9942426;27.57917479999998;14.467013800000014;15.084937300000048;5.658450399999972;-0.34147933999997804;12.273797969521459;1.1395348837209303;87.34377159705971;0.15249857033260467;1;-1;367.17978241455285;2;3
18;26;8.49431705;-32.6915283;44;373.74995019999994;8.414228259999959;16.13332724999998;30.01626171999993;14.097472959999948;8;-32.67326;1.584;8.4938411;0.036;3108.2375;1.6381;43.964923814;1.7;373.7290084;29.61345339999994;15.802718799999973;14.393216199999966;8.734765799999995;-0.020941799999945943;12.463359368739502;1.4545454545454546;86.67699924623382;0.15075567228888181;1;1;372.5333586929026;2;2
18;27;8.42567348;-30.0255127;45;379.1553066;5.405356400000073;16.466830119999997;31.494358840000018;13.819584660000032;9;-29.770801;0.512;8.4199526;0.0114;6844.8422;0.7311;44.968039731;0.55;378.897867;32.15328020000004;16.58079979999998;13.90362440000003;5.168858600000036;-0.2574395999999979;12.651489979526238;1.8;86.03013186077843;0.14907119849998599;1;-1;377.18882574580033;2;1
18;28;8.41843605;-30.0469055;46;387.2480583;8.092751700000008;17.623133850000045;33.013725100000045;13.498108100000081;10;-29.771255;2.329;8.4123835;0.0506;5642.6746;2.4394;45.968039244;2.5;386.969641;35.14496340000001;18.797681500000007;13.240632600000012;8.071773999999976;-0.278417300000001;12.838232045991905;2.1739130434782608;85.40215230594617;0.14744195615489714;1;1;381.19239647292363;2;0
18;29;8.30073833;-24.8621521;47;390.13470151;2.8866432099999884;17.90827257000001;34.518182110000055;10.979394909999996;11;-25.367274000000002;1.211;8.311425;0.0258;10344.7078;1.849;46.972767112;1.3;390.63697499999995;36.62197499999998;18.921292799999996;11.739107999999948;3.6673339999999737;0.5022734899999364;13.023625676689214;2.574468085106383;84.7921161078064;0.14586499149789456;1;-1;384.5863353018017;2;1
18;30;8.2311821;-21.7528076;48;395.0967408;4.962039290000007;19.163078480000024;36.13744372000002;7.848682499999995;12;-22.354927;16.767;8.2436656;0.3493;9929.555;16.7847;47.976001;18.0;395.6959488;37.58594880000001;20.071948800000012;8.72630780000001;5.058973800000036;0.599207999999976;13.207708995578505;3.0;84.19914484681298;0.14433756729740643;1;1;387.40937004795364;2;2
18;31;8.10121441;-15.5441895;49;396.95950609000005;1.862765290000027;19.395297130000074;37.63778368000004;6.824804580000034;13;-17.06;400.0;8.132;8.0;12551.0;400.0;48.981685;429.0;398.468;38.824;20.084;7.831025000000023;2.772051199999987;1.5084939099999701;13.390518279406722;3.4489795918367347;83.62242027547873;0.14285714285714285;1;-1;389.69705331789515;2;3
18;32;8.01761627;-11.394104;50;400.8808135;3.9213074099999403;20.695896849999997;39.246482619999995;5.784072699999967;14;-13.23;500.0;8.054;10.0;12498.0;500.0;49.985797;537.0;402.7;40.204;21.235;7.004051199999987;4.232;1.8191865000000007;13.572088082974531;3.92;83.06117906780415;0.1414213562373095;1;1;391.4820805200893;2;4
18;33;7.8807416;-4.35974121;51;401.9178216;1.0370081000000368;20.87581810000006;40.73553615000003;4.958315509999977;15;-6.49;400.0;7.922;8.0;16026.0;400.0;50.993033;429.0;404.022;41.422;21.472;5.554;1.322;2.1041783999999666;13.752451353579682;4.411764705882353;82.51470812147811;0.14002800840280097;1;-1;392.79457044068124;2;5
18;34;7.78831291;0.637176514;52;404.99227132;3.0744497199999614;22.21447890999997;42.32564081999999;4.111457819999998;16;-1.38;600.0;7.827;12.0;15758.0;601.0;51.998519;644.0;407.004;-153.897;22.974;4.304;2.982;2.011728680000033;13.93163953576523;4.923076923076923;81.98234034508003;0.1386750490563073;1;1;393.6623134243982;2;6
18;35;7.64854527;8.32794189;53;405.37289931;0.3806279899999936;22.342105189999984;43.79410247999999;3.455077709999955;17;6.791;699.0;7.677;13.0;19086.0;708.0;53.00729;750.0;406.881;-169.497;22.809;2.859;-0.123;1.508100689999992;14.109682667364165;5.452830188679245;81.46345087195161;0.13736056394868904;1;-1;394.11099144016896;2;7
18;36;7.55126429;14.0039368;54;407.76827166;2.3953723500000024;23.709962589999975;45.35533454;2.776000339999996;18;12.56;800.0;7.578;15.0;17710.0;894.0;54.013484;859.0;409.212;-181.332;-182.234;2.208;2.331;1.443728340000007;14.286609467713793;6.0;80.95745365037817;0.13608276348795434;1;1;394.1643736769777;2;8
19;12;6.46716833;34.8659058;31;200.48221823;24.25683742999999;-4.464657369999998;-4.8469478000000095;46.78236468;-7;34.26;300.0;6.487;10.0;0.0;0.0;31.03678;322.0;201.097;-5.644;-4.883;-205.784;-208.115;0.6147817700000076;9.868272403218972;1.5806451612903225;108.86932780325449;0.1796053020267749;-1;1;197.47242243302355;1;4
19;13;6.89550066;22.7634888;32;220.65602112;20.17380288999999;-2.975399060000001;-2.3933764800000006;44.43064031999998;-6;21.99;400.0;6.92;12.0;0.0;0.0;32.023607;429.0;221.44;-2.7250939999999826;-3.372;-187.772;20.343;0.7839788800000065;10.079368399158984;1.125;107.72324976601166;0.1767766952966369;-1;-1;220.7337523955806;1;5
19;14;7.36833525;8.33583069;33;243.15506325;22.49904213000002;-2.2866481099999874;-0.299545629999983;42.67284502000001;-5;7.54;200.0;7.392;6.0;-23489.0;447.0;33.008095;215.0;243.936;-0.009513100000011036;-2.464284799999994;42.839;22.496;0.7809367499999951;10.288276478101775;0.7575757575757576;106.62395622760023;0.17407765595569785;-1;1;241.94594727651753;1;6
19;15;7.63673592;-0.0867614746;34;259.64902128;16.493958029999988;-0.9885585600000013;2.055546079999999;38.99300016000001;-4;-1.22;196.0;7.67;6.0;-16110.0;358.0;33.99869;210.0;260.78;2.4630143999999854;-0.8755446999999985;39.34;16.844;1.1309787199999732;10.49508462297634;0.47058823529411764;105.56820414876202;0.17149858514250885;-1;-1;261.29100659560703;1;5
19;16;7.94730043;-10.5218506;35;278.15551505;18.50649377000002;-0.18654132999995454;4.0929596899999865;35.00045180000001;-3;-11.172893;0.512;7.9658409;0.0146;-16363.0;200.0;34.988005406;0.55;278.8044315;4.747493400000036;0.08356990000000224;34.86843150000001;18.024431500000006;0.6489164500000015;10.699874805650794;0.2571428571428571;104.55306238664491;0.1690308509457033;-1;1;278.9301011865739;1;4
19;17;8.1153059;-16.4459839;36;292.15101239999996;13.995497349999937;0.9439469499999404;6.343635519999964;32.50199111999996;-2;-17.417182;0.325;8.1422233;0.009;-10966.0155;40.0013;35.981301887;0.349;293.1200388;7.555038399999961;1.6588652999999467;32.34003879999998;14.315607299999975;0.9690264000000184;10.902723556992836;0.1111111111111111;103.57587379143197;0.16666666666666666;-1;-1;295.00646685816315;1;3
19;18;8.34263134;-24.9009399;37;308.67735958000003;16.526347180000073;1.8160315000000082;10.709424980000051;30.52184453000001;-1;-24.800201;0.094;8.339848;0.0025;-11664.1314;0.6412;36.97337589;0.1;308.574376;10.364610999999975;1.8576303999999655;29.769944499999983;15.454337200000008;-0.10298358000005692;11.103702468586784;0.02702702702702703;102.63422281774814;0.1643989873053573;-1;1;309.64782883795493;1;2
19;19;8.44375324;-29.0148621;38;320.86262311999997;12.185263539999937;5.13643645999997;14.892457759999957;28.71161072000001;0;-28.800759999999997;0.195;8.4380593;0.0051;-6742.2563;0.0626;37.969081114;0.209;320.64625340000003;13.856694200000085;5.142051200000045;27.526214600000063;12.071877400000055;-0.21636971999993193;11.302878635921052;0.0;101.7259077232895;0.16222142113076254;-1;-1;322.96844341994756;1;1
19;20;8.55716896;-33.8103943;39;333.72958944;12.866966320000017;6.15752595999993;17.024746859999993;25.052229859999954;1;-33.80719535;0.00456;8.5570258;0.0003;-6524.4888;0.5962;38.96370648482;0.00489;333.7240062;16.623587;6.381339600000007;25.149630200000015;13.077752799999958;-0.005583239999964462;11.500315051230226;0.02564102564102564;100.84891660309584;0.16012815380508713;-1;1;335.07082551289415;1;0
19;21;8.54633141;-33.8627319;40;341.8532564;8.123666960000037;7.18490810000003;18.791757579999967;20.990633280000054;2;-33.53549700000001;0.056;8.538090700000001;0.0014;1310.9051;0.0596;39.963998165;0.06;341.52362800000003;18.315323399999993;7.582274800000014;20.877374599999982;7.799621800000023;-0.32962839999999005;11.696070952851462;0.1;100.00140664688003;0.15811388300841897;-1;-1;346.04721704949395;1;1
19;22;8.59850979;-36.4769592;41;352.53890139;10.685644989999957;8.057204189999936;20.80655498999994;18.809311949999994;3;-35.559548799999995;0.00376;8.5760731;0.0003;-421.6406;0.1377;40.96182525611;0.00403;351.6189971;20.337272299999952;7.8086210999999315;17.894990899999975;10.095369099999953;-0.9199042899999768;11.890202136872691;0.21951219512195122;99.18168611732831;0.15617376188860607;-1;1;355.9808404944911;1;2
19;23;8.56605434;-35.6409912;42;359.77428228;7.2353808900000445;9.096024440000065;22.436445080000055;17.921025880000002;4;-35.022031000000005;0.106;8.5512571;0.0025;3525.2626;0.1825;41.962402305;0.113;359.1527982;22.042158200000006;9.24349290000007;17.629170199999994;7.533801100000041;-0.6214840800000161;12.082761235960547;0.38095238095238093;98.38819863567876;0.1543033499620919;-1;-1;364.9469732648555;1;3
19;24;8.59265709;-37.2795715;43;369.48425487;9.70997258999995;9.831777629999976;24.334945839999932;16.945353479999994;5;-36.575394;0.41;8.5762204;0.0095;1833.4783;0.4687;42.960734701;0.44;368.7774772;23.846145900000003;9.441684999999998;17.158480100000045;9.624679000000004;-0.7067776699999513;12.273797969521459;0.5813953488372093;97.6195094320079;0.15249857033260467;-1;1;373.01387221336137;1;4
19;25;8.55039787;-35.9414368;44;376.21750627999995;6.73325140999998;10.881784339999967;25.847737999999936;16.44322399999993;6;-35.781498;0.419;8.546702300000002;0.0095;5687.2319;0.5303;43.961586984;0.45;376.0549012;25.52767240000004;11.060658600000025;16.902103000000004;7.277423999999999;-0.1626050799999348;12.463359368739502;0.8181818181818182;96.8742932752025;0.15075567228888181;-1;-1;380.2435720274387;1;3
19;26;8.56077385;-36.8873596;45;385.23482325000003;9.017316970000081;11.48487305000009;27.61820030000007;15.750568380000061;7;-36.615643;0.522;8.5546747;0.0116;4196.5868;0.6369;44.960691491;0.56;384.9603615;27.03407189999998;11.231353100000007;16.182884299999976;8.905460299999977;-0.27446175000005724;12.651489979526238;1.0888888888888888;96.15132384439941;0.14907119849998599;-1;1;386.69257715543876;1;2
19;27;8.51497173;-35.2698669;46;391.68869957999993;6.4538763299999005;12.533392979999917;29.000223099999914;15.471193299999982;8;-35.413928999999996;0.727;8.5180428;0.0158;7725.6802;2.349;45.961981584;0.78;391.82996879999996;29.512901599999925;12.932101799999947;15.775067599999952;6.869607299999974;0.1412692200000265;12.838232045991905;1.391304347826087;95.44946434193984;0.14744195615489714;-1;-1;392.4124634620969;1;1
19;28;8.51601315;-35.7624207;47;400.25261804999997;8.563918470000033;13.004559749999942;30.627693599999986;15.017794799999933;9;-35.711982000000006;1.397;8.5148795;0.0297;6632.6837;2.6237;46.961661612;1.5;400.19933649999996;32.02737699999998;13.229695499999973;15.238974999999977;8.369367700000003;-0.05328155000000834;13.023625676689214;1.7234042553191489;94.76765917931303;0.14586499149789456;-1;1;397.45040305755725;1;0
19;29;8.42161846;-31.6761169;48;404.23768608;3.9850680300000363;14.10298456999999;32.01125714;12.548986500000069;10;-32.284482;0.773;8.4342324;0.0161;11940.3857;0.7734;47.965341184;0.83;404.8431552;33.12747300000006;14.20618020000006;13.013186400000064;4.643818700000062;0.6054691200000093;13.207708995578505;2.0833333333333335;94.10492659349687;0.14433756729740643;-1;-1;401.84962350384836;1;1
19;30;8.35997391;-29.0057373;49;409.63872159000005;5.4010355100000424;14.541980790000025;33.70505927000005;9.386103540000079;11;-29.611496;0.801;8.3722753;0.0164;11688.5069;0.8205;48.968210753;0.86;410.2414897;34.61748969999998;14.545540899999963;10.042153200000001;5.398334499999939;0.6027681099999427;13.390518279406722;2.4693877551020407;93.46035207259388;0.14285714285714285;-1;1;405.64981077367327;1;2
19;31;8.25291824;-23.9415894;50;412.64591199999995;3.0071904099999074;15.686405909999905;35.08170303999998;8.40822591999995;12;-25.727853;7.731;8.2885833;0.1546;13861.3774;7.8919;49.972380015;8.3;414.429165;36.04516500000004;15.961165000000037;9.5860098;4.187675300000061;1.7832530000000588;13.572088082974531;2.88;92.83308248754581;0.1414213562373095;-1;-1;408.8874638365294;1;3
19;32;8.1754427;-20.1718445;51;416.94757769999995;4.301665700000001;16.066764199999966;36.76266104999996;7.308856109999908;13;-22.515456999999998;13.041;8.221335;0.2557;13816.8529;13.0517;50.975828664;14.0;419.28808499999997;37.82308499999996;16.588084999999964;9.046595299999986;4.858919999999926;2.340507300000013;13.752451353579682;3.3137254901960786;92.222320841652;0.14002800840280097;-1;1;411.59620751197497;1;4
19;33;8.06093788;-14.3216858;52;419.16876976000003;2.221192060000078;17.250948160000007;38.12676626000007;6.522857760000079;14;-17.137628;33.534;8.1150303;0.6449;17128.6431;33.5405;51.981602;36.0;421.98157560000004;39.43157560000004;17.95957560000004;7.552410600000003;2.6934906000000773;2.81280584000001;13.93163953576523;3.769230769230769;91.62732156214827;0.1386750490563073;-1;-1;413.8070692084093;1;5
19;34;7.9729476;-9.6477356;53;422.5662228;3.3974530399999594;17.573951480000005;39.788430389999974;5.6186451000000375;15;-12.295722;111.779;8.0228488;2.109;17091.9853;120.0471;52.9868;120.0;425.21098639999997;41.180986399999995;18.206986399999995;5.922901400000032;3.2294107999999544;2.644763599999976;14.109682667364165;4.245283018867925;91.0473862686518;0.13736056394868904;-1;1;415.54872431772554;1;6
19;35;7.85487986;-3.17364502;54;424.16351244;1.5972896399999854;18.790613129999997;41.13271831999998;4.994742679999945;16;-5.15;400.0;7.891;7.0;20010.0;403.0;53.994471;429.0;426.114;42.042;19.233;4.13242439999996;0.9030136000000056;1.9504875599999991;14.286609467713793;4.7407407407407405;90.48185996218737;0.13608276348795434;-1;-1;416.84771432949856;1;7
