N-Z;N;Z;A;Mass_excess;ME_unc;BE/A;BE/A_unc;Beta_decay_Energy;BDE_unc;Atomic_Mass;AM_unc
15;79;112.283844;634.690552
15;80;105.601692;649.444153
15;81;100.449936;662.667236
15;82;94.3093643;676.879211
15;83;86.2736664;692.986267
15;84;76.6139221;710.717407
15;85;68.0016022;727.401123
15;86;57.7558327;745.718262
15;87;48.6255074;762.919983
15;88;37.8538628;781.763000
15;89;28.2619553;799.426270
15;90;17.0223255;818.737305
15;91;7.02424192;836.806763
16;4;5.17091036;143.739090
16;5;34.3401718;122.641212
16;6;68.6932220;96.3595428
16;7;95.0692673;78.0548782
16;8;123.506073;57.6894531
16;9;144.725113;44.5417938
16;10;168.535110;28.8031769
16;11;186.761292;18.6483765
16;12;207.997635;5.48339844
16;13;224.320755;-2.76834106
16;14;243.938187;-14.3143921
16;15;256.849670;-19.1544952
16;16;272.389587;-26.6230316
16;17;280.529663;-26.6917267
16;18;291.580200;-29.6708984
16;19;298.471619;-28.4909058
16;20;308.255676;-30.2036133
16;21;313.449768;-27.3262939
16;22;321.324646;-27.1298218
16;23;325.773560;-23.5073242
16;24;332.933350;-22.5957642
16;25;336.995270;-18.5863037
16;26;343.733673;-17.2533264
16;27;347.660950;-13.1092224
16;28;354.234314;-11.6112061
16;29;355.616516;-4.92202759
16;30;358.959290;-0.193420410
16;31;359.321716;7.51553345
16;32;361.634338;13.2742920
16;33;361.182281;21.7977295
16;34;362.666626;28.3847656
16;35;361.578796;37.5439758
16;36;362.412933;44.7812195
16;37;360.848999;54.4165344
16;38;361.192841;62.1440735
16;39;359.297821;72.1104736
16;40;359.297516;80.1821594
16;41;356.782959;90.7680969
16;42;356.084351;99.5380859
16;43;353.465576;110.228241
16;44;352.754333;119.010864
16;45;350.249634;129.586945
16;46;349.643433;138.264526
16;47;347.362915;148.616425
16;48;346.973206;157.077484
16;49;345.020935;167.101135
16;50;344.952637;175.240845
16;51;340.393982;187.870850
16;52;337.096832;199.239349
16;53;331.825836;212.581757
16;54;327.813843;224.665161
16;55;321.924225;238.626129
16;56;317.291321;251.330383
16;57;310.871460;265.821655
16;58;305.706177;279.058350
16;59;298.839935;293.995941
16;60;293.226776;307.680450
16;61;285.994568;322.984070
16;62;280.013855;337.036194
16;63;272.491058;352.630341
16;64;266.219818;366.972931
16;65;258.480408;382.783752
16;66;251.991257;397.344299
16;67;244.104263;413.302612
16;68;237.467590;428.010681
16;69;229.499741;444.049927
16;70;222.781586;458.839508
16;71;214.852692;474.839691
16;72;208.152313;489.611481
16;73;200.367081;505.468140
16;74;193.952148;519.954468
16;75;186.510300;535.467590
16;76;180.437561;549.611755
16;77;173.392990;564.727722
16;78;167.716309;578.475830
16;79;161.120422;593.143005
16;80;155.890045;606.444824
16;81;149.791000;620.615234
16;82;145.056519;633.421143
16;83;136.164902;650.384033
16;84;128.062408;666.557983
16;85;118.613701;684.078064
16;86;109.957985;700.805176
16;87;100.006386;718.828064
16;88;90.8529892;736.052917
16;89;80.4513168;754.526001
16;90;70.8530731;772.195618
16;91;60.0524597;791.067505
16;92;50.0595932;809.131836
16;93;38.9094734;828.353333
16;94;28.5709171;846.763306
16;95;17.1189461;866.286560
16;96;6.48112011;884.995789
17;5;24.5109711;139.759445
17;6;58.6046944;113.737106
17;7;87.1906357;93.2225418
17;8;115.934189;72.5503693
17;9;139.104660;57.4512787
17;10;163.488480;41.1388397
17;11;183.375626;29.3230743
17;12;205.329163;15.4409027
17;13;223.049393;5.79205322
17;14;243.454605;-6.54177856
17;15;257.593475;-12.6092682
17;16;274.062561;-21.0069733
17;17;285.807373;-24.6804199
17;18;297.967926;-28.7695618
17;19;305.970154;-28.7004395
17;20;316.704834;-31.3637085
17;21;323.061493;-29.6490173
17;22;331.732330;-30.2484436
17;23;337.337830;-27.7825928
17;24;345.149292;-27.5226746
17;25;350.369751;-24.6717529
17;26;357.616608;-23.8472290
17;27;362.688477;-20.8477173
17;28;369.624908;-19.7127686
17;29;372.226410;-14.2428894
17;30;375.933655;-9.87875366
17;31;377.564209;-3.43792725
17;32;380.184906;2.01275635
17;33;381.041992;9.22705078
17;34;382.777802;15.5626221
17;35;383.030792;23.3810120
17;36;384.058319;30.4248657
17;37;383.857941;38.6966248
17;38;384.334320;46.2916260
17;39;383.816040;54.8812866
17;40;383.884003;62.8847046
17;41;382.771545;72.0685425
17;42;382.056732;80.8547363
17;43;380.794830;90.1880188
17;44;379.990387;99.0638428
17;45;378.824188;108.301422
17;46;378.043579;117.153412
17;47;377.074127;126.194244
17;48;376.423981;134.915741
17;49;375.747711;143.663422
17;50;375.328552;152.153931
17;51;372.123169;163.430664
17;52;368.547180;175.078064
17;53;364.671783;187.024872
17;54;360.375000;199.393005
17;55;355.916595;211.922760
