Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;N-Z;ame_ME;ame_ME_unc;ame_BE/A;ame_BE/A_unc;ame_BDE;ame_BDE_unc;ame_AM;ame_AM_unc;ame_BE;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;ldm_BE;Z_distance;N_distance;rescaled_ame_BE;rescaled_N;rescaled_Z;rescaled_Surf;rescaled_Asym;rescaled_Coul;rescaled_Pair;rescaled_Z_parity;rescaled_N_parity;rescaled_Z_distance;rescaled_N_distance
5;13;4.92249775;52.7681198;18;88.60495949999999;0.550028729999994;23.89314302;50.19432254;1.6473788599999892;8;51.79264;204.165;4.9766306;11.3425;26873.3742;206.3572;18.055601683;219.18;89.57935080000001;-23.309133899999985;1.461694800000012;0.9743913000000076;6.868285455319991;3.555555555555556;7.63142828368888;0.2357022603955158;-1;-1;72.36922497999429;3;5;0.046022053450901323;0.07344632768361582;0.0423728813559322;0.1354801656471466;0.23186185323502193;0.00367136163259676;0.18845211580450077;0.0;0.0;0.13636363636363635;0.1724137931034483
5;14;4.75975418;59.0091324;19;90.43532942;1.8303699200000096;23.70546248000001;52.38040595;2.380398650000004;9;59.770251;525.363;4.7196346;27.6507;27356.4961;534.4964;19.064166;564.0;89.6730574;-42.4695812;0.0887065000000002;-0.7622720199999975;7.1203673589019925;4.2631578947368425;7.495123535686309;0.2294157338705617;-1;1;67.13433772279797;3;6;0.04606679877625141;0.0790960451977401;0.0423728813559322;0.14129994014754627;0.2780054128426497;0.0036057875351205386;0.18177694585972828;0.0;1.0;0.13636363636363635;0.20689655172413793
5;15;4.49127626;67.6903152;20;89.8255252;-0.6098042200000009;25.52116615;52.32933316;1.2205657000000087;10;69.40156900000001;546.357;4.4056529;27.3178;31898.0019;593.0377;20.074505644;586.538;88.11305800000001;-43.70678360000001;-1.4662928000000102;-1.712467200000006;7.368062997280773;5.0;7.368062997280774;0.2236067977499789;-1;-1;61.2877346477476;3;5;0.04532189200662204;0.0847457627118644;0.0423728813559322;0.14701844964629782;0.32605573111174957;0.0035446606833205658;0.17560889174442326;0.0;0.0;0.13636363636363635;0.1724137931034483
5;16;4.19658375;77.4589615;21;88.12825875;-1.6972664500000008;25.181099950000004;54.5905161;-2.3070706700000017;11;78.382887;558.664;4.1525265;26.6031;32740.0;817.0;21.084147485;599.75;87.2030565;-58.7669995;-2.470000899999999;-0.9252022500000124;7.611662611020244;5.761904761904762;7.249202486685949;0.2182178902359924;-1;1;54.92240669794873;3;4;0.044887362174288195;0.0903954802259887;0.0423728813559322;0.152642394880776;0.3757404139478257;0.0034874787375553935;0.16988683309570327;0.0;1.0;0.13636363636363635;0.13793103448275862
6;2;2.96069193;36.1914024;8;23.68553544;20.23321573;1.1524062199999996;-2.994982740000001;22.891738884;-4;35.064269;18.243;3.1015242;2.2804;0.0;0.0;8.037643039;19.584;24.8121936;-31.6872912;-63.30086440000001;1.126658159999998;4.0;2.0;15.0;0.3535533905932738;1;1;-2.0249999999999844;2;0;0.015095442935583209;0.011299435028248588;0.05084745762711865;0.06926051911346175;0.13042229244469983;0.007216267052742512;0.31358899689946834;1.0;1.0;0.09090909090909091;0.0
6;3;4.37235069;28.5971642;9;39.35115621;15.66562077;2.520853009999996;1.5309047199999952;35.8988365;-3;28.910971;2.137;4.3374233;0.2374;0.0;0.0;9.031037202;2.293;39.036809700000006;-19.12721399999999;-48.1662468;-0.31434651;4.3267487109222245;1.0;14.422495703074084;0.3333333333333333;1;-1;31.522640205767438;2;1;0.021887761463570465;0.01694915254237288;0.05084745762711865;0.07680411422617098;0.06521114622234991;0.006938438704027597;0.29211890240971056;1.0;0.0;0.09090909090909091;0.034482758620689655
6;4;5.98236752;16.196022;10;59.8236752;20.472518990000005;5.854552760000004;6.731756240000003;36.13813976;-2;15.698673;0.07;6.0320426;0.007;-23101.3545;400.0;10.016853217;0.075;60.320426;-4.655880000000004;35.508232400000004;0.4967507999999938;4.641588833612778;0.4;13.924766500838336;0.3162277660168379;1;1;55.90586214576752;2;2;0.03205078451605633;0.022598870056497175;0.05084745762711865;0.0840727776712689;0.026084458488939966;0.006698988914475488;0.27395584075935253;1.0;1.0;0.09090909090909091;0.06896551724137931
6;5;6.65679884;10.8662949;11;73.22478724000001;13.401112040000008;8.595714140000013;17.087465800000018;33.87363103000001;-1;10.649397;0.06;6.6764563;0.0054;-13716.2469;5.0008;11.011432597;0.064;73.4410193;7.963077099999995;34.404209599999994;0.2162320599999816;4.9460874432487;0.0909090909090909;13.489329390678275;0.3015113445777636;1;-1;73.65003258570397;2;3;0.03831592716337005;0.02824858757062147;0.05084745762711865;0.09110268826217266;0.005928286020213628;0.006489506883036191;0.25832962591801273;1.0;0.0;0.09090909090909091;0.10344827586206896
6;6;7.62758875;0.631393433;12;91.531065;18.306277759999983;15.684407739999996;26.871207299999995;31.707389799999994;0;0.0;0.0;7.680144599999999;0.0002;-17338.0681;0.9999;12.0;0.0;92.1617352;23.5130676;31.8413092;0.6306701999999973;5.241482788417793;0.0;13.103706971044485;0.2886751345948128;1;1;86.43596779674341;2;2;0.047255153682443256;0.03389830508474576;0.05084745762711865;0.09792243324554319;0.0;0.006303989925596046;0.24469986030056678;1.0;1.0;0.09090909090909091;0.06896551724137931
6;7;7.4395442;3.51976776;13;96.7140746;5.183009600000005;17.100005600000003;30.69510796;23.48928735999999;1;3.12500933;0.00023;7.4698495;0.0002;-2220.4718;0.2695;13.00335483534;0.00025;97.1080435;28.9693768;23.6670242;0.3939689000000044;5.528774813678871;0.0769230769230769;12.758711108489706;0.2773500981126146;1;-1;95.42523447154188;2;1;0.049617038268645;0.03954802259887005;0.05084745762711865;0.10455509818112321;0.005016242017103838;0.006138017773843611;0.23267469141766395;1.0;0.0;0.09090909090909091;0.034482758620689655
6;8;7.46202803;3.83683014;14;104.46839242;7.754317819999997;19.670387309999995;35.07038974;12.937327420000004;2;3.01989328;0.00375;7.5203198;0.0004;156.4765;0.0037;14.00324198862;0.00403;105.2844772;35.369915000000006;13.122742000000011;0.8160847799999971;5.808785733563703;0.2857142857142857;12.447398000493653;0.2672612419124244;1;1;101.44592826149618;2;0;0.0535213223437259;0.04519774011299435;0.05084745762711865;0.11101966540401034;0.018631756063528546;0.005988249872222358;0.22196212551703215;1.0;1.0;0.09090909090909091;0.0
6;9;7.05751944;10.5138092;15;105.8627916;1.3943991800000075;20.58723508;38.40181022;9.148717000000005;3;9.873145;0.8;7.1001696;0.0533;9771.7071;0.8;15.010599256;0.858;106.502544;38.387982;9.394500500000008;0.6397523999999919;6.082201995573399;0.6;12.164403991146802;0.2581988897471611;1;-1;105.104070034441;2;1;0.05410295475023887;0.05084745762711865;0.05084745762711865;0.11733198281762827;0.039126687733409944;0.0058521058491708125;0.2123395238207877;1.0;0.0;0.09090909090909091;0.034482758620689655
6;10;6.89816666;14.0773163;16;110.37066656;4.507874959999995;23.18883851;42.11748226;5.902274140000003;4;13.694133;3.578;6.9220546;0.2236;8010.226;4.254;16.014701255;3.84;110.7528736;42.188312;5.468396399999998;0.3822070399999973;6.349604207872797;1.0;11.905507889761497;0.25;1;1;106.85318049918794;2;2;0.05613250635916649;0.05649717514124294;0.05084745762711865;0.12350545482960973;0.06521114622234991;0.005727554955403461;0.2036337652109244;1.0;1.0;0.09090909090909091;0.06896551724137931
6;11;6.50885391;21.8688431;17;110.65051647;0.2798499099999958;23.69293583;44.97958272;4.787724869999991;5;21.03188;17.365;6.5580262000000005;1.0215;13161.8007;22.9464;17.02257865;18.641;111.4864454;14.155602199999992;4.983901399999988;0.8359289300000086;6.611489018457944;1.4705882352941178;11.66733356198461;0.2425356250363329;1;-1;107.0392656604428;2;3;0.05648279021173028;0.06214689265536723;0.05084745762711865;0.12955154747262904;0.09589874444463223;0.005612972985113765;0.19570793029776523;1.0;0.0;0.09090909090909091;0.10344827586206896
6;12;6.3491888;26.3053284;18;114.2853984;3.634881930000006;26.230467630000007;48.03208720000001;3.9147318400000017;6;24.919266;30.0;6.4261321;1.6667;11806.0982;35.2821;18.02675193;32.206;115.6703778;21.783367700000003;4.917504199999995;1.384979400000006;6.868285455319991;2.0;11.44714242553332;0.2357022603955158;1;1;105.93078333423983;2;4;0.05848063685733263;0.06779661016949153;0.05084745762711865;0.1354801656471466;0.13042229244469983;0.00550704244889514;0.18845211580450077;1.0;1.0;0.09090909090909091;0.13793103448275862
6;13;6.04438353;33.8188248;19;114.84328707;0.557888669999997;26.23832757000001;50.131470590000006;4.192770600000003;7;32.413754;98.389;6.118274;5.1784;16557.4995;99.7475;19.034797594;105.625;116.247206;4.607289199999999;4.760760600000009;1.4039189300000032;7.1203673589019925;2.5789473684210527;11.242685303529464;0.2294157338705617;1;-1;103.73912927587445;2;5;0.0587560749319198;0.07344632768361582;0.05084745762711865;0.14129994014754627;0.16817611394184978;0.005408681302680808;0.18177694585972828;1.0;0.0;0.09090909090909091;0.1724137931034483
6;14;5.94862747;37.7609406;20;118.9725494;4.129262329999989;28.53721997999999;52.24268246;4.687150999999986;8;37.503567;230.625;5.9614356;11.5312;15737.0689;243.7459;20.040261732;247.585;119.228712;7.100227199999994;3.5583341999999973;0.2561626000000103;7.368062997280773;3.2;11.05209449592116;0.2236067977499789;1;1;100.63296469319523;2;6;0.06017975753275323;0.0790960451977401;0.05084745762711865;0.14701844964629782;0.20867566791151973;0.005316991024980849;0.17560889174442326;1.0;1.0;0.09090909090909091;0.20689655172413793
6;15;5.61309242;46.9299316;21;117.87494082;-1.097608579999985;28.049415620000005;53.57058177;3.031653750000004;9;45.643;596.0;5.674;28.0;20411.0;611.0;21.049;640.0;119.154;-15.406504000000016;2.9067939999999943;1.2790591800000044;7.611662611020244;3.857142857142857;10.873803730028923;0.2182178902359924;1;-1;96.74844058371964;2;5;0.060144082214818775;0.0847457627118644;0.05084745762711865;0.152642394880776;0.2515287068576354;0.00523121810633309;0.16988683309570327;1.0;0.0;0.09090909090909091;0.1724137931034483
6;16;5.38717318;54.3584442;22;118.51780996;0.6428691399999877;30.389551209999997;55.57065116;-0.4547394399999973;10;53.611203;231.49;5.4210778;10.5223;21846.3983;311.0627;22.05755399;248.515;119.2637116;-29.94195409999999;0.0349995999999955;0.7459016399999996;7.851424410539689;4.545454545454546;10.706487832554124;0.2132007163556104;1;1;92.19662629620188;2;4;0.06019647000006207;0.0903954802259887;0.05084745762711865;0.15817773711354083;0.29641430101068145;0.005150725026443261;0.16455948926583405;1.0;1.0;0.09090909090909091;0.13793103448275862
6;17;5.03126669;65.2284927;23;115.71913387;-2.7986760900000007;29.92062657;57.25052437;-2.155806950000013;11;64.171;997.0;5.077;43.0;27450.0;1082.0;23.06889;1070.0;116.771;-32.433;-2.383;1.0518661300000076;8.087579399090064;5.260869565217392;10.54901660750878;0.2085144140570747;1;-1;87.06899455215762;2;3;0.0590061889361247;0.096045197740113;0.05084745762711865;0.16362980947961836;0.34306733447410176;0.0050749680655732795;0.15958347204374304;1.0;0.0;0.09090909090909091;0.10344827586206896
7;3;3.70219541;38.2153969;10;37.0219541;18.003133130000002;-2.329202109999997;0.191650899999999;34.96330742;-4;38.800027;400.0;3.6436724;40.0;0.0;0.0;10.04165354;429.417;36.436724000000005;-28.314111;-82.8269876;-0.585230100000004;4.641588833612778;1.6;19.49467310117367;0.3162277660168379;-1;-1;24.081637245333788;1;1;0.02064620878121268;0.01694915254237288;0.059322033898305086;0.0840727776712689;0.10433783395575986;0.009378584480265684;0.27395584075935253;0.0;0.0;0.045454545454545456;0.034482758620689655
7;4;5.27419758;25.2925568;11;58.01617338;20.99421928;-1.807501820000006;4.047050939999998;38.99735241;-3;24.365644;5.0;5.3584023;0.4546;-23373.2693;60.2459;11.026157593;5.368;58.9424253;-17.262629999999998;-57.8285747;0.9262519199999986;4.9460874432487;0.8181818181818182;18.88506114694959;0.3015113445777636;-1;1;52.95466209703739;1;2;0.031392782948886484;0.022598870056497175;0.059322033898305086;0.09110268826217266;0.05335457418192266;0.009085309636250668;0.25832962591801273;0.0;1.0;0.045454545454545456;0.06896551724137931
7;5;6.15907097;17.4712601;12;73.90885164;15.892678259999997;0.6840643999999827;9.279778539999995;36.88689753999999;-2;17.338068;1.0;6.170109999999999;0.0833;-14675.2668;12.0418;12.01861318;1.073;74.04132;-5.533364400000006;37.604596;0.13246835999999;5.241482788417793;0.3333333333333333;18.34518975946228;0.2886751345948128;-1;-1;75.02098762654954;1;3;0.03860257346287713;0.02824858757062147;0.059322033898305086;0.09792243324554319;0.021737048740783305;0.008825585895834464;0.24469986030056678;0.0;0.0;0.045454545454545456;0.10344827586206896
7;6;7.20522213;5.78359985;13;93.66788769;19.75903605000001;2.1368226900000025;17.82123043;35.65171431;-1;5.345481;0.27;7.2388634;0.0207;-17769.9506;9.5301;13.005738609;0.289;94.1052242;9.651771999999998;35.1627989;0.4373365100000086;5.528774813678871;0.0769230769230769;17.862195551885588;0.2773500981126146;-1;1;91.86810581449495;1;2;0.04818317847065806;0.03389830508474576;0.059322033898305086;0.10455509818112321;0.005016242017103838;0.008593224883381054;0.23267469141766395;0.0;1.0;0.045454545454545456;0.06896551724137931
7;7;7.52039862;2.2372818;14;105.28558068;11.617692989999997;8.571506079999992;25.671511679999995;31.37672904;0;2.86341683;0.00022;7.475614800000001;0.0002;-5144.3643;0.0252;14.00307400425;0.00024;104.6586072;19.235575800000007;30.617287200000007;-0.6269734799999895;5.808785733563703;0.0;17.426357200691115;0.2672612419124244;-1;-1;104.62845084181568;1;1;0.05322246658781476;0.03954802259887005;0.059322033898305086;0.11101966540401034;0.0;0.008383549821111301;0.22196212551703215;0.0;0.0;0.045454545454545456;0.034482758620689655
7;8;7.68133068;0.374282837;15;115.2199602;9.934379520000007;10.751567780000002;30.42195509;21.55207251;1;0.10143809;0.00058;7.6994603;0.0002;-2754.1841;0.4902;15.00010889827;0.00062;115.4919045;27.291247499999983;21.38668029999999;0.2719443000000012;6.082201995573399;0.0666666666666666;17.030165587605524;0.2581988897471611;-1;1;114.13130086837594;1;0;0.058395415049319055;0.04519774011299435;0.059322033898305086;0.11733198281762827;0.004347409748156656;0.008192948188839137;0.2123395238207877;0.0;1.0;0.045454545454545456;0.0
7;9;7.41959476;4.95211029;16;118.71351616;3.493555959999995;12.850724559999987;33.43795963999999;13.427935480000002;2;5.6839070000000005;2.301;7.3737971;0.1438;10420.9094;2.3014;16.006101925;2.47;117.9807536;29.863097599999996;13.322146399999998;-0.7327625599999976;6.349604207872797;0.25;16.667711045666096;0.25;-1;-1;120.99767489952244;1;1;0.05958385175203572;0.05084745762711865;0.059322033898305086;0.12350545482960973;0.01630278655558748;0.008018576937564846;0.2036337652109244;0.0;0.0;0.045454545454545456;0.034482758620689655
7;10;7.34199667;6.92305756;17;124.81394339;6.100427230000008;14.443276830000002;37.63211534;9.593983190000005;3;7.870079;15.0;7.2862294;0.8824;8678.843;15.0;17.008448876;16.103;123.8658998;34.2815489;8.37399530000001;-0.9480435900000116;6.611489018457944;0.5294117647058824;16.334266986778452;0.2425356250363329;-1;1;125.70170718100856;1;2;0.062394035682002996;0.05649717514124294;0.059322033898305086;0.12955154747262904;0.0345235480000676;0.007858162179159271;0.19570793029776523;0.0;1.0;0.045454545454545456;0.06896551724137931
7;11;7.06477356;12.6424561;18;127.16592408;2.3519806899999907;16.515407609999997;40.20834343999999;8.452407919999999;4;13.113167;18.57;7.038562700000001;1.0316;13895.9838;18.5695;18.014077563;19.935;126.6941286;37.1147778;8.713375000000015;-0.471795479999983;6.868285455319991;0.8888888888888888;16.02599939574665;0.2357022603955158;-1;-1;128.61154224822334;1;3;0.0637445277265389;0.06214689265536723;0.059322033898305086;0.1354801656471466;0.057965463308755474;0.007709859428453196;0.18845211580450077;0.0;0.0;0.045454545454545456;0.10344827586206896
7;12;6.94115734;15.9977722;19;131.88198946;4.716065380000003;17.596591059999994;43.82705869;7.068046069999994;5;15.856255;16.404;6.9485452;0.8634;12523.3972;16.6143;19.017022389;17.61;132.02235879999998;42.34930139999998;8.156458999999987;0.1403693400000065;7.1203673589019925;1.3157894736842106;15.73975942494125;0.2294157338705617;-1;1;130.01730019219778;1;4;0.06628878174748509;0.06779661016949153;0.059322033898305086;0.14129994014754627;0.0858041397662499;0.007572153823753131;0.18177694585972828;0.0;1.0;0.045454545454545456;0.13793103448275862
7;13;6.71872807;21.5765839;20;134.3745614;2.492571940000005;19.53127433;45.76960190000001;7.208637320000008;6;21.766498;78.894;6.7091717;3.9447;17970.3261;78.8991;20.023367295;84.696;134.183434;46.070376;7.489305399999997;-0.1911273999999991;7.368062997280773;1.8;15.472932294289626;0.2236067977499789;-1;-1;130.1506407477324;1;5;0.06732070493037745;0.07344632768361582;0.059322033898305086;0.14701844964629782;0.11738006320022985;0.007443787434973189;0.17560889174442326;0.0;0.0;0.045454545454545456;0.1724137931034483
7;14;6.62094688;24.9826355;21;139.03988448;4.665323080000007;20.06733508000002;48.60455506000001;7.157895020000012;7;25.231915;134.048;6.6090159;6.3832;17169.8816;134.584;21.027087573;143.906;138.7893339;51.58627739999999;6.7669751000000105;-0.2505505800000094;7.611662611020244;2.333333333333333;15.223325222040492;0.2182178902359924;-1;1;129.19872886569232;1;6;0.069520042965857;0.0790960451977401;0.059322033898305086;0.152642394880776;0.1521593411854831;0.007323705348866325;0.16988683309570327;0.0;1.0;0.045454545454545456;0.20689655172413793
7;15;6.35538006;32.2755432;22;139.81836132;0.7784768399999962;21.9434205;49.99283612000001;5.443799920000004;8;31.764805;207.779;6.3785347;9.4445;22481.7725;215.435;22.034100918;223.06;140.3277634;8.090763399999997;6.144329399999988;0.509402080000001;7.851424410539689;2.909090909090909;14.989082965575774;0.2132007163556104;-1;-1;127.31438476121308;1;5;0.07025465001067223;0.0847457627118644;0.059322033898305086;0.15817773711354083;0.18970515264683613;0.007211015037020566;0.16455948926583405;0.0;0.0;0.045454545454545456;0.1724137931034483
7;16;6.12449503;39.3018951;23;140.86338569;1.045024369999993;22.345575730000007;52.73512694;1.8235012099999888;9;36.720429;420.57;6.2366721;18.2856;22099.0584;437.8271;23.039421;451.5;143.4434583;10.475458299999998;4.654124400000001;2.580072610000002;8.087579399090064;3.5217391304347827;14.768623250512292;0.2085144140570747;-1;1;124.6235808958972;1;4;0.07174240841821375;0.0903954802259887;0.059322033898305086;0.16362980947961836;0.22965664539175404;0.007104955291802591;0.15958347204374304;0.0;1.0;0.045454545454545456;0.13793103448275862
7;17;5.83739233;48.1392517;24;140.09741592;-0.7659697699999981;24.37828205000001;54.298908620000006;0.2790545999999949;10;46.938;401.0;5.887;17.0;28438.0;433.0;24.05039;430.0;141.288;-27.43373250000001;0.9602366000000038;1.1905840799999794;8.320335292207616;4.166666666666667;14.56058676136333;0.2041241452319315;-1;-1;121.23106060925916;1;3;0.07071316733047754;0.096045197740113;0.059322033898305086;0.16900340747429807;0.2717131092597913;0.007004872167641667;0.15492178957175484;0.0;0.0;0.045454545454545456;0.10344827586206896
7;18;5.57917118;56.8287659;25;139.47927950000002;-0.6181364199999848;24.675526700000034;57.122309410000014;-1.384106189999983;11;55.983;503.0;5.613;20.0;28654.0;529.0;25.0601;540.0;140.325;-31.688589600000007;-3.1184582999999986;0.8457204999999988;8.549879733383484;4.84;14.363797952084257;0.2;-1;1;117.22460502119984;1;2;0.07025333047467291;0.1016949152542373;0.059322033898305086;0.17430286319278143;0.3156219477161736;0.006910200127591732;0.1505426828916527;0.0;1.0;0.045454545454545456;0.06896551724137931
