;Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;ame_ME;ame_BE/A;ame_AM;ame_BE;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;Z_distance;N_distance;N-Z;ame_AM_unc;ame_BDE;ame_BDE_unc;ame_BE/A_unc;ame_ME_unc;rescaled_Asym;rescaled_Coul;rescaled_N;rescaled_N_distance;rescaled_N_parity;rescaled_Pair;rescaled_Surf;rescaled_Z;rescaled_Z_distance;rescaled_Z_parity;rescaled_ame_BE
845;35.0;56.0;8.44815063;-61.668396;91.0;768.78170733;5.221345530000008;12.514807830000109;28.61560944000007;9.16171354000005;-61.107301;8.441924199999999;90.934398617;768.2151021999999;23.016102199999963;8.975664400000008;-0.5666051300000845;20.231477245126285;4.846153846153846;264.5654716670361;0.1048284836721918;-1.0;1.0;7.0;6.0;21.0;3.804;9866.6724;4.1898;0.0389;3.543;0.31602324707754187;0.12727833976560768;0.3163841807909604;0.20689655172413793;1.0;0.049487506735461165;0.44399403243872454;0.2966101694915254;0.3181818181818182;0.0;0.37007369432356946
846;35.0;57.0;8.39416218;-57.0782471;92.0;772.26292056;3.4812132299999803;13.319174999999971;29.52259446000005;8.702558759999988;-56.232812;8.3849123;91.939631595;771.4119316;24.27993160000001;8.375146599999978;-0.8509889599999951;20.3794230552194;5.260869565217392;263.6034069099032;0.1042572070285373;-1.0;-1.0;7.0;7.0;22.0;7.202;12536.5161;7.2322;0.0729;6.709;0.34306733447410176;0.12681550535164082;0.3220338983050847;0.24137931034482757;0.0;0.048880912829154397;0.4474096336412948;0.2966101694915254;0.3181818181818182;0.0;0.3716001948218455
847;35.0;58.0;8.3542881;-53.692688;93.0;776.9487933;4.685872740000036;13.482576020000124;30.55779795000001;8.167085970000016;-52.890235;8.345598599999999;92.94322;776.1406698;32.78066979999991;7.925567599999951;-0.8081235000001925;20.526833787405323;5.688172043010753;262.6551850216381;0.1036951694730425;-1.0;1.0;7.0;8.0;23.0;462.5;11245.7673;430.8234;4.6324;430.816;0.37093221883465705;0.12635933052690904;0.327683615819209;0.27586206896551724;1.0;0.04828412918664847;0.4508128815859923;0.2966101694915254;0.3181818181818182;0.0;0.3738581887011925
848;35.0;59.0;8.29798508;-48.6831055;94.0;780.01059752;3.061804219999999;14.301881870000102;31.45326635999993;7.747676960000035;-47.65;8.287;93.948846;778.978;18.703;7.566068399999989;-1.0325975199999675;20.673717099616518;6.127659574468085;261.7204611547197;0.1031421246258793;-1.0;-1.0;7.0;9.0;24.0;215.0;13698.0;201.0;2.0;200.0;0.39959170451142073;0.12590964939062535;0.3333333333333333;0.3103448275862069;0.0;0.047696894196508646;0.4542039530702763;0.2966101694915254;0.3181818181818182;0.0;0.37521302670539547
849;35.0;60.0;8.25475788;-44.8032227;95.0;784.2019986;4.191401079999992;14.437331520000043;32.47491038999999;7.2532052999999905;-43.85;8.245;94.952925;783.275;21.687;7.134330200000084;-0.9269986000000472;20.820080460021323;6.578947368421052;260.7989026044777;0.1025978352085154;-1.0;1.0;7.0;10.0;25.0;322.0;12309.0;301.0;3.0;300.0;0.4290206988312494;0.12546630188373972;0.3389830508474576;0.3448275862068966;1.0;0.047118955911253146;0.4575830205105521;0.2966101694915254;0.3181818181818182;0.0;0.37726486364142087
850;35.0;61.0;8.19666004;-39.4091797;96.0;786.87936384;2.677365239999972;15.270996539999942;33.357813100000044;6.868766319999963;-38.21;8.184;95.95898;785.664;-4.261;6.686;-1.215363840000009;20.965931153671168;7.041666666666667;259.8901882590489;0.1020620726159657;-1.0;-1.0;7.0;11.0;26.0;322.0;14872.0;301.0;3.0;300.0;0.4591951546490473;0.12502913352432155;0.3446327683615819;0.3793103448275862;0.0;0.0465500715931603;0.4609502520956344;0.2966101694915254;0.3181818181818182;0.0;0.3784056219472539
851;35.0;62.0;8.15065765;-35.0721436;97.0;790.6137920499999;3.734428209999919;15.37938660999987;34.36500099999989;6.411793449999891;-34.0;8.14;96.963499;789.58;-3.284;6.305;-1.0337920499998745;21.111276288848163;7.515463917525773;258.99400807968374;0.1015346165133619;-1.0;1.0;7.0;12.0;27.0;429.0;13423.0;420.0;4.0;400.0;0.4900920164545679;0.12459799515754331;0.3502824858757062;0.41379310344827586;1.0;0.045990007285897486;0.4643058119332927;0.2966101694915254;0.3181818181818182;0.0;0.38027552965995476
852;35.0;63.0;8.09118366;-29.3230591;98.0;792.93599868;2.322206630000096;16.225179769999954;35.23279739999998;6.056634840000015;-28.05;8.078;97.969887;791.644;-14.45522609999997;5.98;-1.2919986800001195;21.256122803129635;8.0;258.11006260943134;0.101015254455221;-1.0;-1.0;7.0;13.0;28.0;429.0;16070.0;500.0;4.0;400.0;0.5216891697787993;0.12417274271931641;0.3559322033898305;0.4482758620689655;0.0;0.045438537410252194;0.4676498601902628;0.2966101694915254;0.3181818181818182;0.0;0.3812610989957603
853;36.0;31.0;7.8882556;-15.8952637;67.0;528.5131252;15.48387417999993;-0.2002021399999876;-2.423254150000048;34.65874339999999;-15.552;7.883;66.983305;528.161;-32.59780480000004;-261.419;-0.3521252000000459;16.496172972233907;0.373134328358209;310.22653649275713;0.1221694443563052;1.0;-1.0;8.0;3.0;-5.0;455.0;0.0;0.0;6.0;424.0;0.024332517247145493;0.14924516894527373;0.1751412429378531;0.10344827586206896;0.0;0.06790051415897153;0.3577576614429719;0.3050847457627119;0.36363636363636365;1.0;0.2554467747195735
854;36.0;32.0;8.03483486;-25.6795654;68.0;546.36877048;17.855645279999976;0.534317519999945;-1.1610928400000375;33.339519459999906;-25.626;8.034;67.972489;546.312;-30.127277599999918;-245.332;-0.0567704799999546;16.659908371007916;0.2352941176470588;308.6983021686761;0.1212678125181664;1.0;1.0;8.0;4.0;-4.0;537.0;0.0;0.0;7.0;500.0;0.015343799111141154;0.14850995914515797;0.1807909604519774;0.13793103448275862;1.0;0.06694314195616546;0.36153779434841776;0.3050847457627119;0.36363636363636365;1.0;0.2641139593194797
855;36.0;33.0;8.12570381;-31.9129639;69.0;560.67356289;14.304792410000005;1.135797490000073;0.1058655399999679;32.16043768999998;-32.14;8.129;68.965496;560.901;-25.854865799999917;32.74;0.2274371099999825;16.82284307569508;0.1304347826086956;307.1997431213885;0.1203858530857692;1.0;-1.0;8.0;5.0;-3.0;322.0;0.0;0.0;4.0;300.0;0.008505801681176072;0.14778902565985594;0.1864406779661017;0.1724137931034483;0.0;0.0660066583396123;0.36529944175782825;0.3050847457627119;0.36363636363636365;1.0;0.27108027280788416
856;36.0;34.0;8.24866962;-40.5748291;70.0;577.4068734;16.733310510000024;1.8011736900000417;1.3259102399999847;31.03810292000003;-41.1;8.256;69.955877;577.92;-22.402365999999923;31.608;0.5131266000000778;16.984992522418104;0.0571428571428571;305.729865403526;0.1195228609334393;1.0;1.0;8.0;6.0;-2.0;215.0;0.0;0.0;3.0;200.0;0.0037263512127057065;0.1470818903167245;0.192090395480226;0.20689655172413793;1.0;0.06509031459160769;0.369042960042494;0.3050847457627119;0.36363636363636365;1.0;0.2792069222875714
857;36.0;35.0;8.31977272;-45.8004761;71.0;590.7038631199999;13.296989719999942;2.425979919999918;3.9847370599999294;30.03030022999997;-46.327211000000005;8.327131;70.950265695;591.2263009999999;-18.38400160000008;30.32530099999998;0.522437879999984;17.146371633935342;0.0140845070422535;304.2877219543456;0.1186781658193853;1.0;-1.0;8.0;7.0;-1.0;138.238;-14037.0;420.0;1.8136;128.769;0.0009184668482021102;0.1463880974995479;0.1977401129943503;0.24137931034482757;0.0;0.06419339903490912;0.37276869372174504;0.3050847457627119;0.36363636363636365;1.0;0.285560741201621
858;36.0;36.0;8.42321968;-53.4970703;72.0;606.4718169600001;15.767953840000132;4.425095370000008;6.604616160000091;29.064943560000074;-53.940582;8.4293193;71.942092406;606.9109896;-15.492304800000042;28.99098959999997;0.4391726399999243;17.306994843688898;0.0;302.8724097645557;0.1178511301977579;1.0;1.0;8.0;8.0;0.0;8.6;-15611.0;500.0;0.1113;8.011;0.0;0.14570721278457952;0.2033898305084746;0.27586206896551724;1.0;0.06331523470953332;0.3764769760181456;0.3050847457627119;0.36363636363636365;1.0;0.29305025095250214
859;36.0;37.0;8.45933723;-56.4854736;73.0;617.5316177899999;11.059800829999858;4.949411390000023;7.751772869999968;26.82775466999999;-56.551758;8.4601847;72.939289193;617.5934831;-13.240331200000131;26.367182099999976;0.0618653100000301;17.466876118408518;0.0136986301369863;301.483067249243;0.1170411471961305;1.0;-1.0;8.0;9.0;1.0;7.061;-10540.1468;41.3212;0.0901;6.578;0.0008933033729089029;0.14503882167669782;0.20903954802259886;0.3103448275862069;0.0;0.062455177225201094;0.3801681293793466;0.3050847457627119;0.36363636363636365;1.0;0.2981511899173965
860;36.0;38.0;8.52818775;-61.9683228;74.0;631.0858935000001;13.554275710000184;5.572963790000131;8.935075740000116;24.61407654000004;-62.331844;8.533039;73.933084016;631.4448860000001;-11.446060999999988;24.533896400000085;0.3589924999998857;17.626028979376553;0.054054054054054;300.1188718110063;0.1162476387438192;1.0;1.0;8.0;10.0;2.0;2.161;-10415.828;3.424;0.0272;2.013;0.0035249268228297217;0.14438252843706786;0.21468926553672316;0.3448275862068966;1.0;0.061612612773947154;0.38384246596902616;0.3050847457627119;0.36363636363636365;1.0;0.3047652974542802
861;36.0;39.0;8.55311584;-64.2947998;75.0;641.483688;10.397794499999918;6.04188514000009;10.04471538000007;23.9520702100001;-64.323632;8.553439899999999;74.930945744;641.5079924999999;-9.410550000000049;23.914509399999982;0.0243044999998574;17.784466522450312;0.12;298.7790375771653;0.1154700538379251;1.0;-1.0;8.0;11.0;3.0;8.7;-7104.9299;8.1895;0.1081;8.104;0.00782533754668199;0.14373795499454767;0.22033898305084745;0.3793103448275862;0.0;0.060786956288966215;0.38750028812914283;0.3050847457627119;0.36363636363636365;1.0;0.30957047632508694
862;36.0;40.0;8.60950565;-69.0621948;76.0;654.3224293999999;12.83874139999989;6.684608899999944;11.189347739999905;23.236535899999808;-69.013706;8.6088077;75.925910743;654.2693851999999;-7.802950400000089;22.824499199999845;-0.0530441999999311;17.942201436929967;0.2105263157894736;297.46281329647053;0.1147078669352808;1.0;1.0;8.0;10.0;4.0;4.308;-8534.6172;4.1214;0.0528;4.013;0.013728662362599975;0.14310473993382783;0.22598870056497175;0.3448275862068966;1.0;0.05997764973714703;0.39114188881553563;0.3050847457627119;0.36363636363636365;1.0;0.3156640990611783
863;36.0;41.0;8.62106037;-70.4899902;77.0;663.82164849;9.49921909000011;7.116608450000058;12.298845239999991;22.33796049;-70.169451;8.616837;76.924669999;663.496449;-5.994742599999998;21.988456500000087;-0.3251994900000454;18.099246023352887;0.3246753246753247;296.16948038213826;0.1139605764596379;1.0;-1.0;8.0;9.0;5.0;2.1;-5338.9516;2.351;0.0254;1.956;0.02117245007219153;0.14248253755396628;0.23163841807909605;0.3103448275862069;0.0;0.05918416053397174;0.3947675520087391;0.3050847457627119;0.36363636363636365;1.0;0.32007006376117897
864;36.0;42.0;8.65916538;-74.0118408;78.0;675.4148996399999;11.5932511499999;7.773123299999838;13.39821807999988;21.09247024000001;-74.178283;8.6612385;77.920366341;675.576603;-4.412358599999919;21.3072178000001;0.1617033600000468;18.25561221028858;0.4615384615384615;294.89835108927707;0.1132277034144595;1.0;1.0;8.0;8.0;6.0;0.329;-7242.856;3.252;0.0039;0.307;0.030097452102623035;0.14187101699157625;0.23728813559322035;0.27586206896551724;1.0;0.058405980070548896;0.3983775531017253;0.3050847457627119;0.36363636363636365;1.0;0.32583839193666764
865;36.0;43.0;8.65987301;-74.6555786;79.0;684.12996779;8.715068150000093;8.13500165000005;14.425387630000046;20.308319299999997;-74.44229;8.657112999999999;78.920082919;683.9119269999999;-3.039864700000151;20.415477999999887;-0.2180407900001455;18.41131157020244;0.620253164556962;293.6487668158871;0.1125087900926024;1.0;-1.0;8.0;7.0;7.0;3.736;-3639.5114;3.9423;0.0441;3.48;0.04044741980879931;0.14126986140346365;0.24293785310734464;0.24137931034482757;0.0;0.05764262234352617;0.4019721592661479;0.3050847457627119;0.36363636363636365;1.0;0.329818546848685
866;36.0;44.0;8.68993664;-77.6491699;80.0;695.1949312;11.064963410000018;8.804454249999935;15.482122359999948;19.78003156000011;-77.893455;8.6929301;79.91637794;695.434408;-1.4307280000001192;19.85780499999993;0.2394767999999203;18.566355334451117;0.8;292.42009651760515;0.1118033988749894;1.0;1.0;8.0;6.0;8.0;0.745;-5717.9785;1.9883;0.0087;0.695;0.05216891697787993;0.14067876720398528;0.2485875706214689;0.20689655172413793;1.0;0.05689362267949451;0.40555162979853737;0.3050847457627119;0.36363636363636365;1.0;0.33532058364422856
867;36.0;45.0;8.68507957;-77.8742676;81.0;703.4914451699999;8.296513969999864;9.11507156999994;16.466301179999846;19.361477379999883;-77.696199;8.6828206;80.916589703;703.3084685999999;-0.2575152000000235;19.396541599999995;-0.182976569999937;18.720754407467133;1.0;291.2117352272666;0.1111111111111111;1.0;-1.0;8.0;5.0;9.0;1.152;-2239.4954;5.0188;0.0133;1.074;0.06521114622234991;0.14009744335283333;0.2542372881355932;0.1724137931034483;0.0;0.056158536546280766;0.40911621644777957;0.3050847457627119;0.36363636363636365;1.0;0.339080483196377
868;36.0;46.0;8.70835495;-80.3964844;82.0;714.0851059;10.593660730000124;9.794456409999952;17.47881310000014;18.89017469999999;-80.59179509;8.7106754;81.91348115368;714.2753828;1.4332042000000365;18.840974800000083;0.190276899999958;18.874519380186243;1.2195121951219512;290.02310267115456;0.1104315260748465;1.0;1.0;8.0;4.0;10.0;0.00591;-4403.9824;3.0088;0.0003;0.00551;0.07952578807603648;0.1395256106893341;0.2598870056497175;0.13793103448275862;1.0;0.05543693844421539;0.4126661637251105;0.3050847457627119;0.36363636363636365;1.0;0.34431723433200223
869;36.0;47.0;8.6989212;-80.2504883;83.0;722.0104595999999;7.925353699999846;10.05469689999984;18.4188239099999;18.51901442999997;-79.99064299999999;8.695729499999999;82.914126516;721.7455484999999;3.0854004999998725;18.43707990000001;-0.2649110999999493;19.02766054276645;1.4578313253012047;288.85364197452697;0.1097642599896903;1.0;-1.0;8.0;3.0;11.0;0.009;-920.0039;2.3288;0.0003;0.009;0.09506685172173902;0.13896300130969735;0.2655367231638418;0.10344827586206896;0.0;0.054728420871097666;0.4162017091977586;0.3050847457627119;0.36363636363636365;1.0;0.3478842722425188
870;36.0;48.0;8.71643543;-82.3492432;84.0;732.1805761200001;10.170116520000192;10.74145698000018;19.385009600000103;18.09547022000004;-82.43934527;8.7174473;83.91149772708;732.2655732;4.926919200000004;17.990190399999964;0.08499707999988;19.180187896644355;1.7142857142857142;287.70281844966536;0.1091089451179962;1.0;1.0;8.0;2.0;12.0;0.0041;-2680.3708;2.194;0.0003;0.00382;0.11179053638117127;0.13840935798396536;0.2711864406779661;0.06896551724137931;1.0;0.054032593355134564;0.4197230837672874;0.3050847457627119;0.36363636363636365;1.0;0.3529076316205405
871;36.0;49.0;8.70322037;-81.8710327;85.0;739.77373145;7.593155329999945;10.951870130000088;20.27810378999993;17.763271850000137;-81.480341;8.6985633;84.91252726;739.3778805;7.501997999999905;17.63233200000005;-0.3958509500000673;19.3321111659706;1.988235294117647;286.5701184602701;0.108465228909328;1.0;-1.0;8.0;1.0;13.0;2.147;687.0;2.0;0.0235;2.0;0.12965510248914278;0.13786443360969106;0.2768361581920904;0.034482758620689655;0.0;0.05334908155064151;0.423230511933604;0.3050847457627119;0.36363636363636365;1.0;0.35630379052640576
872;36.0;50.0;8.71583557;-83.5877686;86.0;749.5618590199999;9.788127569999917;11.643076619999988;21.19565569999986;17.38128289999986;-83.26567593;8.7120295;85.91061062468;749.234537;11.197810600000084;16.968963800000026;-0.3273220199998832;19.483439808463515;2.2790697674418605;285.45504835655856;0.1078327732034384;1.0;1.0;8.0;0.0;14.0;0.00399;-518.6734;0.2;0.0003;0.00372;0.14862075185558818;0.13732799069963028;0.2824858757062147;0.0;1.0;0.052677526391747956;0.4267242120455356;0.3050847457627119;0.36363636363636365;1.0;0.36101038858840595
873;36.0;51.0;8.6756258;-80.7340088;87.0;754.7794446;5.2175855800001045;11.855385500000011;22.155571450000025;15.00571315000002;-80.709531;8.675284;86.913354759;754.7497079999999;12.71870399999991;15.371827500000014;-0.029736600000092;19.63418302571681;2.586206896551724;284.35713347589865;0.1072112534837794;1.0;-1.0;8.0;1.0;15.0;0.264;3888.2706;0.2463;0.0028;0.246;0.16864951609228426;0.13679980090096214;0.288135593220339;0.034482758620689655;0.0;0.05201758329975863;0.4302043965388011;0.3050847457627119;0.36363636363636365;1.0;0.36364390768691557
874;36.0;52.0;8.65885353;-79.8623047;88.0;761.97911064;7.199666040000011;12.609786269999972;23.159378320000087;12.417251620000116;-79.691295;8.6568499;87.914447879;761.8027912;14.242395200000027;12.568254199999966;-0.1763194400001566;19.7843497729948;2.909090909090909;283.2759172042438;0.1066003581778052;1.0;1.0;8.0;2.0;16.0;2.8;2917.709;2.613;0.0296;2.608;0.18970515264683613;0.13627964454376001;0.2937853107344633;0.06896551724137931;1.0;0.05136892144019996;0.43367127216215234;0.3050847457627119;0.36363636363636365;1.0;0.36701178681715063
875;36.0;53.0;8.61358643;-76.4209595;89.0;766.60919227;4.63008162999995;12.794563229999994;24.11207880999996;11.82974766999996;-76.535795;8.6148158;88.917835449;766.7186062000001;15.978695100000127;11.968898200000057;0.1094139300000733;19.93394876854618;3.247191011235955;282.21096009402464;0.105999788000636;1.0;-1.0;8.0;3.0;17.0;2.3;5176.6042;5.8342;0.0241;2.142;0.21175304784560817;0.13576731021662278;0.2994350282485876;0.10344827586206896;0.0;0.05073122302590817;0.43712504019239934;0.3050847457627119;0.36363636363636365;1.0;0.3693591107146763
876;36.0;54.0;8.5909977;-74.9301758;90.0;773.1897930000001;6.580600730000128;13.569799210000156;25.10687676000009;11.210682360000078;-74.959259;8.591259899999999;89.919527929;773.213391;17.594342999999878;11.410599799999968;0.0235979999997653;20.08298850246508;3.6;281.1618390345112;0.1054092553389459;1.0;1.0;8.0;4.0;18.0;2.0;4406.3133;6.7158;0.0207;1.863;0.2347601264004597;0.13526259436754912;0.3050847457627119;0.13793103448275862;1.0;0.050104182662828026;0.44056589663898443;0.3050847457627119;0.36363636363636365;1.0;0.37246039983363743
877;36.0;55.0;8.54162025;-70.9564819;91.0;777.28744275;4.097649749999846;13.72708094999996;26.05083599999989;10.678250479999974;-70.973974;8.5417519;90.923806309;777.2994228999999;18.829146699999924;10.58081669999985;0.0119801499999994;20.231477245126285;3.967032967032967;280.12814647097935;0.1048284836721918;1.0;-1.0;8.0;5.0;19.0;2.4;6771.0748;8.1153;0.0246;2.236;0.25869476688206944;0.13476530092829045;0.3107344632768362;0.1724137931034483;0.0;0.049487506735461165;0.44399403243872454;0.3050847457627119;0.36363636363636365;1.0;0.3744114985476699
878;36.0;56.0;8.51416302;-68.9006958;92.0;783.30299784;6.015555090000021;14.521290509999972;27.03609834000008;10.113204839999868;-68.769329;8.512675;91.926173092;783.1661;20.486099999999976;9.952709000000032;-0.1368978399999605;20.3794230552194;4.3478260869565215;279.1094896693092;0.1042572070285373;1.0;1.0;8.0;6.0;20.0;2.9;6003.121;6.6924;0.0294;2.701;0.28352672270586915;0.13427524096056084;0.3163841807909604;0.20689655172413793;1.0;0.048880912829154397;0.4474096336412948;0.3050847457627119;0.36363636363636365;1.0;0.3772128633988486
879;36.0;57.0;8.46145153;-64.4412231;93.0;786.91499229;3.611994449999997;14.652071729999989;27.97124672999996;9.627549540000018;-64.136002;8.4581085;92.931147172;786.6040905000001;21.67909050000005;9.30466760000016;-0.3109017900000026;20.526833787405323;4.741935483870968;278.1054900229109;0.1036951694730425;1.0;-1.0;8.0;7.0;21.0;2.7;8483.8977;8.2243;0.027;2.515;0.3092270482156593;0.13379223232260953;0.3220338983050847;0.24137931034482757;0.0;0.04828412918664847;0.4508128815859923;0.3050847457627119;0.36363636363636365;1.0;0.3788545194131852
880;36.0;58.0;8.4299221;-61.8675537;94.0;792.4126774;5.49768511000002;15.463884099999971;28.946460120000097;9.109679560000018;-61.34778;8.4243318;93.934140452;791.8871892;22.96718920000002;8.721089200000046;-0.5254882000000407;20.673717099616518;5.148936170212766;277.115782399115;0.1031421246258793;1.0;1.0;8.0;8.0;22.0;13.0;7215.0114;12.2782;0.1288;12.109;0.335768029485291;0.13331609935477978;0.327683615819209;0.27586206896551724;1.0;0.047696894196508646;0.4542039530702763;0.3050847457627119;0.36363636363636365;1.0;0.38137722293874426
