;Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;ame_ME;ame_BE/A;ame_AM;ame_BE;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;Z_distance;N_distance;N-Z;ame_AM_unc;ame_BDE;ame_BDE_unc;ame_BE/A_unc;ame_ME_unc;ldm_BE
2404;77;115;7.94071531;-35.1533203;192;1524.6173395199999;6.231675959999848;5.724292099999957;13.643813919999957;13.862338619999946;-34.835631;7.9389999;191.962602414;1524.2879808;1.6821119999999645;14.224657800000161;-0.32935871999984556;33.28134116883046;7.520833333333333;1014.3875443749786;0.07216878364870322;-1;-1;5;11;38.0;1.41;1452.8946;2.2739;0.0068;1.314;1518.4917690650248
2405;77;116;7.93812037;-34.5218506;193;1532.05723141;7.439891890000126;5.797710130000041;14.226948100000072;13.671567849999974;-34.536305;7.938134600000001;192.962923753;1532.0599778;2.739982400000095;13.970127399999882;0.0027463900000839203;33.39680130004011;7.880829015544041;1012.6325451183149;0.07198157507486945;-1;1;5;10;39.0;1.425;-56.6276;0.2997;0.0069;1.327;1524.8331260259008
2406;77;117;7.92850828;-32.5239258;194;1538.13060632;6.073374909999984;6.296731879999925;14.764884080000002;13.51326680000011;-32.531776;7.9284885;193.965075703;1538.1267690000002;3.7807690000000878;13.838788200000069;-0.0038373200000023644;33.51206218930888;8.24742268041237;1010.8896285146167;0.07179581586177382;-1;-1;5;9;40.0;1.429;2228.3252;1.2569;0.0069;1.332;1531.0158602901183
2407;77;118;7.9249649;-31.6900635;195;1545.3681555;7.237549180000087;6.3637324399999216;15.351681000000099;13.310924090000071;-31.692318;7.9249160000000005;194.965976898;1545.3586200000002;4.663620000000112;13.298642200000119;-0.009535499999856256;33.62712520483358;8.62051282051282;1009.1586497368522;0.07161148740394328;-1;1;5;8;41.0;1.431;1101.5601;1.2637;0.0068;1.333;1537.0424128284903
2408;77;119;7.91464233;-29.5203857;196;1551.26989668;5.9017411800000446;6.873414480000065;15.893390020000197;13.139290360000132;-29.435522000000002;7.9141487;195.968399669;1551.1731452;5.517145199999912;13.046376199999823;-0.09675147999996625;33.74199169845321;9.0;1007.4394664252462;0.07142857142857142;-1;-1;5;7;42.0;41.239;3209.0164;38.4111;0.196;38.414;1542.9151749372545
2409;77;120;7.91011143;-28.4711914;197;1558.29195171;7.0220550299998195;6.9335473099999945;16.48263591;12.923796209999864;-28.264122999999998;7.9090003;196.969657217;1558.0730591;6.304059099999955;12.714439099999844;-0.2188926100000117;33.856663005926926;9.385786802030458;1005.7319386329158;0.07124704998790965;-1;1;5;6;43.0;21.588;2155.6519;20.1061;0.1021;20.11;1548.636489495458
2410;77;121;7.89903069;-26.1157227;198;1564.00807662;5.71612491000019;7.4522681800001465;17.02715581999996;12.738179940000009;-25.71;7.897;197.972399;1563.606;7.128;12.432854800000088;-0.40207662000011624;33.97114044720589;9.777777777777779;1004.0359287729743;0.07106690545187014;-1;-1;5;5;44.0;215.0;4194.0;200.0;1.0;200.0;1554.208652184324
2411;77;122;7.89347935;-24.8387451;199;1570.80239065;6.794314029999896;7.506005230000028;17.618447999999944;12.510438940000085;-24.398533999999998;7.8912066;198.973807097;1570.3501134;8.200113400000147;12.277054300000193;-0.4522772499999519;34.08542532669918;10.175879396984925;1002.3513015670536;0.0708881205008336;-1;1;5;4;45.0;44.073;2990.1656;41.003;0.2063;41.054;1559.6339126699431
2412;77;123;7.88159609;-22.2841797;200;1576.319218;5.516827350000085;8.035035039999912;18.16611622000005;12.311141379999981;-21.57;7.878;199.976844;1575.6;44.24327989999996;11.994;-0.7192180000001827;34.19951893353393;10.58;1000.6779239952033;0.07071067811865475;-1;-1;5;3;46.0;210.0;5030.0;197.0;1.0;196.0;1564.914475750554
2413;77;124;7.87498426;-20.7653809;201;1582.87183626;6.552618259999917;8.081644260000076;18.75932811000007;12.069445610000002;-19.84;7.87;200.978701;1581.87;41.80415999999992;11.519886599999852;-1.001836259999891;34.3134225418098;10.990049751243781;999.0156652471193;0.07053456158585983;-1;1;5;2;47.0;215.0;3901.0;206.0;1.0;200.0;1570.0525024696635
2414;77;125;7.86225128;-17.9970703;202;1588.1747585599999;5.302922299999864;8.619995150000022;19.309268559999964;11.855540559999781;-16.64;7.855;201.982136;1586.71;45.15842920000013;11.11;-1.4647585599998365;34.42713741084797;11.405940594059405;997.3643966746652;0.07035975447302918;-1;-1;5;1;48.0;322.0;6052.0;301.0;1.0;300.0;1575.0501111961748
2415;77;126;7.85454273;-16.2230225;203;1594.47217419;6.29741563000016;8.66026821000014;19.90476347999993;11.600337930000023;-14.37;7.845;202.984573;1592.535;40.050183200000085;10.665;-1.937174190000178;34.540664785434856;11.827586206896552;995.7239917456396;0.07018624063435965;-1;1;5;0;49.0;429.0;5140.0;447.0;2.0;400.0;1579.9093786726608
2416;77;127;7.83121681;-11.2476807;204;1597.56822924;3.0960550499999044;9.086008530000072;20.226704420000033;9.393470680000064;-9.57;7.823;203.989726;1595.892;26.35503239999991;9.182;-1.6762292399998842;34.65400589606056;12.254901960784315;994.0943259987572;0.07001400420140048;-1;-1;5;1;50.0;429.0;8050.0;447.0;2.0;400.0;1584.63234103288
2417;77;128;7.8131609;-7.30615234;205;1601.6979844999998;4.129755259999911;9.001956619999874;20.5990260399999;7.225810309999815;-5.6;7.805;204.993988;1600.025;22.14760759999999;7.49;-1.672984499999984;34.76716195915227;12.68780487804878;992.4752769998008;0.06984302957695782;-1;1;5;2;51.0;537.0;7220.0;583.0;2.0;500.0;1589.220994789579
2418;78;87;7.69737959;0.686767578;165;1270.06763235;10.540544270000055;-0.002320370000006733;-1.6736863900000571;23.348536519999925;-0.318;7.703;164.999658;1270.995;-23.1;-324.897;0.9273676500001784;30.08310291760778;0.4909090909090909;1095.0249462009235;0.0778498944161523;1;-1;4;5;9.0;429.0;0.0;0.0;2.0;400.0;1262.8549310457558
2419;78;88;7.72617197;-3.71875;166;1282.54454702;12.476914670000042;0.3038350700001047;-1.1880308600000262;23.017458940000097;-4.783;7.733;165.994866;1283.678;-22.133958600000014;-316.347;1.1334529799999018;30.20452836208127;0.6024096385542169;1092.8216707389167;0.07761505257063328;1;1;4;6;10.0;322.0;0.0;0.0;2.0;300.0;1275.1921633825798
2420;78;89;7.74125242;-5.89196777;167;1292.7891541400002;10.244607120000182;0.45480028000019956;-0.7175581599997258;22.721521790000224;-6.753;7.746;166.99275;1293.582;-21.368601900000126;22.587;0.7928458599999431;30.32571022328558;0.7245508982035929;1090.6360215631933;0.07738232325341368;1;-1;4;7;11.0;329.0;0.0;0.0;2.0;306.0;1287.273538158573
2421;78;90;7.76750851;-9.97290039;168;1304.94142968;12.152275539999891;0.7763941900000191;-0.22552762000009352;22.396882660000074;-11.010078;7.7736217;167.988180196;1305.9684456;-20.549608800000044;22.290445599999977;1.0270159199999398;30.446650444080973;0.8571428571428571;1088.4677533758952;0.07715167498104596;1;1;4;8;12.0;160.96;-13540.0;427.0;0.8925;149.934;1299.1036173169146
2422;78;91;7.78044224;-11.8548584;169;1314.89473856;9.953308879999895;0.9192970399999467;0.25190930999997363;22.105584419999786;-12.464;7.784;168.986619;1315.496;-19.82136779999989;21.914;0.6012614399999165;30.567350940369842;1.0;1086.3166257269902;0.07692307692307693;1;-1;4;9;13.0;215.0;-10676.0;359.0;1.0;200.0;1310.6868551657155
2423;78;92;7.80427456;-15.6153564;170;1326.7266752;11.831936640000094;1.2569458499999655;0.7509600799999134;21.78524551999999;-16.299202;7.8082365;169.982502087;1327.4002050000001;-19.191180999999865;21.431759400000097;0.6735297999998693;30.687813601627905;1.1529411764705881;1084.1824028904543;0.07669649888473705;1;1;4;10;14.0;19.588;-12596.0;202.0;0.1073;18.246;1322.0276015351872
2424;78;93;7.81514788;-17.2076416;171;1336.3902874799999;9.663612279999825;1.3912847799997508;1.234426219999932;21.49554891999992;-17.466569;7.8166017000000005;170.981248868;1336.6388907;-18.395359200000065;21.142890700000105;0.24860322000017732;30.808040291421882;1.3157894736842106;1082.064853744327;0.07647191129018725;1;-1;4;11;15.0;86.904;-9904.2655;83.5586;0.4734;80.951;1333.1301048242683
2425;78;94;7.83664799;-20.649292;172;1347.90345428;11.513166800000135;1.7436358400000245;1.739737279999872;21.17677907999996;-21.106669999999998;7.839246;171.977341059;1348.350312;-17.70165519999992;20.950106999999843;0.44685772000002544;30.92803284791408;1.4883720930232558;1079.9637516544885;0.07624928516630233;1;1;4;12;16.0;11.139;-11788.6592;57.1082;0.0603;10.376;1343.9985149412155
2426;78;95;7.84554243;-21.9533691;173;1357.27884039;9.375386109999909;1.87100547;2.230274369999961;20.888552910000044;-21.936758;7.845385599999999;172.976449922;1357.2517088;-17.066190500000026;20.6128180999998;-0.027131589999953576;31.047793084354215;1.670520231213873;1077.8788743620316;0.07602859212697055;1;-1;4;13;17.0;68.096;-9104.7415;67.3903;0.3667;63.431;1354.636886142426
2427;78;96;7.86479473;-25.0775146;174;1368.47428302;11.195442630000116;2.2384541300000365;2.7424387799999295;20.570828740000024;-25.317608;7.8661143000000004;173.972820431;1368.7038882;-16.242465000000085;20.35357620000001;0.22960518000013508;31.167322789559027;1.8620689655172413;1075.8100038740895;0.07580980435789034;1;1;4;14;18.0;11.098;-11259.0;102.0;0.0594;10.338;1365.0491797735888
2428;78;97;7.87176609;-26.0908203;175;1377.5590657500002;9.084782730000143;2.3587640100001863;3.2395160300002317;20.28022536000026;-25.708684;7.8695216;174.972400593;1377.16628;-15.96136499999999;19.914571200000122;-0.3927857500002574;31.286623728379862;2.0628571428571427;1073.7569263579971;0.07559289460184544;1;-1;4;15;19.0;19.982;-8304.998;42.8203;0.1064;18.614;1375.2392669170627
2429;78;98;7.888834;-28.8952637;176;1388.434784;10.875718249999863;2.7399350000000595;3.7574382799998602;19.960500980000006;-28.933918000000002;7.8889934;175.968938162;1388.4628384;-14.761947200000053;19.75895020000008;0.02805439999997361;31.405697642158753;2.272727272727273;1071.7194320386677;0.07537783614444091;1;1;4;16;20.0;13.647;-10412.9516;35.5363;0.0722;12.712;1385.2109309491989
2430;78;99;7.89393377;-29.6153564;177;1397.22627729;8.791493290000062;2.852155049999965;4.2609850400001505;19.667211539999926;-29.370437000000003;7.8924896;176.968469541;1396.9706591999998;-14.150707500000252;19.80437919999985;-0.25561809000009816;31.524546249173255;2.4915254237288136;1069.6973150990657;0.07516460280028288;1;-1;4;17;21.0;16.09;-7824.7003;17.9991;0.0847;14.988;1394.9678700111704
2431;78;100;7.90887785;-32.0979004;178;1407.7802573;10.553980009999805;3.2483846599998287;4.785276659999909;19.345473299999867;-31.997486000000002;7.908252999999999;177.965649288;1407.669034;-13.11144439999992;19.206195599999976;-0.11122330000011971;31.6431712450704;2.7191011235955056;1067.690373583668;0.07495316889958614;1;1;4;18;22.0;10.878;-9694.4567;14.4108;0.0569;10.133;1404.5136993966996
2432;78;101;7.91214418;-32.5201416;179;1416.27380822;8.493550920000189;3.353484080000044;5.294944220000161;19.047530929999994;-32.268127;7.9106759;178.965358742;1416.0109861;-12.316721499999986;19.040326900000217;-0.2628221200000098;31.7615743032901;2.9553072625698324;1065.6984093048068;0.07474350927519359;1;-1;4;19;23.0;8.563;-7279.5556;14.1567;0.0446;7.977;1413.8519538599226
2433;78;102;7.92500544;-34.6759033;180;1426.5009791999998;10.227170979999755;3.763407589999815;5.824847959999715;18.720721899999944;-34.429875;7.923578099999999;179.96303801;1426.244058;-11.491020000000018;18.575023999999974;-0.2569211999998515;31.879757075478327;3.2;1063.7212277517938;0.07453559924999299;1;1;4;20;24.0;10.79;-8804.229;11.1207;0.0558;10.051;1422.9860898465083
2434;78;103;7.92647457;-34.7954102;181;1434.69189717;8.1909179700001;3.8626487699998506;6.34128652000004;18.418088949999856;-34.381497;7.9241271;180.963089946;1434.2670051;-10.733155200000153;18.256018999999856;-0.42489206999994167;31.997721191890314;3.453038674033149;1061.7586380027253;0.07432941462471664;1;-1;4;21;25.0;14.695;-6510.3575;24.2164;0.0756;13.689;1431.9194876509687
2435;78;104;7.93729019;-36.6190186;182;1444.58681458;9.894917410000062;4.284409729999879;6.876691780000101;18.085835380000162;-36.16842;7.9347541;181.961171605;1444.1252462;-10.005377199999987;17.881188199999976;-0.461568380000017;32.11546826178415;3.7142857142857144;1059.8104526388772;0.07412493166611012;1;1;4;22;26.0;14.057;-7864.4447;22.8812;0.0719;13.095;1440.6554535030186
2436;78;105;7.93697834;-36.4277344;183;1452.46703622;7.880221639999945;4.37691092;7.398470589999988;17.775139050000007;-35.773197;7.9333406;182.961595895;1451.8013298;-9.455262299999827;17.53432470000023;-0.6657064199998786;32.232999873805014;3.9836065573770494;1057.8764876616008;0.07392212709545729;1;-1;4;21;27.0;15.261;-5581.7092;17.0554;0.0777;14.216;1449.1972215856795
2437;78;106;7.94577694;-37.9123535;184;1462.02295696;9.555920740000147;4.8121398400001;7.939329600000065;17.436142380000092;-37.332485999999996;7.942564900000001;183.959921929;1461.4319416;-8.484773599999956;17.306695400000084;-0.5910153600000285;32.35031759636025;4.260869565217392;1055.956562411629;0.07372097807744857;1;1;4;20;28.0;15.828;-7013.7724;26.7122;0.0801;14.744;1457.5479559877203
2438;78;107;7.9437027;-37.4029541;185;1469.5849995;7.562042539999993;4.897877100000187;8.46671331000016;17.11796328000014;-36.688144;7.9397779;184.960613659;1468.8589115;-7.682458000000101;17.057581699999748;-0.726088000000118;32.46742297798574;4.545945945945946;1054.0504994907158;0.07352146220938077;1;-1;4;19;29.0;27.731;-4829.9942;25.9635;0.1396;25.832;1465.7107525929255
2439;78;108;7.95051622;-38.5426025;186;1478.79601692;9.211017419999962;5.345971519999921;9.013684280000007;16.773059959999955;-37.864447;7.9468094;185.959350845;1478.1065484;-6.700278000000166;16.67460679999995;-0.6894685199999913;32.584317547703584;4.838709677419355;1052.1581246855258;0.07332355751067665;1;1;4;18;30.0;23.344;-6149.5913;30.2074;0.1169;21.745;1473.688640908546
2440;78;109;7.94668722;-37.7058105;187;1486.0305101400002;7.234493220000104;5.425537200000008;9.54587274000005;16.445510640000066;-36.685361;7.9411699;186.960616646;1484.9987712999998;-6.098350500000175;16.139859799999975;-1.0317388400001164;32.70100281537152;5.13903743315508;1050.279266893697;0.07312724241271307;1;-1;4;17;31.0;25.837;-3656.5811;27.4478;0.1287;24.067;1481.4845858352262
2441;78;110;7.95152569;-38.4907227;188;1494.8868297200002;8.85631957999999;5.885759130000224;10.097736560000158;16.090812800000094;-37.82097;7.947902699999999;187.959397521;1494.2057075999999;-4.881025200000265;16.099159199999878;-0.6811221200002819;32.817480272024206;5.446808510638298;1048.4137580520076;0.07293249574894728;1;1;4;16;32.0;5.694;-5449.6549;5.9528;0.0282;5.305;1489.1014893805607
2442;78;111;7.94595528;-37.3179932;189;1501.78554792;6.898718199999848;5.958517040000061;10.635604229999899;15.755037779999839;-36.469405;7.9414045;188.960848485;1500.9254505000001;-4.08209759999998;15.92667920000013;-0.8600974200001019;32.93375139020674;5.761904761904762;1046.5614330665699;0.07273929674533079;1;-1;4;15;33.0;10.832;-2887.4471;22.4737;0.0534;10.09;1496.5421923183865
2443;78;112;7.94882917;-37.7387695;190;1510.2775423;8.491994380000051;6.430718800000022;11.192619939999986;15.3907125799999;-37.306504000000004;7.9464941;189.959949823;1509.833879;-2.9660139999999666;15.628171400000108;-0.44366330000002563;33.0498176243004;6.08421052631579;1044.7221297449908;0.07254762501100116;1;1;4;14;34.0;0.705;-4472.9637;3.5086;0.0035;0.657;1503.8094757957824
2444;78;113;7.94326162;-36.5526123;191;1517.16296942;6.885427120000031;6.407968520000168;11.563359920000039;15.377421500000082;-35.698336000000005;7.9387279;190.961676261;1516.2970289;-2.261592799999984;15.371578399999999;-0.8659405200000947;33.16568041084109;6.4136125654450264;1042.8956887304273;0.07235746052924216;1;-1;4;13;35.0;4.43;-1900.4257;6.426;0.0216;4.127;1510.906062889713
2445;78;114;7.94416428;-36.5979004;192;1525.27954176;8.116572339999948;6.893878200000017;12.129554760000019;15.001999459999979;-36.288525;7.9424923;191.961042667;1524.9585216;-1.158470399999991;15.124642600000138;-0.3210201599999891;33.28134116883046;6.75;1041.081953437478;0.07216878364870322;1;1;4;12;36.0;2.758;-3516.3415;15.6174;0.0134;2.57;1517.8346201151294
2446;78;115;7.93562174;-34.8218994;193;1531.5749958200001;6.295454060000111;6.957656300000281;12.681948400000238;14.412026400000059;-34.479677;7.9337875;192.962984546;1531.2209875;-0.47943130000005474;14.923958600000013;-0.3540083200000481;33.39680130004011;7.0932642487046635;1039.2807699898494;0.07198157507486945;1;-1;4;11;37.0;1.458;-1074.8477;8.7676;0.007;1.359;1524.597758886296
2447;78;116;7.93563318;-34.6883545;194;1539.51283692;7.937841099999787;7.455605509999941;13.253315639999983;14.233295159999898;-34.760101000000006;7.935942;193.962683498;1539.5727479999998;0.760247199999867;14.61422639999981;0.05991108000011991;33.51206218930888;7.443298969072165;1037.491987159738;0.07179581586177382;1;1;4;10;38.0;0.532;-2548.1518;2.1174;0.0026;0.496;1531.1980369330256
2448;78;117;7.92637825;-32.7480469;195;1545.64375875;6.130921830000034;7.513152429999991;13.809884309999916;14.06876292999982;-32.793878;7.926553;194.964794325;1545.677835;1.7175794999999925;14.456847499999917;0.034076249999998254;33.62712520483358;7.8;1035.7154563088745;0.07161148740394328;1;-1;4;9;39.0;0.54;-226.8175;0.9998;0.0026;0.503;1537.6379596734319
2449;78;118;7.92545748;-32.4224854;196;1553.38966608;7.745907330000136;8.02151058000004;14.385243019999962;13.87682916000017;-32.644538;7.9265297;195.964954648;1553.5998212000002;2.802721600000281;14.027073200000217;0.21015511999985392;33.74199169845321;8.16326530612245;1033.9510313311737;0.07142857142857142;1;1;4;8;40.0;0.547;-1505.8204;2.9605;0.0026;0.51;1543.9199815447619
2450;78;119;7.91544533;-30.3041992;197;1559.34273001;5.953063929999871;8.072833329999867;14.946247809999932;13.698971260000008;-30.419775;7.9159714;196.96734303;1559.4463658;3.7373658000000285;13.768530800000066;0.10363578999999845;33.856663005926926;8.532994923857869;1032.1985685969398;0.07124704998790965;1;-1;4;7;41.0;0.575;719.9769;0.5022;0.0027;0.536;1550.046507293782
2451;78;120;7.91355324;-29.7736816;198;1566.8835415199999;7.540811509999912;8.59158980999996;15.525137119999954;13.493875439999783;-29.904018;7.9141512;197.967896718;1567.0019376;4.781937600000063;13.40211639999994;0.11839608000013868;33.97114044720589;8.909090909090908;1030.457926898579;0.07106690545187014;1;1;4;6;42.0;2.254;-323.2251;2.0595;0.0106;2.1;1556.0198932281512
2452;78;121;7.90274572;-27.4649658;199;1572.64639828;5.762856760000204;8.638321659999974;16.09058984000012;13.303668270000117;-27.3887;7.9023011;198.970597022;1572.5579189;5.631918899999931;13.111553099999902;-0.08847938000008071;34.08542532669918;9.291457286432161;1028.7289673977655;0.0708881205008336;1;-1;4;5;43.0;2.317;1705.0525;2.1201;0.0109;2.159;1561.842448430158
2453;78;122;7.89984846;-26.717041;200;1579.9696920000001;7.323293720000038;9.167301350000116;16.673306580000144;13.086150480000242;-26.599178;7.8991986;199.971444609;1579.83972;6.439719999999972;12.83778239999991;-0.12997200000017983;34.19951893353393;9.68;1027.0115535740244;0.07071067811865475;1;1;4;4;44.0;21.588;640.9158;33.4386;0.1006;20.11;1567.5164359341156
2454;78;123;7.88819265;-24.2026367;201;1585.52672265;5.557030649999888;9.207504649999919;17.24253968999983;12.880324369999926;-23.740705000000002;7.8858337;200.974513305;1585.0525737;7.4035737000000665;12.494654800000134;-0.4741489499999716;34.3134225418098;10.074626865671641;1025.3055511746752;0.07053456158585983;1;-1;4;3;45.0;53.788;2660.0;50.0;0.2493;50.103;1573.0440738687046
2455;78;124;7.88425207;-23.2233887;202;1592.61891814;7.092195489999995;9.747081879999996;17.82872614000007;12.649226139999882;-22.692128;7.8815609;201.975639;1592.0753018;8.597301800000016;12.235581800000043;-0.5436163399999714;34.42713741084797;10.475247524752476;1023.6108281661037;0.07035975447302918;1;1;4;2;46.0;27.0;1660.854;34.2759;0.1245;25.15;1578.427536565454
2456;78;125;7.87170553;-20.4893799;203;1597.95622259;5.33730444999992;9.781464030000052;18.401459180000074;12.429499939999914;-19.51;7.867;202.979055;1597.001;10.759;11.948426299999934;-0.9552225899999485;34.540664785434856;10.881773399014778;1021.9272546863143;0.07018624063435965;1;-1;4;1;47.0;215.0;3633.0;200.0;1.0;200.0;1583.6689556345375
2457;78;126;7.86667585;-19.2636719;204;1604.8018734;6.845650810000052;10.329699209999944;18.989967420000085;12.182955259999972;-17.62;7.859;203.981084;1603.236;42.20629550000001;11.160698199999985;-1.565873399999873;34.65400589606056;11.294117647058824;1020.2547029987245;0.07001400420140048;1;1;4;0;48.0;215.0;2770.0;283.0;1.0;200.0;1588.770421009001
2458;78;127;7.84290791;-14.1865234;205;1607.79612155;2.994248149999976;10.227892310000016;19.313900840000088;9.839898960000028;-12.82;7.836;204.986237;1606.38;34.738744799999985;9.379;-1.4161215499998434;34.76716195915227;11.71219512195122;1018.5930474471639;0.06984302957695782;1;-1;4;1;49.0;322.0;5750.0;361.0;1.0;300.0;1593.7339819584986
2459;78;128;7.82695818;-10.6724854;206;1612.35338508;4.55726353;10.655400580000105;19.65735719999998;7.551511679999976;-9.24;7.82;205.99008;1610.92;30.950191000000107;7.684;-1.43338507999988;34.880134177302764;12.135922330097088;1016.942164412041;0.06967330142916177;1;1;4;2;50.0;322.0;4950.0;424.0;1.0;300.0;1598.5616480735703
2460;78;129;7.80319977;-5.5098877;207;1615.26235239;2.90896730999998;10.551140889999942;19.990951839999752;7.46623083999998;-4.14;7.797;206.995556;1613.979;23.69962320000003;7.599;-1.2833523899998909;34.992923739494074;12.565217391304348;1015.3019322676399;0.06950480468569159;1;-1;4;3;51.0;429.0;6501.0;500.0;2.0;400.0;1603.2553902214504
2461;78;130;7.78708982;-1.89099121;208;1619.71468256;4.452330170000096;10.991654749999952;20.34444747999987;7.361297480000076;-0.5;7.78;207.999463;1618.24;19.83768790000002;7.32;-1.4746825600000193;35.105531821316504;13.0;1013.6722313405144;0.06933752452815364;1;1;4;4;52.0;429.0;5410.0;500.0;2.0;400.0;1607.8171414743783
2462;79;89;7.68306828;3.43066406;168;1290.75547104;10.539382839999917;-2.0336831000001894;-1.5788828199999898;23.199550399999907;2.53;7.688;168.002716;1291.584;-22.82295120000001;-322.395;0.8285289600000851;30.446650444080973;0.5952380952380952;1116.7396430739705;0.07715167498104596;-1;-1;3;7;10.0;429.0;0.0;0.0;2.0;400.0;1285.4965625783086
2463;79;90;7.71054888;-0.825195312;169;1303.0827607200001;12.327289680000149;-1.8586689599999318;-1.0822747699999127;22.866672520000066;-1.788;7.716;168.99808;1304.004;-21.90145359999989;-314.236;0.9212392800000089;30.567350940369842;0.7159763313609467;1114.5326419796393;0.07692307692307693;-1;1;3;8;11.0;320.0;0.0;0.0;2.0;298.0;1297.6337829618797
2464;79;91;7.72556877;-3.01782227;170;1313.3466908999999;10.263930179999761;-1.5480476600000657;-0.6287506200001189;22.59121985999991;-3.703;7.73;169.996024;1314.1;-20.91;22.516;0.7533091000002514;30.687813601627905;0.8470588235294118;1112.3429847837128;0.07669649888473705;-1;-1;3;9;12.0;216.0;-9119.0;362.0;1.0;201.0;1309.5221465438212
2465;79;92;7.75055695;-6.94482422;171;1325.34523845;11.998547550000012;-1.381436750000148;-0.12449090000018259;22.262477729999773;-7.562303;7.7541069;170.991881533;1325.9522799;-20.41442460000003;21.948279899999964;0.607041449999997;30.808040291421882;0.9883040935672515;1110.1704343610627;0.07647191129018725;-1;1;3;10;13.0;22.236;-10901.0;307.0;0.1211;20.713;1321.166012210427
2466;79;93;7.76358032;-8.86413574;172;1335.33581504;9.990576590000046;-1.0544724399999268;0.33681233999982396;21.989124140000058;-9.318011;7.7661587;171.989996704;1335.7792963999998;-19.62606000000029;21.679296399999874;0.443481360000078;30.92803284791408;1.1395348837209303;1108.0147581909687;0.07624928516630233;-1;-1;3;11;14.0;60.287;-8256.6495;140.835;0.3265;56.158;1332.5696378038933
2467;79;94;7.78617573;-12.465332;173;1347.00840129;11.672586249999995;-0.8950529900000674;0.848582849999957;21.66316284000004;-12.832017;7.788234800000001;172.986224263;1347.3646204000001;-19.001143599999835;21.412340500000166;0.356219110000211;31.047793084354215;1.300578034682081;1105.875728241565;0.07602859212697055;-1;1;3;12;15.0;24.458;-10171.0;202.0;0.1317;22.783;1343.7371830346342
2468;79;95;7.79727125;-14.1107178;174;1356.7251975;9.716796209999984;-0.5536428899999919;1.3173625800000082;21.38938245999998;-14.058;7.797;173.984908;1356.678;-18.27655979999993;20.898703600000125;-0.04719750000003842;31.167322789559027;1.471264367816092;1103.753120857832;0.07580980435789034;-1;-1;3;13;16.0;109.0;-7417.0;102.0;1.0;102.0;1354.6727122933914
2469;79;96;7.8175559;-17.3864746;175;1368.0722825;11.347085000000106;-0.4020005200000014;1.836453610000035;21.06388121000009;-17.403686;7.817593899999999;174.981316375;1368.0789324999998;-17.555527500000085;20.71431209999975;0.006649999999808642;31.286623728379862;1.6514285714285715;1101.64671665301;0.07559289460184544;-1;1;3;14;17.0;41.399;-9434.2436;89.7876;0.2204;38.563;1365.380197367153
2470;79;97;7.82678223;-18.7564697;176;1377.51367248;9.44138997999994;-0.04539327000020421;2.313370739999982;20.788474980000046;-18.520967;7.825383700000001;175.980116925;1377.2675312000001;-16.925655999999957;20.589531200000085;-0.24614127999984703;31.405697642158753;1.8409090909090908;1099.5563004033086;0.07537783614444091;-1;-1;3;15;18.0;35.625;-6736.3283;34.9978;0.1885;33.185;1375.8635200626804
2471;79;98;7.84482431;-21.7053223;177;1388.53390287;11.020230390000052;0.09911886999998387;2.8390538700000434;20.46162036999999;-21.545736;7.8438623;176.976869701;1388.3636271;-16.06637850000011;20.284694600000048;-0.17027576999998928;31.524546249173255;2.0395480225988702;1097.4816609457946;0.07516460280028288;-1;1;3;16;19.0;10.7;-8769.9135;85.3061;0.0563;9.968;1386.1264747413113
2472;79;99;7.85222769;-22.7966309;178;1397.6965288200001;9.16262595000012;0.4702515300000414;3.322406580000006;20.18285634000017;-22.303029;7.849394599999999;177.976056714;1397.1922388;-15.515975199999986;19.92470759999985;-0.504290020000326;31.6431712450704;2.247191011235955;1095.4225910793475;0.07495316889958614;-1;-1;3;17;20.0;11.0;-5987.6832;14.8566;0.0576;10.246;1396.172770768503
2473;79;100;7.86808634;-25.4161377;179;1408.38745486;10.690926039999795;0.6071975600000314;3.85558221999986;19.853551989999914;-24.988572;7.8656374;178.973173666;1407.9490945999999;-14.657844600000185;19.58546750000003;-0.4383602600000813;31.7615743032901;2.463687150837989;1093.3788874685679;0.07474350927519359;-1;1;3;18;21.0;12.555;-8055.648;30.4559;0.0653;11.696;1406.006034881457
2474;79;101;7.87370205;-26.2236328;180;1417.2663690000002;8.878914140000234;0.9925607800000762;4.34604486000012;19.56984018000003;-25.625646;7.8703194000000005;179.972489738;1416.657492;-13.916574000000022;19.465253200000152;-0.6088770000001205;31.879757075478327;2.688888888888889;1091.3503505505416;0.07453559924999299;-1;-1;3;19;22.0;5.108;-5375.133;13.5105;0.0264;4.759;1415.6298134780031
2475;79;102;7.88742638;-28.5101318;181;1427.62417478;10.357805779999808;1.1231955800001288;4.886603169999944;19.23671992000004;-27.87114;7.8838359;180.970079102;1426.9742979;-13.156582299999894;19.025203300000168;-0.6498768799999652;31.997721191890314;2.9226519337016574;1089.3367844443544;0.07432941462471664;-1;1;3;20;23.0;21.445;-7210.0126;25.2123;0.1104;19.976;1425.0475748297717
