Z,N,BE/A_DZ10,MassExcess_DZ10,A,BE,S1n,S1p,S2p,S2n,MassExcess_AME,BE/A_AME,Atomic_Mass,diff
15,24,8.09368801,-12.6052856,39,315.65383239,5.858464169999991,15.243058930000018,37.297636479999994,9.81850903999998,-12.774636000000001,8.0979701,38.986285865,-0.004282090000000238
16,24,8.32333374,-22.5957642,40,332.93334960000004,7.159778490000065,17.27951721000005,32.52257614000007,11.608707280000033,-22.83785,8.329325500000001,39.975482561,-0.005991760000000568
13,27,7.15998983,26.2850342,40,286.39959319999997,2.33391727999998,22.706211949999954,49.09483415999998,5.878629639999986,28.82,7.097,40.03094,0.06298982999999936
12,28,6.67790604,46.3507385,40,267.11624159999997,3.422860349999951,28.014901589999965,53.50148777999999,4.300381679999987,49.55,6.598,40.053194,0.07990604000000001
18,22,8.61204243,-35.7088013,40,344.48169720000004,9.813348900000051,12.749350800000002,23.157054880000032,16.909633719999988,-35.03989997,8.595259400000002,39.96238312204,0.016783029999999144
14,26,7.69745493,4.00408936,40,307.8981972,5.054499030000045,23.832521280000037,45.08233728000005,7.487423740000054,5.666876,7.6558247,40.006083641,0.04163022999999999
22,18,7.86316967,-8.88330078,40,314.5267868,19.59890108000002,1.8822267799999963,1.343883500000004,36.61328216000004,-8.993439,7.8658632,39.990345146,-0.002693529999999278
17,23,8.43344593,-27.7825928,40,337.33783719999997,5.605490799999927,11.56426608999999,27.542468979999967,14.276338379999913,-27.557818,8.427766,39.970415466,0.005679929999999445
19,21,8.54633141,-33.8627319,40,341.8532564,8.123666960000037,7.18490810000003,18.791757579999967,20.990633280000054,-33.53549700000001,8.538090700000001,39.963998165,0.00824070999999904
20,20,8.56215858,-35.2781372,40,342.4863432,16.08825963000004,8.756753760000038,14.914279719999968,29.3034399,-34.846402000000005,8.5513046,39.96259085,0.010853980000000263
21,19,8.17260551,-20.4783936,40,326.9042204,14.259660379999957,0.5061368300000026,6.041597280000019,32.681779619999986,-20.523353,8.1736697,39.977967275,-0.0010641899999992432
15,25,7.98414326,-8.24578857,40,319.36573039999996,3.7118980099999703,16.52203222999998,38.84476683999998,9.570362179999961,-8.139189,7.9814177,39.991262221,0.0027255600000000157
15,26,7.92222643,-5.6199646,41,324.81128363,5.44555323000003,16.913086429999964,40.74560771,9.15745124,-4.979767,7.9065513,40.994654,0.01567512999999998
19,22,8.59850979,-36.4769592,41,352.53890139,10.685644989999957,8.057204189999936,20.80655498999994,18.809311949999994,-35.559548799999995,8.5760731,40.96182525611,0.02243668999999926
13,28,7.07288122,30.7678833,41,289.98813002,3.5885368200000585,22.87188842000006,50.88679001000003,5.922454100000039,34.59,6.98,41.037134,0.09288121999999976
22,19,8.04106522,-15.968811,41,329.68367402,15.156887219999987,2.7794536200000266,3.2855904500000293,34.755788300000006,-15.697539,8.0343889,40.983148,0.006676320000000402
18,23,8.55312824,-33.8339539,41,350.67825783999996,6.196560639999916,13.34042063999999,24.90468672999998,16.009909539999967,-33.06751,8.534373299999999,40.96450057,0.018754940000000886
14,27,7.5699873,9.60418701,41,310.3694793,2.4712820999999963,23.969886100000053,46.67609805000001,7.525781130000041,13.2,7.482,41.014171,0.08798729999999999
21,20,8.38552094,-29.3091431,41,343.80635853999996,16.902138139999977,1.3200153399999408,10.076769099999979,31.161798519999934,-28.64236,8.3691979,40.969251163,0.016323039999999622
17,24,8.41827583,-27.5226746,41,345.14930903000004,7.811471830000073,12.215959429999998,29.49547664000005,13.41696263,-27.307192,8.4129593,40.970684525,0.005316529999999986
16,25,8.21939659,-18.5863037,41,336.99526019,4.061910589999968,17.62952979000005,34.15156202000003,11.221689080000033,-19.008580000000002,8.2296358,40.979593451,-0.010239209999999943
20,21,8.57111263,-36.1360168,41,351.41561783,8.929274629999952,9.562361429999953,16.747269529999983,25.01753425999999,-35.137908,8.5467075,40.962277905,0.024405129999999886
20,22,8.64555359,-39.7622986,42,363.11325078000004,11.69763295000007,10.574349390000066,18.631553580000002,20.626907580000022,-38.547292999999996,8.6165646,41.95861778,0.028988990000000214
21,21,8.47223473,-33.2652588,42,355.83385866000003,12.02750012000007,4.418240830000059,13.980602260000012,28.929638260000047,-32.121003,8.4449303,41.965516686,0.027304430000000934
19,23,8.56605434,-35.6409912,42,359.77428228,7.2353808900000445,9.096024440000065,22.436445080000055,17.921025880000002,-35.022031000000005,8.5512571,41.962402305,0.014797240000000045
18,24,8.56315422,-34.7368164,42,359.65247724,8.974219400000038,14.503168209999956,26.719127639999954,15.170780039999954,-34.422678,8.555614100000001,41.963045737,0.007540119999998041
22,20,8.27652168,-25.8276672,42,347.61391056,17.93023654000001,3.8075520200000597,5.1275673600000005,33.08712376,-25.104353,8.25924,41.973049369,0.017281679999999966
16,26,8.18413544,-17.2533264,42,343.73368848,6.738428290000002,18.92240485000002,35.835491279999985,10.80033887999997,-17.637748,8.1932275,41.9810651,-0.009092060000000401
14,28,7.5106926,12.5959473,42,315.4490892,5.07960989999998,25.460959179999975,48.332847600000036,7.550891999999976,16.84,7.41,42.018078,0.10069259999999947
17,25,8.34213734,-24.6717529,42,350.36976828,5.220459249999976,13.374508090000006,31.004037880000055,13.03193108000005,-24.83177,8.3458864,41.973342,-0.0037490599999987495
15,27,7.82217503,-1.26864624,42,328.53135126,3.720067630000017,18.161871959999985,42.13175806000004,9.165620860000047,1.0918420000000002,7.7659122,42.00117214,0.05626283000000054
17,26,8.31666565,-23.847229,43,357.61662294999996,7.246854669999948,13.882934469999952,32.80533931999997,12.467313919999924,-24.159509999999997,8.3238672,42.9740637,-0.007201550000001333
19,24,8.59265709,-37.2795715,43,369.48425487,9.70997258999995,9.831777629999976,24.334945839999932,16.945353479999994,-36.575394,8.5762204,42.960734701,0.016436689999999032
15,28,7.76369619,1.49514771,43,333.83893617,5.307584910000003,18.389846970000008,43.85080614999998,9.02765254000002,5.04,7.681,43.005411,0.08269619000000006
21,22,8.56881237,-37.8189392,43,368.45893191,12.625073249999957,5.345681129999946,15.920030520000012,24.652573370000027,-36.18815,8.5308265,42.961150425,0.03798586999999998
16,27,8.08513832,-13.1092224,43,347.66094776,3.927259279999987,19.12959649999999,37.291468459999976,10.665687569999989,-12.195461,8.0638276,42.986907635,0.02131072000000067
20,23,8.62843704,-39.6004333,43,371.02279272,7.90954193999994,11.248510439999961,20.344534880000026,19.60717489000001,-38.408873,8.600665300000001,42.958766381,0.0277717399999986
13,30,6.74661064,46.7945251,43,290.10425752000003,0.21218848000006574,24.31125172000003,53.75009382000002,0.1161275000000046,48.27,6.712,43.05182,0.03461064000000036
24,19,7.67308807,-1.64984131,43,329.94278701,17.002720690000046,1.2206171500000096,0.25911299000000554,38.44558680000006,-1.97,7.68,42.997885,-0.006911929999999344
22,21,8.38550091,-30.7189026,43,360.57653912999996,12.962628569999936,4.742680469999925,9.160921299999984,30.892865109999946,-29.315591,8.3528054,42.96852842,0.03269550999999993
18,25,8.49617958,-32.3486938,43,365.33572194,5.683244699999989,14.965953659999968,28.340461749999974,14.657464100000027,-32.009811,8.4882382,42.965636056,0.007941380000000109
18,26,8.49431705,-32.6915283,44,373.74995019999994,8.414228259999959,16.13332724999998,30.01626171999993,14.097472959999948,-32.67326,8.4938411,43.964923814,0.0004759500000002248
23,21,8.21015167,-24.1000061,44,361.24667348,13.896771380000075,0.6701343500000689,5.412814819999994,32.52450362000002,-23.808079000000003,8.2034567,43.974440977,0.006694969999999856
17,27,8.24291992,-20.8477173,44,362.68847648,5.071853530000055,15.02752872000002,34.15712522000001,12.318708200000003,-20.478973000000003,8.234478800000002,43.978014918,0.008441119999998747
15,29,7.6144762,8.36849976,44,335.0369528,1.1980166299999837,19.738674500000002,45.14488376000003,6.5056015399999865,11.11,7.552,44.011927,0.06247620000000076
24,20,7.94637728,-13.2762756,44,349.64060032,19.697813309999958,2.2906982200000243,2.026689759999954,36.700534000000005,-13.421899,7.9496265,43.985591,-0.0032492199999998306
19,25,8.55039787,-35.9414368,44,376.21750627999995,6.73325140999998,10.881784339999967,25.847737999999936,16.44322399999993,-35.781498,8.546702300000002,43.961586984,0.003695569999997872
14,30,7.20395374,27.2138367,44,316.97396456,1.6756862600000204,26.86970703999998,51.18095876000001,1.52487536000001,29.31,7.156,44.031466,0.04795374000000052
20,24,8.67664909,-42.2788391,44,381.77255995999997,10.749767239999983,12.288305089999994,22.12008271999997,18.659309179999923,-41.46873,8.6581769,43.955481489,0.01847218999999889
16,28,8.0507803,-11.6112061,44,354.2343332,6.573385439999981,20.39539702999997,38.78524399999998,10.500644719999968,-9.204236000000002,7.9960154,43.990118846,0.05476489999999945
22,22,8.54952335,-38.2500305,44,376.1790274,15.602488270000038,7.720095490000006,13.065776619999951,28.565116839999973,-37.548586,8.5335215,43.959689936,0.01600184999999854
21,23,8.57471561,-38.5761414,44,377.28748684,8.828554929999996,6.2646941200000015,17.513204559999963,21.453628179999953,-37.81603500000001,8.557380499999999,43.959402818,0.017335110000001208
15,30,7.48845434,14.4963989,45,336.9804453,1.9434924999999907,20.006480739999972,46.87618777999995,3.1415091299999744,15.96,7.456,45.017134,0.03245433999999925
16,29,7.90258932,-4.92202759,45,355.61651939999996,1.3821861999999783,20.579566599999964,40.318241099999966,7.95557163999996,-3.34,7.867,44.996414,0.0355893199999997
19,26,8.56077385,-36.8873596,45,385.23482325000003,9.017316970000081,11.48487305000009,27.61820030000007,15.750568380000061,-36.615643,8.5546747,44.960691491,0.006099150000000719
24,21,8.09656048,-19.9095154,45,364.34522160000006,14.704621280000083,3.098548120000032,3.768682470000101,34.40243459000004,-19.514801,8.0877286,44.97905,0.00883188000000068
22,23,8.57216167,-39.7468872,45,385.74727515,9.568247750000012,8.459788310000022,14.724482430000023,25.17073602000005,-39.010266,8.555732099999998,44.958120758,0.016429570000001448
21,24,8.64051247,-42.0403442,45,388.82306114999994,11.535574309999959,7.050501189999977,19.33880627999997,20.364129239999954,-41.072321,8.618941000000001,44.955907051,0.021571469999997817
18,27,8.42567348,-30.0255127,45,379.1553066,5.405356400000073,16.466830119999997,31.494358840000018,13.819584660000032,-29.770801,8.4199526,44.968039731,0.00572088000000015
17,28,8.21388721,-19.7127686,45,369.62492445,6.936447969999961,15.39059125,35.78598827999997,12.008301500000016,-18.262544000000002,8.1815991,44.980394353,0.03228810999999965
23,22,8.39102554,-32.3781128,45,377.5961493,16.349475819999952,1.4171218999999837,9.13721738999999,30.246247200000028,-31.886440999999998,8.3800394,44.965768498,0.010986139999999978
20,25,8.64577866,-41.4949646,45,389.0600397,7.2874797400000375,12.842533420000052,23.72431776000002,18.03724698000002,-40.81223000000001,8.6305467,44.95618627,0.01523195999999949
20,26,8.67677879,-43.4953308,46,399.13182434,10.071784639999976,13.897001089999947,25.381874140000036,17.359264380000013,-43.13961,8.6689848,45.953687726,0.007793989999999695
23,23,8.47848511,-36.7208862,46,390.01031506,12.414165760000003,4.263039909999975,12.722828219999997,28.763641579999955,-37.075897,8.4861423,45.960197389,-0.007657189999999758
15,31,7.33059978,22.3406372,46,337.20758988,0.22714458000001514,21.409364579999988,48.20359592,2.170637080000006,22.84,7.32,46.02452,0.010599779999999726
21,25,8.63123608,-42.1827393,46,397.03685968,8.213798530000076,7.976819980000016,20.819353400000068,19.749372840000035,-41.761643,8.6220215,45.955167034,0.009214580000000083
22,24,8.65673542,-44.1380615,46,398.20982932000004,12.462554170000033,9.386768170000096,16.437269360000073,22.030801920000044,-44.128269,8.6564623,45.952626356,0.0002731200000010148
24,22,8.29643345,-29.1288452,46,381.6359387,17.290717099999938,4.039789400000018,5.456911300000002,31.99533838000002,-29.47157,8.3038233,45.968360969,-0.007389849999999143
17,29,8.09187889,-14.2428894,46,372.22642894,2.601504490000025,16.609909540000046,37.18947614000001,9.537952459999985,-13.734949,8.0807757,45.985254926,0.01110319000000004
18,28,8.41843605,-30.0469055,46,387.2480583,8.092751700000008,17.623133850000045,33.013725100000045,13.498108100000081,-29.771255,8.4123835,45.968039244,0.006052549999999712
16,30,7.80346298,-0.19342041,46,358.95929708,3.34277768000004,21.978851780000014,41.985332519999986,4.724963880000018,0.64,7.785,46.000687,0.018462979999999796
19,27,8.51497173,-35.2698669,46,391.68869957999993,6.4538763299999005,12.533392979999917,29.000223099999914,15.471193299999982,-35.413928999999996,8.5180428,45.961981584,-0.0030710700000007307
18,29,8.30073833,-24.8621521,47,390.13470151,2.8866432099999884,17.90827257000001,34.518182110000055,10.979394909999996,-25.367274000000002,8.311425,46.972767112,-0.01068667000000012
21,26,8.67572117,-44.8334351,47,407.75889499,10.722035309999967,8.627070650000007,22.524071739999954,18.935833840000043,-44.336842,8.6650958,46.952402444,0.010625369999999634
22,25,8.66067982,-44.908844,47,407.05195154,8.842122219999965,10.015091859999984,17.99191184,21.304676389999997,-44.937612,8.6612325,46.951757491,-0.0005526800000001941
17,30,7.99858856,-9.87875366,47,375.93366232,3.707233379999991,16.974365239999997,38.95321702000001,6.308737870000016,-9.58,7.992,46.989715,0.0065885599999999656
23,24,8.58156967,-41.9729919,47,403.33377449,13.323459430000014,5.123945169999956,14.510713340000052,25.737625190000017,-42.00707,8.5822348,46.954903558,-0.0006651299999997917
24,23,8.40250969,-34.3394775,47,394.91795543,13.28201673000001,4.907640370000024,9.17068028,30.572733829999947,-34.563093,8.407206700000001,46.962894995,-0.004697010000001001
16,31,7.64514303,7.51553345,47,359.32172241,0.36242533000000776,22.114132530000006,43.523497109999994,3.705203010000048,7.2,7.652,47.00773,-0.006856970000000295
15,32,7.19303226,29.5470886,47,338.07251622,0.8649263400000109,21.625127460000044,49.95550317000004,1.092070920000026,28.81,7.209,47.030929,-0.015967739999999786
19,28,8.51601315,-35.7624207,47,400.25261804999997,8.563918470000033,13.004559749999942,30.627693599999986,15.017794799999933,-35.711982000000006,8.5148795,46.961661612,0.001133649999999875
20,27,8.63875484,-42.3136292,47,406.02147748000004,6.889653140000064,14.33277790000011,26.866170880000027,16.96143778000004,-42.344665,8.6393548,46.954541134,-0.0005999599999988448
25,22,8.12300682,-21.9852295,47,381.78132054,17.939818520000017,0.1453818400000273,4.185171240000045,33.59930514000001,-22.566376,8.1353117,46.975774,-0.012304880000000296
26,21,7.77795553,-6.55014038,47,365.56390991,16.344521729999997,1.7224078899999995,1.2186883099999477,37.73084861000001,-7.13,7.79,46.992346,-0.012044470000000196
18,30,8.2311821,-21.7528076,48,395.0967408,4.962039290000007,19.163078480000024,36.13744372000002,7.848682499999995,-22.354927,8.2436656,47.976001,-0.012483500000000092
21,27,8.65773678,-44.5744934,48,415.57136544,7.812470450000035,9.549887959999978,23.88266586000009,18.534505760000002,-44.504083,8.6562097,47.952222903,0.0015270800000006801
24,24,8.56280041,-42.3645935,48,411.01441967999995,16.09646424999994,7.68064518999995,12.804590359999906,29.37848097999995,-42.821313,8.5722553,47.954029431,-0.00945489000000066
22,26,8.72344685,-48.5108948,48,418.7254488,11.673497259999976,10.966553809999994,19.59362446,20.51561947999994,-48.492951999999995,8.7230122,47.947940677,0.00043465000000075804
17,31,7.86592102,-3.43792725,48,377.56420896,1.6305466399999773,18.242486549999967,40.35661907999997,5.337780019999968,-4.28,7.883,47.995405,-0.017078979999999966
25,23,8.24867249,-28.0687866,48,395.93627952,14.154958980000004,1.0183240900000214,5.925964460000046,32.09477750000002,-29.296644,8.2741924,47.96854876,-0.025519909999999868
20,28,8.65919781,-43.8622742,48,415.64149488,9.620017399999938,15.388876830000015,28.393436579999957,16.509670540000002,-44.224868,8.6666916,47.952522654,-0.007493789999999834
19,29,8.42161846,-31.6761169,48,404.23768608,3.9850680300000363,14.10298456999999,32.01125714,12.548986500000069,-32.284482,8.4342324,47.965341184,-0.012613940000001378
23,25,8.60490417,-43.6032104,48,413.03540016,9.701625669999999,5.98344861999999,15.998540479999974,23.025085100000013,-44.478004999999996,8.6230686,47.9522509,-0.018164430000000564
16,32,7.53404856,13.274292,48,361.63433088,2.3126084699999865,23.561814659999982,45.186942120000026,2.6750337999999942,12.39,7.552,48.013301,-0.01795144000000004
26,22,8.01004505,-17.3970032,48,384.4821624,18.918252489999986,2.7008418599999686,2.846223699999996,35.26277421999998,-18.008575,8.0227254,47.980667,-0.012680350000000118
22,27,8.71546745,-48.7720032,49,427.05790505,8.332456250000007,11.486539609999966,21.036427569999944,20.005953509999983,-48.564012000000005,8.7111625,48.947864391,0.004304949999999863
