Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;N-Z;ame_ME;ame_ME_unc;ame_BE/A;ame_BE/A_unc;ame_BDE;ame_BDE_unc;ame_AM;ame_AM_unc;ame_BE;ame_S2p;ame_S1p;ame_S2n;ame_S1n;Difference_BE_DZ_AME;Surf;Asym;Coul;Pair;Z_parity;N_parity;ldm_BE;Z_distance;N_distance;rescaled_ame_BE;rescaled_N;rescaled_Z;rescaled_Surf;rescaled_Asym;rescaled_Coul;rescaled_Pair;rescaled_Z_parity;rescaled_N_parity;rescaled_Z_distance;rescaled_N_distance;rescaled_ame_S1p;rescaled_ame_S1n;rescaled_ame_S2p;rescaled_ame_S2n
86;122;7.79369307;-9.52319336;208;1621.08815856;9.182379480000009;3.846470100000033;5.980644120000079;16.758467299999893;36;-9.655389;10.163;7.794267799999999;0.0489;-6990.4614;15.4656;207.989634513;10.91;1621.2077023999998;6.0446585999997335;3.716885299999965;16.665112199999857;9.091971499999753;0.1195438399997783;35.105531821316504;6.230769230769231;1233.7569116049217;0.0693375245281536;1;1;1612.039657791625;4;4;0.77738151914244;0.6892655367231638;0.7288135593220338;0.7873889461950232;0.406315603385411;0.5935412901538635;0.011802438065340343;1.0;1.0;0.18181818181818182;0.13793103448275862;0.8909757116880451;0.9478028434752037;0.8254500679279014;0.9288242440228855
86;123;7.79152155;-8.79174805;209;1628.42800395;7.339845389999937;3.8118388299999424;6.289842270000008;16.522224869999945;37;-8.941049000000001;9.96;7.7921755;0.0477;-5158.9051;15.2153;208.990401389;10.692;1628.5646795;6.373285700000124;3.760116300000111;16.448948600000005;7.356977100000251;0.1366755500000636;35.21795958518306;6.55023923444976;1231.7860505631018;0.0691714463866074;1;-1;1619.527358530651;4;3;0.7808945089844864;0.6949152542372882;0.7288135593220338;0.7899845479577443;0.4271486085090767;0.5925931395137556;0.011626092699655116;1.0;0.0;0.18181818181818182;0.10344827586206896;0.8911419996956492;0.9429394132212101;0.8265928309258227;0.9282364212369743
86;124;7.79689789;-9.64086914;210;1637.3485569000002;8.920552950000229;4.160042910000129;6.603035300000101;16.260398340000165;38;-9.604764;4.557;7.7966653;0.0217;-6261.2558;14.172;209.989688862;4.892;1637.299713;6.71349860000005;4.009961499999976;16.092010600000155;8.735033499999902;-0.0488439000002927;35.33020818053945;6.876190476190477;1229.8277228559211;0.0690065559342354;1;1;1626.8584949806332;4;2;0.7850655269907045;0.7005649717514124;0.7288135593220338;0.7925760132857912;0.4484042625955871;0.5916510184663022;0.01145100844804424;1.0;1.0;0.18181818181818182;0.06896551724137931;0.8921030290615504;0.9468022966907301;0.8277758822126307;0.9272657846933673
86;125;7.79354095;-8.65808105;211;1644.43714045;7.088583549999839;4.107041349999918;6.891338029999815;16.009136500000068;39;-8.75533;6.813;7.7939412;0.0323;-4615.0152;13.7862;210.990600767;7.314;1644.5215932;6.967259400000097;4.072195199999959;15.956913699999918;7.221880200000014;0.0844527500000822;35.44227874406976;7.208530805687204;1227.8817896642183;0.0688428390821514;1;-1;1634.035290033291;4;1;0.7885140074519357;0.7062146892655368;0.7288135593220338;0.795163368421607;0.47007655641798207;0.5907148602277607;0.01127717035062338;1.0;0.0;0.18181818181818182;0.034482758620689655;0.8923424109398043;0.942560717848659;0.8286583062505831;0.9268984100006523
86;126;7.79754305;-9.22875977;212;1653.0791266;8.641986149999866;4.451669629999969;7.183179099999961;15.730569699999704;40;-8.659218999999998;3.11;7.7947963;0.0147;-5143.221;9.3064;211.990703946;3.338;1652.4968156;7.28411360000004;4.301016100000124;15.1971026000001;7.975222400000086;-0.5823109999998906;35.55417239989791;7.547169811320755;1225.9481143549706;0.0686802819743445;1;1;1641.059924787741;4;0;0.7923222122211553;0.711864406779661;0.7288135593220338;0.7977466393176604;0.49215959413094273;0.5897845990661056;0.011104563694780203;1.0;1.0;0.18181818181818182;0.0;0.8932225703522413;0.9446724406571543;0.8297601303408527;0.9248322236604523
86;127;7.78334761;-5.93127441;213;1657.85304093;4.773914330000025;4.540296689999877;7.77857339000002;13.415900479999893;41;-5.695949;3.37;7.7821824;0.0158;-2141.7493;5.6996;212.993885147;3.618;1657.6048512;7.84138500000001;4.356771199999843;13.083257999999914;5.108035599999829;-0.2481897299999218;35.665890259784945;7.892018779342723;1224.0265624367514;0.0685188709827531;1;-1;1647.934539528494;4;1;0.7947613223246257;0.7175141242937854;0.7288135593220338;0.8003258516410009;0.5146475906092498;0.5888601702796002;0.01093317400994391;1.0;0.0;0.18181818181818182;0.034482758620689655;0.8934370323006738;0.936635317870489;0.8316979776325673;0.9190839569691297
86;128;7.77687263;-4.25756836;214;1664.25074282;6.397701890000008;5.044838779999964;8.382961860000023;11.171616220000033;42;-4.319664;9.187;7.777102299999999;0.0429;-3361.3369;12.4238;213.99536265;9.862;1664.2998922;8.528206599999917;5.029125399999786;11.803076599999796;6.695040999999969;0.0491493800000171;35.77743342332243;8.242990654205608;1222.1170015162947;0.0683585927024663;1;1;1654.66123467612;4;2;0.797958234684878;0.7231638418079096;0.7288135593220338;0.8029010307777221;0.5375348688608657;0.5879415101759006;0.01076298706248996;1.0;1.0;0.18181818181818182;0.06896551724137931;0.896023242203795;0.941083914405218;0.8340863208661352;0.9156027057454255
86;129;7.76250839;-0.874755859;215;1668.93930385;4.6885610300000735;5.12091592999991;8.966778729999987;11.08626292000008;43;-1.16899;6.09;7.7638164;0.0283;-1487.1274;9.189;214.998745037;6.538;1669.2205259999998;9.093413999999871;5.07880119999987;11.61567479999992;4.920633799999952;0.2812221499998486;35.8888029781218;8.6;1220.2193012561418;0.0681994339470473;1;-1;1661.2420717114303;4;3;0.8003078595811999;0.7288135593220338;0.7288135593220338;0.8054722018373354;0.5608158575122092;0.587028556051679;0.010593988850774297;1.0;0.0;0.18181818181818182;0.10344827586206896;0.8962143201295456;0.9361100045992921;0.836051764686412;0.915093096134183
86;130;7.75614882;0.807739258;216;1675.32814512;6.388841270000057;5.725024470000108;9.657777659999963;11.07740230000013;44;0.253312;5.768;7.7586553;0.0267;-2717.7096;6.9366;216.000271942;6.192;1675.8695448;9.854656600000103;5.7790643000002015;11.569652600000149;6.649018800000195;0.5413996800000405;35.99999999999999;8.962962962962964;1218.3333333333337;0.0680413817439771;1;1;1667.6790740740744;4;4;0.8034827961327864;0.7344632768361582;0.7288135593220338;0.8080393896570536;0.5844850883632845;0.5861212461727531;0.010426165600295453;1.0;1.0;0.18181818181818182;0.13793103448275862;0.8989078815946355;0.9409549077871942;0.8386988984003406;0.9149679460264977
86;131;7.7435708;3.85241699;217;1680.3548635999998;5.026718479999772;6.026200159999689;10.660398049999912;11.41555974999983;45;3.658566;4.198;7.744403699999999;0.0193;-656.0967;7.5383;217.003927632;4.506;1680.5356029;10.377590899999952;5.88708449999988;11.315076900000218;4.666058100000024;0.1807393000001411;36.1110255531613;9.33179723502304;1216.4589713991204;0.067884423330213;1;-1;1673.974228036332;4;5;0.8057108599808712;0.7401129943502824;0.7288135593220338;0.8106026188059906;0.6085371940104081;0.5852195197547012;0.010259503758978411;1.0;0.0;0.18181818181818182;0.1724137931034483;0.8993233812092379;0.9353963935574859;0.8405173423703692;0.9142756675984951
86;132;7.73800564;5.39343262;218;1686.88522952;6.530365920000122;6.588103109999793;11.572638560000089;11.557084399999894;46;5.217413;2.316;7.7387527;0.0106;-1842.0267;4.4418;218.005601123;2.486;1687.0480885999998;11.142860600000017;6.466156200000085;11.178543799999868;6.512485699999845;0.1628590799998619;36.22188069037562;9.706422018348624;1214.59609103966;0.0677285461478596;1;1;1680.1294835529377;4;6;0.8088206013596463;0.7457627118644068;0.7288135593220338;0.8131619135892766;0.6329669055343689;0.5843233169439562;0.010093989992578004;1.0;1.0;0.18181818181818182;0.20689655172413793;0.9015507800492509;0.9405721865465876;0.843178479862041;0.9139043873866031
86;133;7.72447634;8.68981934;219;1691.66031846;4.775088939999932;6.689233579999836;12.238682889999836;11.305454860000054;47;8.829336999999999;2.1;7.7237784;0.0096;212.3984;6.8938;219.009478683;2.254;1691.5074696;11.632045799999965;6.559854599999962;10.971866699999897;4.459381000000052;-0.1528488599999491;36.33256645315319;10.08675799086758;1212.7445697376709;0.0675737378399485;1;-1;1686.1467550876623;4;7;0.8109499759576473;0.751412429378531;0.7288135593220338;0.8157172980520913;0.6577690502519222;0.5834325787993565;0.009929611180197681;1.0;0.0;0.18181818181818182;0.24137931034482757;0.9019111908713836;0.934817048943493;0.8448795652128535;0.9133423616398717
86;134;7.71784019;10.496582;220;1697.9248418000002;6.264523340000324;7.247498270000278;12.908018340000126;11.039612280000256;48;10.611994;1.814;7.717255199999999;0.0082;-870.3384;4.0256;220.011392443;1.947;1697.796144;12.322603999999815;7.073000999999931;10.748055399999954;6.288674399999902;-0.1286978000002818;36.44308387191581;10.472727272727273;1210.9042868350211;0.0674199862463242;1;1;1692.0279224174262;4;8;0.8139528464283378;0.7570621468926554;0.7288135593220338;0.8182687959836176;0.68293854952861;0.5825472472741487;0.009766354409921157;1.0;1.0;0.18181818181818182;0.27586206896551724;0.9038850080966363;0.9399448123904487;0.8472809020437783;0.912733742141101
86;135;7.70341444;14.038208;221;1702.45459124;4.529749439999932;7.331425240000271;13.552722320000155;10.794272780000256;49;14.471354;5.714;7.701394100000001;0.0259;1194.1032;7.2312;221.015535637;6.134;1702.0080961;12.787950100000248;7.193370100000175;10.500626500000246;4.211952100000344;-0.4464951400000245;36.553433966164725;10.86425339366516;1209.0751234962183;0.0672672793996312;1;-1;1697.7748314146245;4;9;0.8159640726074279;0.7627118644067796;0.7288135593220338;0.8208164309209174;0.7084704166509601;0.5816672651984229;0.009604206974551263;1.0;0.0;0.18181818181818182;0.3103448275862069;0.9043480077454084;0.9341234713746137;0.8488990896622274;0.912060898307482
86;136;7.69576263;16.1048584;222;1708.45930386;6.004712619999964;7.885975120000012;14.20023186000003;10.534462059999896;50;16.371957000000002;1.944;7.6944991;0.0088;-6.1461;7.7013;222.017576017;2.086;1708.1788001999998;13.469432199999924;7.6997367999998385;10.382656200000085;6.170704099999741;-0.2805036600002495;36.66361774464523;11.26126126126126;1207.256962672778;0.0671156055214024;1;1;1703.3892948083685;4;10;0.8189106117262696;0.768361581920904;0.7288135593220338;0.8233602261527314;0.7343597547561926;0.5807925762619709;0.009443156367456698;1.0;1.0;0.18181818181818182;0.3448275862068966;0.9062957468599258;0.9396141252561885;0.8512688653977781;0.9117400966998066
86;137;7.68048954;19.8864746;223;1712.74916742;4.289863559999958;7.952015520000032;14.823219780000043;10.294576179999922;51;20.389738;7.822;7.678172;0.0351;2007.4091;8.0568;223.021889283;8.397;1712.232356;13.961966599999927;7.852264399999752;10.224259899999714;4.053555799999973;-0.5168114200000673;36.77363620550805;11.663677130044842;1205.449689068448;0.0669649530182425;1;-1;1708.873092925294;4;11;0.8208462029556575;0.7740112994350282;0.7288135593220338;0.8259002047232058;0.7606017548176328;0.5799231249975564;0.009283190278519357;1.0;0.0;0.18181818181818182;0.3793103448275862;0.9068824441537318;0.9336794645481118;0.8529815972069402;0.9113093629669102
86;138;7.67188263;22.2052002;224;1718.50170912;5.752541699999938;8.503420640000058;15.449834640000065;10.042405259999896;52;22.445098;9.814;7.6707514;0.0438;696.484;14.875;224.024095803;10.536;1718.2483136;14.619114800000098;8.271892500000074;10.069513400000057;6.015957600000082;-0.2533955199999127;36.88349033646757;12.071428571428571;1203.653189105259;0.0668153104781061;1;1;1714.2279744105845;4;12;0.8237188499208059;0.7796610169491526;0.7288135593220338;0.8284363894355439;0.787191693684081;0.5790588567645821;0.009124296590182435;1.0;1.0;0.18181818181818182;0.41379310344827586;0.9084965433113616;0.9391803493259617;0.8552667545999546;0.9108885542889466
86;139;7.65581417;26.2200928;225;1722.55818825;4.056479130000071;8.553350810000211;15.98377041000026;9.809020830000009;53;26.534143;11.14;7.6543581;0.0495;2713.5412;16.3492;225.028485572;11.958;1722.2305725;15.165572500000009;8.465842900000046;9.998216500000098;3.9822589000000153;-0.3276157499999499;36.993181114957046;12.484444444444444;1201.8673508903826;0.0666666666666666;1;-1;1719.4556569298047;4;13;0.8256203965579565;0.7853107344632768;0.7288135593220338;0.8309688028555909;0.8141249321714706;0.578199717733146;0.008966463373594732;1.0;0.0;0.18181818181818182;0.4482758620689655;0.9092425733728892;0.9334796094359132;0.8571669984918561;0.9106946736245569
86;140;7.64629459;28.7871094;226;1728.06257734;5.504389089999904;9.09951559000001;16.363161339999806;9.560868219999977;54;28.747194;10.477;7.6464108;0.0464;1226.6542;12.1895;226.03086138;11.247;1728.0888407999998;15.83284079999989;8.863840799999888;9.840527199999896;5.85826829999988;0.0262634599998818;37.1027095082808;12.902654867256636;1200.0920641837731;0.0665190105237739;1;1;1724.5578278521616;4;14;0.8284177461691006;0.7909604519774012;0.7288135593220338;0.8334974673153466;0.8413969132051873;0.5773456548684742;0.008809678884849487;1.0;1.0;0.18181818181818182;0.48275862068965514;0.9107734719831768;0.9387383243186462;0.8594873473703412;0.9102658624665517
86;141;7.62947798;33.0296631;227;1731.89150146;3.8289241200000106;9.13247967999996;16.675162210000053;9.333313209999917;55;32.885835;14.091;7.6300508;0.0621;3203.3894;15.2755;227.035304393;15.127;1732.0215316;16.171531600000105;8.997531600000103;9.790959100000094;3.932690800000215;0.1300301400001444;37.21207647376352;13.325991189427311;1198.32722036657;0.0663723311599972;1;-1;1729.5361449157404;4;15;0.8302956238142966;0.7966101694915254;0.7288135593220338;0.8360224049164121;0.869003160011491;0.5764966159157197;0.008653931561313347;1.0;0.0;0.18181818181818182;0.5172413793103449;0.9112877135405536;0.9333406631677453;0.860665105729211;0.9101310698435836
86;142;7.61910105;35.8374023;228;1737.1550394;5.263537940000106;9.67505140000003;16.95134538000002;9.092462060000116;56;35.243466;17.677;7.6216457;0.0775;1859.2451;18.9157;228.037835415;18.977;1737.7352196;16.97121959999995;9.584219599999953;9.646378800000065;5.713687999999849;0.5801801999998588;37.32128295889665;13.75438596491228;1196.5727124102395;0.0662266178532521;1;1;1734.3922368752917;4;16;0.8330239356782307;0.8022598870056498;0.7288135593220338;0.8385436375333714;0.8969392743565322;0.5756525493851169;0.00849921001804499;1.0;1.0;0.18181818181818182;0.5517241379310345;0.9135444084725435;0.9383330456588697;0.8634459289062417;0.9097379065416495
86;143;7.60157871;40.3023682;229;1740.76152459;3.6064851899998303;9.414682589999984;17.168182919999936;8.870023129999936;57;39.3624;13.041;7.6056227;0.0569;3694.1465;13.967;229.042257272;14.0;1741.6875983;17.395598299999953;9.799598299999952;9.66606669999985;3.952378700000001;0.9260737100000824;37.43032990148211;14.187772925764191;1194.828434846438;0.0660818600455089;1;-1;1739.127704133077;4;17;0.8349112143847283;0.807909604519774;0.7288135593220338;0.8410611868171062;0.9252009348315059;0.5748134045374836;0.008345503044299957;1.0;0.0;0.18181818181818182;0.5862068965517241;0.9143728624732196;0.933395851085641;0.8649216570962339;0.9097914446777031
86;144;7.59038877;43.3458252;230;1745.7894171;5.027892510000129;9.606578050000053;17.354935379999915;8.634377699999959;58;42.17;200.0;7.595;1.0;2683.0;200.0;230.045271;215.0;1746.85;-68.022;9.885;9.114780400000049;5.1624017000000455;1.060582899999872;37.539218229773184;14.62608695652174;1193.0942837375742;0.0659380473395787;1;1;1743.7441193533105;4;18;0.8373762845468553;0.8135593220338984;0.7288135593220338;0.8435750741980518;0.953783895182544;0.5739791313700588;0.008192799600118011;1.0;1.0;0.18181818181818182;0.6206896551724138;0.9147013600453081;0.9367877135989898;0.5678917690911743;0.9082923086127005
86;145;7.57269812;47.9134521;231;1749.29326572;3.5038486199998715;9.34445942000002;17.605247830000053;8.53174113;59;46.55;300.0;7.579;1.0;4469.0;300.0;231.049973;322.0;1750.749;-71.443;-72.296;9.061401700000046;3.899;1.4557342800001152;37.64794886261285;15.069264069264069;1191.3701566480518;0.0657951694959769;1;-1;1748.243028060675;4;19;0.8392380746826624;0.8192090395480226;0.7288135593220338;0.8460853208893886;0.9826839826839828;0.5731496806026681;0.008041088812992758;1.0;0.0;0.18181818181818182;0.6551724137931034;0.5985922079816773;0.933246223176468;0.5559956344878989;0.9081471536645855
87;110;7.67522526;9.97790527;197;1512.01937622;11.005208420000145;-1.06132969999976;0.3638756700001977;20.56829952000021;23;10.253968;56.434;7.673764;0.2865;0.0;0.0;197.011008086;60.584;1511.7315079999998;0.8536849999998231;-0.9898280000002124;-235.1184920000001;-239.0174920000001;-0.2878682200002913;33.856663005926926;2.685279187817259;1285.865749291093;0.0712470499879096;-1;1;1509.4045432636628;5;16;0.7251061411379219;0.6214689265536724;0.7372881355932204;0.7585565120421911;0.17511013376458429;0.6186100427239585;0.013830013532833363;0.0;1.0;0.2272727272727273;0.5517241379310345;0.872871342670028;0.25231756058992005;0.8073990534094425;0.24413847977897152
87;111;7.68296003;8.84277344;198;1521.22608594;9.206709719999935;-0.7109617499997967;0.7952114600000186;20.21191814000008;24;9.577698;31.13;7.6791873;0.1572;0.0;0.0;198.010282081;33.419;1520.4790854;1.0870657999999822;-0.7783575999999884;-230.2699146;8.747577400000067;-0.7470005400000446;33.97114044720589;2.909090909090909;1283.697337505023;0.0710669054518701;-1;-1;1519.2220240354598;5;15;0.7292831489131281;0.6271186440677966;0.7372881355932204;0.7611994343787784;0.18970515264683613;0.6175668534887188;0.013638732164988551;0.0;0.0;0.2272727272727273;0.5172413793103449;0.8736847633978194;0.9468374589844897;0.8082106083380078;0.25732342060608693
87;112;7.69762707;6.31237793;199;1531.82778693;10.601700989999928;-0.6115379699999721;1.2584060899998804;19.808410709999865;25;6.771388;13.726;7.6952599;0.069;0.0;0.0;199.007269384;14.734;1531.3567201;1.4512923000000884;-0.7127309000000823;19.62521210000012;10.877634700000051;-0.471066829999927;34.08542532669918;3.14070351758794;1281.5434788661476;0.0708881205008336;-1;1;1528.8510354442333;5;14;0.7344772686836777;0.6327683615819208;0.7372881355932204;0.7638379110722866;0.20480887632647587;0.6165306655465866;0.013448894433930048;0.0;1.0;0.2272727272727273;0.48275862068965514;0.8739371964479126;0.95280830541233;0.8094771641608903;0.9368737684099465
87;113;7.70545578;5.12036133;200;1541.091156;9.263369069999952;-0.168755320000173;1.8613102199999505;19.86507005999988;26;6.133578000000001;30.524;7.7003292;0.1526;0.0;0.0;200.006584666;32.769;1540.06584;1.7356092000000645;-0.4044631999998819;19.586754600000106;8.709119900000049;-1.0253159999999752;34.19951893353393;3.38;1279.4040033035049;0.0707106781186547;-1;-1;1538.2943984726678;5;13;0.7386359128286842;0.6384180790960452;0.7372881355932204;0.7664719718845873;0.2204136742315427;0.6155013970790636;0.01326048227154629;0.0;0.0;0.2272727272727273;0.4482758620689655;0.8751229479142572;0.9467296572711279;0.8104658435272702;0.9367691893097224
87;114;7.71771526;3.0222168;201;1551.26076726;10.16961126000001;-0.0920207399999526;2.2960236899998563;19.432980329999964;27;3.588573;9.08;7.7148367;0.0452;-8348.2439;22.2391;201.003852491;9.747;1550.6821767;2.1660049999998883;-0.3000433000000194;19.32545659999992;10.616336699999868;-0.578590560000066;34.3134225418098;3.626865671641791;1277.2787435712487;0.0705345615858598;-1;1;1547.5548781712778;5;12;0.7437052616223407;0.6440677966101694;0.7372881355932204;0.769101646230615;0.23651206764225416;0.6144789676267702;0.013073477924738314;0.0;1.0;0.2272727272727273;0.41379310344827586;0.8755245989777333;0.9520758508300504;0.8119624954914568;0.9360586306480734
87;115;7.72178888;2.55285645;202;1559.80135376;8.540586500000018;0.2532198199999129;2.680649759999824;18.710197760000028;28;3.101538;6.033;7.7190125;0.0299;-5973.362;16.1841;202.003329637;6.476;1559.240525;2.488504999999888;0.0800275999999139;19.174684999999823;8.558348299999954;-0.5608287600000494;34.42713741084797;3.881188118811881;1275.1675351879437;0.0703597544730291;-1;-1;1556.6351850385583;5;11;0.747791911646383;0.6497175141242938;0.7372881355932204;0.7717269631841159;0.25309672593228877;0.6134632980602424;0.012887863948392544;0.0;0.0;0.2272727272727273;0.3793103448275862;0.8769865413965775;0.946307023537622;0.813083952202815;0.9356486310831678
87;116;7.73273659;0.680175781;203;1569.74552777;9.944174010000095;0.311773710000125;3.0952377200001138;18.484760510000115;29;0.8764120000000001;6.232;7.7317092;0.0307;-7724.9182;11.5191;203.000940867;6.689;1569.5369676;2.9120940000002737;0.1380039999999571;18.85479090000014;10.296442600000184;-0.2085601700000552;34.540664785434856;4.142857142857143;1273.0702163774563;0.0701862406343596;-1;1;1565.537976360442;5;10;0.7527085095603568;0.655367231638418;0.7372881355932204;0.7743479514832747;0.27016046292116397;0.6124543105514946;0.012703623198545844;0.0;1.0;0.2272727272727273;0.3448275862068966;0.8772095475737196;0.9511791432418225;0.8145569343017544;0.9347787295777409
87;117;7.73574352;0.405395508;204;1578.0916780799998;8.346150309999757;0.6551664499997969;3.4587025799999083;18.29032431999985;30;0.607308;24.581;7.7346931;0.1205;-5453.7889;26.1514;204.000651972;26.389;1577.8773924;3.37552500000014;0.4976212999999989;18.636867400000103;8.340424799999921;-0.2142856799998753;34.65400589606056;4.411764705882353;1270.986628011398;0.0700140042014004;-1;-1;1574.2658575104615;5;9;0.756691100127446;0.6610169491525424;0.7372881355932204;0.7769646395362189;0.2876962333338967;0.6114519285463302;0.01252073882573354;0.0;0.0;0.2272727272727273;0.3103448275862069;0.8785928152362015;0.9456961537025628;0.8161684623798978;0.9341861210216027
87;118;7.74534893;-1.22814941;205;1587.79653065;9.704852570000185;0.6941909300001043;3.852681470000107;18.051002879999945;31;-1.309816;7.824;7.745687;0.0382;-7113.6693;24.0784;204.998593854;8.399;1587.865835;3.7251488999999127;0.6286777999999468;18.328867399999872;9.988442599999953;0.0693043500000385;34.76716195915227;4.68780487804878;1268.9166135530604;0.0698430295769578;-1;1;1582.8213832119573;5;8;0.761460626648286;0.6666666666666666;0.7372881355932204;0.779577055426408;0.3056971293642842;0.6104560767373701;0.012339194268517775;0.0;1.0;0.2272727272727273;0.27586206896551724;0.8790969239606927;0.9503157764677098;0.817384239338366;0.933348563643483
87;119;7.74725771;-1.29516602;206;1595.9350882600002;8.138557610000134;1.036414610000293;4.196926060000124;17.84341018000032;32;-1.246859;27.811;7.746962099999999;0.135;-4812.4721;33.1318;205.998661441;29.856;1595.8741926;3.949543799999869;0.8260596000000369;17.99680019999994;8.008357599999988;-0.060895660000142;34.880134177302764;4.970873786407767;1266.8600190028124;0.0696733014291617;-1;-1;1591.2070587636083;5;7;0.7652846536253815;0.672316384180791;0.7372881355932204;0.7821852269179089;0.32415637733828306;0.6094666810377831;0.012158973247186969;0.0;0.0;0.2272727272727273;0.24137931034482757;0.8798561528996303;0.9447653232244707;0.8181645468316977;0.9324455593142904
87;120;7.75549793;-2.67687988;207;1605.38807151;9.45298324999976;1.0583802499998;4.571416859999772;17.591540859999895;33;-2.849021;17.557;7.7562689;0.0848;-6363.0084;60.8726;206.99694145;18.847;1605.5476623;4.442435300000012;1.0050720999999905;17.681827300000005;9.673469700000016;0.1595907900000384;34.992923739494074;5.260869565217392;1264.8166928449025;0.0695048046856915;-1;1;1599.4253412295332;5;6;0.7699037791617981;0.6779661016949152;0.7372881355932204;0.784789181460559;0.34306733447410176;0.6084836685556944;0.011980059757624853;0.0;1.0;0.2272727272727273;0.20689655172413793;0.8805447243405201;0.9494328636865226;0.8198785204150979;0.9315890402353862
87;121;7.75626612;-2.52075195;208;1613.30335296;7.915281450000066;1.3975738799999815;4.894626860000017;17.368264699999827;34;-2.664928;11.657;7.7568985;0.056;-4392.8615;14.7413;207.997139082;12.514;1613.434888;4.803465599999996;1.3191570999999531;17.560695400000085;7.887225700000068;0.131535040000017;35.105531821316504;5.557692307692308;1262.7864859956258;0.0693375245281536;-1;-1;1607.4786405951502;5;5;0.7736699651087445;0.6836158192090396;0.7372881355932204;0.7873889461950232;0.36242348573575245;0.6075069675692485;0.011802438065340343;0.0;0.0;0.2272727272727273;0.1724137931034483;0.8817528520467527;0.9444257736863376;0.8211339618195588;0.9312596411556118
87;122;7.76310873;-3.63574219;209;1622.48972457;9.186371609999924;1.4015660099998968;5.24803610999993;17.10165305999999;35;-3.782144;11.503;7.763748499999999;0.055;-5640.3845;12.8549;208.995939701;12.349;1622.6234364999998;5.132619399999967;1.4157341000000014;17.07577419999987;9.1885484999998;0.1337119299998903;35.21795958518306;5.861244019138756;1260.7692517528217;0.0691714463866074;-1;1;1615.3693208899333;5;4;0.7780575385787841;0.6892655367231638;0.7372881355932204;0.7899845479577443;0.3822184407769313;0.6065365075023145;0.011626092699655116;0.0;1.0;0.2272727272727273;0.13793103448275862;0.8821243354015289;0.9480735622185267;0.8222785563562379;0.9299409745034477
87;123;7.76270247;-3.2421875;210;1630.1675186999998;7.677794129999938;1.7395147499998984;5.551353579999841;16.864165739999862;36;-3.343508;13.42;7.7631243;0.0639;-3786.3467;16.2633;209.996410596;14.407;1630.2561030000002;5.451539800000144;1.6914235000000335;16.821215000000084;7.632666500000283;0.0885843000003205;35.33020818053945;6.171428571428572;1258.764845746649;0.0690065559342354;-1;-1;1623.0997012781768;5;3;0.7817021713563183;0.6949152542372882;0.7372881355932204;0.7925760132857912;0.40244593097221665;0.6055722189008035;0.01145100844804424;0.0;0.0;0.2272727272727273;0.10344827586206896;0.8831847744624668;0.9437122088963235;0.8233875654197084;0.9292487409445909
87;124;7.76811886;-4.07641602;211;1639.07307946;8.905560760000299;1.7245225599999685;5.884565470000098;16.583354890000237;37;-4.140314;11.991;7.7683613;0.0568;-4972.1844;12.9786;210.995555189;12.872;1639.1242343;5.834482799999882;1.8245212999999056;16.500797800000058;8.868131299999776;0.0511548399997536;35.44227874406976;6.488151658767772;1256.7731258916117;0.0688428390821514;-1;1;1630.6720571188168;5;2;0.7859367441640591;0.7005649717514124;0.7372881355932204;0.795163368421607;0.4230998065326873;0.6046140334095903;0.01127717035062338;0.0;1.0;0.2272727272727273;0.06896551724137931;0.8836967350458071;0.9471753883083512;0.8247192057217777;0.9283774169512913
87;125;7.76649714;-3.42932129;212;1646.49739368;7.424314219999815;2.060253229999944;6.1672945799998615;16.329874980000113;38;-3.515998;8.775;7.7668455;0.0414;-3317.2355;13.4939;211.99622542;9.419;1646.571246;6.121847999999998;2.04965280000004;16.315142999999924;7.447011700000148;0.0738523200000145;35.55417239989791;6.811320754716981;1254.7939523397936;0.0686802819743445;-1;-1;1638.0886209953385;5;1;0.7894927259348464;0.7062146892655368;0.7372881355932204;0.7977466393176604;0.4441740337031758;0.6036618837500141;0.011104563694780203;0.0;0.0;0.2272727272727273;0.034482758620689655;0.8845627031840368;0.9431917927087438;0.8257184852013154;0.927872558030761
87;126;7.77045107;-3.9666748;213;1655.10607791;8.608684230000108;2.026951310000186;6.478620940000155;16.032998449999923;39;-3.554199;4.707;7.7684543;0.0221;-3899.7568;10.8862;212.99618441;5.053;1654.6807659;6.484966400000034;2.1839502999999096;15.556531600000104;8.109519899999956;-0.4253120099999705;35.665890259784945;7.140845070422535;1252.827187435263;0.0685188709827531;-1;1;1645.351583716738;5;0;0.7933650583677655;0.711864406779661;0.7372881355932204;0.8003258516410009;0.4656626920384705;0.6027157036979438;0.01093317400994391;0.0;1.0;0.2272727272727273;0.0;0.8850792784124866;0.9450488952004861;0.8269811877337113;0.9258096340853224
