;Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;ame_ME;ame_BE/A;ame_AM;ame_BE;ame_S1p;ame_S1n;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;Z_distance;N_distance;Difference_BE_DZ_AME;N-Z;ame_AM_unc;ame_BDE;ame_BDE_unc;ame_BE/A_unc;ame_ME_unc;ldm_BE;rescaled_Asym;rescaled_Coul;rescaled_N;rescaled_N_distance;rescaled_N_parity;rescaled_Pair;rescaled_Surf;rescaled_Z;rescaled_Z_distance;rescaled_Z_parity;rescaled_ame_BE;rescaled_ame_S1n;rescaled_ame_S1p;rescaled_ame_S2n;rescaled_ame_S2p
64;9.0;16.0;7.28081226;12.7230377;25.0;182.0203065;3.936539460000006;16.88132945999999;41.15692081;6.70103112999999;11.334167;7.3363065;25.012167727;183.4076625;14.455210500000016;4.28166810000001;39.964204200000005;8.093734400000015;;8.549879733383484;1.96;24.623653632144435;0.2;-1.0;1.0;1.0;4.0;1.3873560000000111;7.0;103.535;13369.6698;100.7212;3.8577;96.442;177.13428561219789;0.12781384659580583;0.011846057361585826;0.0903954802259887;0.13793103448275862;1.0;0.1505426828916527;0.17430286319278143;0.07627118644067797;0.045454545454545456;0.0;0.09082549668826738;0.9343188950045608;0.9322806711501536;0.9055157352013401;0.9434013921429092
65;9.0;17.0;7.04765368;19.5757294;26.0;183.23899568;1.2186891799999842;18.70836068;43.14157975999999;5.15522863999999;18.674655;7.0822497;26.020048065;184.1384922;15.943347200000018;0.730829700000002;42.850492200000005;5.012497800000012;;8.776382955329126;2.4615384615384617;24.30382972244989;0.196116135138184;-1.0;-1.0;1.0;3.0;0.8994965200000138;8.0;114.898;18193.5414;108.6022;4.1164;107.027;177.26622928620853;0.16051974454732287;0.011692195045438622;0.096045197740113;0.10344827586206896;0.0;0.1464187111097407;0.17953210677039036;0.07627118644067797;0.045454545454545456;0.0;0.09117447117567822;0.9243654018396218;0.9380047877998874;0.8971367986816629;0.9534381271770567
66;9.0;18.0;6.86918116;25.4182129;27.0;185.46789132;2.228895640000019;19.33497398;45.98861181999999;3.447584820000003;25.133478;6.8796662;27.026981897;185.7509874;16.816533399999987;1.6124951999999757;45.42598739999998;2.3433248999999776;;8.999999999999998;3.0;24.0;0.1924500897298752;-1.0;1.0;1.0;2.0;0.2830960799999786;9.0;129.037;18082.568;150.6211;4.4518;120.198;176.57700000000006;0.19563343866704974;0.011546027284388019;0.1016949152542373;0.06896551724137931;1.0;0.1425260247385665;0.18469471763589795;0.07627118644067797;0.045454545454545456;0.0;0.09194444492725458;0.92683683267917;0.9413634978335406;0.8898784043444209;0.9623941159432915
67;11.0;9.0;7.29923105;6.83712769;20.0;145.984621;14.258606909999996;0.5527085800000009;6.414265660000012;35.072600260000016;6.850489;7.2985028;20.007354301;145.970056;2.190537100000016;14.150214399999998;8.60056660000002;34.330139200000005;;7.368062997280773;0.2;40.524346485044255;0.2236067977499789;-1.0;-1.0;3.0;1.0;-0.0145650000000046;-2.0;1.19;-10627.2054;2.1681;0.0554;1.109;149.94580505677644;0.013042229244469983;0.01949563375826311;0.05084745762711865;0.034482758620689655;0.0;0.17560889174442326;0.14701844964629782;0.09322033898305085;0.13636363636363635;0.0;0.07294887024817343;0.9619818007974389;0.8851046145335224;0.9768614962908173;0.834337944455698
68;11.0;10.0;7.7463541;-1.78030396;21.0;162.6734361;16.6888151;1.8181808999999876;13.04453122000001;30.94742201;-2.184857;7.7655581;20.997654459;163.07672010000002;2.4318960999999835;17.106664099999996;15.275355300000024;31.256878499999992;;7.611662611020244;0.0476190476190476;39.87061367677272;0.2182178902359924;-1.0;1.0;3.0;2.0;0.4032840000000135;-1.0;0.045;-13088.708;0.7557;0.002;0.042;165.2424259556011;0.0031052926772547566;0.019181133056554663;0.05649717514124294;0.06896551724137931;1.0;0.16988683309570327;0.152642394880776;0.09322033898305085;0.13636363636363635;0.0;0.08111737973212953;0.970269139889366;0.8860330017377779;0.9685042489720885;0.8575487555704661
69;11.0;11.0;7.90865135;-5.02581787;22.0;173.99032970000002;11.316893600000014;6.766452320000013;19.238380300000017;28.00570870000001;-5.181391;7.9156624;21.994437547;174.1445728;6.73858719999998;11.067852699999989;19.741870799999976;28.17451679999998;;7.851424410539689;0.0;39.257122052698456;0.2132007163556104;-1.0;-1.0;3.0;3.0;0.1542430999999737;0.0;0.141;-4781.4051;0.1631;0.006;0.132;178.13774333567036;0.0;0.01888599176362529;0.06214689265536723;0.10344827586206896;0.0;0.16455948926583405;0.15817773711354083;0.09322033898305085;0.13636363636363635;0.0;0.0864023294580658;0.9533415128832325;0.9025986856771432;0.9601222529205733;0.8730805502491026
70;11.0;12.0;8.06556988;-8.47221375;23.0;185.50810724;11.517777539999967;8.318367919999986;22.54866310999998;22.834671139999983;-9.52985352;8.1114936;22.98976928195;186.5643528;8.794109599999997;12.41978;24.06019140000001;23.48763269999999;;8.087579399090064;0.0434782608695652;38.67972756086552;0.2085144140570747;-1.0;1.0;3.0;4.0;1.0562455600000078;1.0;0.00194;-4056.179;0.0317;0.0002;0.00181;188.9488455394071;0.002835267227058691;0.018608216240435356;0.06779661016949153;0.13793103448275862;1.0;0.15958347204374304;0.16362980947961836;0.09322033898305085;0.13636363636363635;0.0;0.09233283058473771;0.9571311528567229;0.910505250977052;0.9473770114973785;0.8880970141829516
71;11.0;13.0;8.02840996;-7.5745697;24.0;192.68183904;7.173731800000013;9.822795439999991;24.945875260000008;18.691509339999985;-8.417901;8.0634882;23.990963012;193.5237168;10.552826499999997;6.959364000000002;25.789217999999995;19.379144;;8.320335292207616;0.1666666666666666;38.13487008928491;0.2041241452319315;-1.0;-1.0;3.0;5.0;0.8418777599999885;2.0;0.017;5515.6774;0.021;0.0007;0.017;197.93978512969784;0.010868524370391649;0.01834609377239484;0.07344632768361582;0.1724137931034483;0.0;0.15492178957175484;0.16900340747429807;0.09322033898305085;0.13636363636363635;0.0;0.09565595837306569;0.9418248484826;0.9172701541539297;0.9362046250571061;0.8941095056083369
72;11.0;14.0;8.12685871;-9.99282837;25.0;203.17146775;10.489628710000003;11.004864550000008;27.85219237999999;17.663360510000018;-9.357814;8.1013979;24.989953974;202.5349475;10.695142699999996;9.011230700000016;27.22101940000002;15.970594700000015;;8.549879733383484;0.36;37.61947082688734;0.2;-1.0;1.0;3.0;6.0;-0.6365202499999896;3.0;1.288;3834.9684;1.2009;0.048;1.2;205.33220102746208;0.02347601264004597;0.01809814319131168;0.0790960451977401;0.20689655172413793;1.0;0.1505426828916527;0.17430286319278143;0.09322033898305085;0.13636363636363635;0.0;0.09995886179156832;0.9475765157997654;0.9178175733056425;0.9269356133204255;0.8990884305365914
73;11.0;15.0;8.0009594;-6.77490234;26.0;208.0249444;4.853476649999976;12.490488650000003;29.941177359999983;15.34310535999998;-6.86078;8.0042013;25.992634649;208.1092338;12.1142488;5.574286299999978;28.98323939999999;14.585516999999992;;8.776382955329126;0.6153846153846154;37.130850964854005;0.196116135138184;-1.0;-1.0;3.0;5.0;0.0842894000000171;4.0;3.759;9353.7631;3.5018;0.1347;3.502;211.31348778794515;0.04012993613683072;0.017863075763864564;0.0847457627118644;0.1724137931034483;0.0;0.1464187111097407;0.17953210677039036;0.09322033898305085;0.13636363636363635;0.0;0.10262060871321603;0.9379422833340819;0.9232761638066017;0.9231691131681423;0.9052163481982645
74;11.0;16.0;7.95282555;-5.40487671;27.0;214.72628985;6.701345450000019;13.443585369999994;32.70598335;11.554822099999996;-5.517791;7.9569467;26.994076408;214.8375609;13.287874900000023;6.728327100000024;31.42989840000001;12.302613400000002;;8.999999999999998;0.925925925925926;36.66666666666666;0.1924500897298752;-1.0;1.0;3.0;4.0;0.1112710499999991;5.0;4.0;9068.8037;3.7266;0.138;3.726;216.04314814814825;0.0603806909466203;0.017639763906703913;0.0903954802259887;0.13793103448275862;1.0;0.1425260247385665;0.18469471763589795;0.09322033898305085;0.13636363636363635;0.0;0.10583341533677677;0.9411772199661914;0.9277905156800366;0.9169611172145234;0.9137243238756441
75;11.0;17.0;7.78549242;-0.600997925;28.0;217.99378776;3.267497910000003;15.021264000000002;34.754792080000016;9.968843360000022;-0.988315;7.7992644;27.998939;218.3794032;15.3281955;3.541842299999989;34.24091099999999;10.270169400000013;;9.220872584116892;1.2857142857142858;36.224856580459225;0.1889822365046136;-1.0;-1.0;3.0;3.0;0.3856154400000093;6.0;11.0;14031.6303;10.2498;0.3659;10.246;219.65778319622876;0.08384290228587847;0.01742721593545938;0.096045197740113;0.10344827586206896;0.0;0.13884378311749618;0.18979396758052053;0.09322033898305085;0.13636363636363635;0.0;0.10752466105535186;0.9322450605423827;0.9356386072681646;0.9114342066047382;0.9234992973515583
76;11.0;18.0;7.68705606;2.53955078;29.0;222.92462574;4.930837979999978;15.81987221999998;37.456734419999975;8.198335889999981;2.679994;7.682152200000001;29.002877091;222.7824138;15.908717399999992;4.403010600000009;37.03142640000003;7.944852899999998;;9.43913067739236;1.6896551724137931;35.80359912114344;0.1856953381770518;-1.0;1.0;3.0;2.0;-0.1422119399999815;7.0;7.876;13292.3538;7.3447;0.253;7.337;222.27504915143743;0.11018435051362573;0.017224555513833877;0.1016949152542373;0.06896551724137931;1.0;0.13535368332382297;0.19483285719417828;0.09322033898305085;0.13636363636363635;0.0;0.1096271185323803;0.9346590348837417;0.9378715843013398;0.9051108754650075;0.9332029941685457
77;11.0;19.0;7.50709057;8.3228302;30.0;225.2127171;2.28809136000001;17.464210989999998;39.442804379999984;7.218929339999988;8.47467;7.5019685;30.009097931;225.059055;17.214103299999987;2.276641199999984;39.5070674;6.679651799999992;;9.654893846056297;2.1333333333333333;35.40127743553976;0.1825741858350553;-1.0;-1.0;3.0;1.0;-0.1536620999999911;8.0;5.074;17356.0423;4.9011;0.1576;4.727;223.9968219932121;0.13911711194101314;0.017031004798872165;0.10734463276836158;0.034482758620689655;0.0;0.1320395762054245;0.19981414688325486;0.09322033898305085;0.13636363636363635;0.0;0.11071422500299634;0.9286985261517656;0.9428927501421644;0.9016703608023147;0.9418117514223857
78;11.0;20.0;7.3865695;12.6232758;31.0;228.9836545;3.770937400000008;18.1141609;42.05070255999999;6.059028760000018;12.246031;7.398677800000001;31.013146654;229.3590118;18.323060800000007;4.299956800000015;42.4821012;6.576597999999998;;9.868272403218972;2.6129032258064515;35.01645046303507;0.1796053020267749;-1.0;1.0;3.0;0.0;0.3753573000000187;9.0;15.0;15368.1833;14.3065;0.4507;13.972;224.91174890689845;0.1703904143229143;0.016845870518692685;0.11299435028248588;0.0;1.0;0.12888715111218915;0.20474038342884432;0.09322033898305085;0.13636363636363635;0.0;0.1127674738243958;0.9343701607705404;0.9471583542964046;0.9013901222616224;0.952157089783711
79;11.0;21.0;7.18588686;19.7299347;32.0;229.94837952;0.964725020000003;19.764751590000003;43.87733172;4.735662420000011;18.640152;7.2198815;32.020011024;231.036208;19.830411800000032;1.6771962000000058;44.88620800000001;5.97715300000002;;10.079368399158984;3.125;34.64782887210902;0.1767766952966369;-1.0;-1.0;3.0;1.0;1.087828480000013;10.0;40.0;19469.0523;37.4021;1.1644;37.26;225.0973207586308;0.20378483194484348;0.01666853239592407;0.11864406779661017;0.034482758620689655;0.0;0.1258836752570171;0.20961392284937044;0.09322033898305085;0.13636363636363635;0.0;0.11356834259612524;0.9270181985676501;0.952956378736023;0.8997600262144582;0.960517095072647
80;11.0;22.0;7.03160954;25.7065735;33.0;232.04311482;2.0947352999999964;20.23809177999999;46.29324018;3.0594603199999995;23.780113;7.0899262;33.025529;233.9675646;20.495564599999984;2.9313565999999702;47.62656459999998;4.608552799999976;;10.288276478101777;3.6666666666666665;34.29425492700592;0.1740776559556978;-1.0;1.0;3.0;2.0;1.924449779999975;11.0;483.0;18817.24;449.9195;13.6337;449.912;224.62156726484997;0.23910753614861635;0.016498433461873692;0.12429378531073446;0.06896551724137931;1.0;0.12301777686036208;0.21443695018089506;0.09322033898305085;0.13636363636363635;0.0;0.11496807863162484;0.9305337843428678;0.9555148884596907;0.8960383340222332;0.9700463704232971
81;12.0;9.0;7.10688543;10.8661804;21.0;149.24459403;15.694226630000005;3.2599730299999976;3.8126816099999994;38.7102345;10.903851;7.1050317;21.011705764;149.2056657;3.235609699999972;14.645161699999967;5.426146799999987;37.07718089999998;;7.611662611020244;0.4285714285714285;47.84473641212726;0.2182178902359924;1.0;-1.0;4.0;1.0;-0.0389283300000045;-3.0;0.81;-16186.0;600.0;0.0359;0.755;150.8139862185828;0.027947634095292814;0.023017359667865597;0.05084745762711865;0.034482758620689655;0.0;0.16988683309570327;0.152642394880776;0.1016949152542373;0.18181818181818182;1.0;0.07449388851510896;0.9633692068161286;0.8891244854700031;0.9843316425370373;0.8232992641785559
82;12.0;10.0;7.62406158;0.452804565;22.0;167.72935476;18.484760730000005;5.055918660000003;6.874099559999991;34.17898736000001;-0.399986;7.662764500000001;21.999570597;168.58081900000002;5.504098900000011;19.375153300000036;7.935994999999996;34.020315000000004;;7.851424410539689;0.1818181818181818;47.10854646323814;0.2132007163556104;1.0;1.0;4.0;2.0;0.8514642400000128;-2.0;0.17;-18601.0;401.0;0.0072;0.159;168.43166415788787;0.011856572040427256;0.022663190116350346;0.05649717514124294;0.06896551724137931;1.0;0.16455948926583405;0.15817773711354083;0.1016949152542373;0.18181818181818182;1.0;0.08374561185280828;0.9766280301579117;0.8978502273991292;0.9760189782887724;0.8320269730417504
83;12.0;11.0;7.85286236;-4.36228943;23.0;180.61583428;12.886479519999996;6.625504579999983;13.391956899999997;31.37124025;-5.473675;7.901122900000001;22.994123768;181.7258267;7.581253900000011;13.145007699999988;14.31984109999999;32.52016100000002;;8.087579399090064;0.0434782608695652;46.41567307303863;0.2085144140570747;1.0;-1.0;4.0;3.0;1.1099924199999975;-1.0;0.034;-12221.7457;0.3461;0.0014;0.032;183.55689151742243;0.002835267227058691;0.02232985948852243;0.06214689265536723;0.10344827586206896;0.0;0.15958347204374304;0.16362980947961836;0.1016949152542373;0.18181818181818182;1.0;0.09002241248655228;0.9591640668172609;0.9058400024779764;0.9719395463049579;0.8542260646793403
84;12.0;12.0;8.20148849;-12.5108032;24.0;196.83572376;16.219889479999978;11.327616519999992;19.645984439999975;29.10636899999997;-13.933578;8.260710300000001;23.985041689;198.2570472;11.692694400000036;16.531220500000025;20.48680400000003;29.67622820000001;;8.320335292207616;0.0;45.76184410714189;0.2041241452319315;1.0;1.0;4.0;4.0;1.4213234400000374;0.0;0.013;-13884.766;0.2282;0.0006;0.013;196.50461757258483;0.0;0.022015312526873807;0.06779661016949153;0.13793103448275862;1.0;0.15492178957175484;0.16900340747429807;0.1016949152542373;0.18181818181818182;1.0;0.09791614504868397;0.9686560915626926;0.9216546551375336;0.9642059200078317;0.8756709698976408
85;12.0;13.0;8.20364475;-12.6948242;25.0;205.09111875;8.255394990000042;12.40927971000002;22.23207515000001;24.47528447000002;-13.192782;8.2235028;24.985836966;205.58757;12.063853200000011;7.330522799999977;22.61667970000001;23.8617433;;8.549879733383484;0.04;45.1433649922648;0.2;1.0;-1.0;4.0;5.0;0.4964512499999785;1.0;0.05;-4276.808;0.0447;0.0019;0.047;207.539246794194;0.002608445848893997;0.021717771829574014;0.07344632768361582;0.1724137931034483;0.0;0.1505426828916527;0.17430286319278143;0.1016949152542373;0.18181818181818182;1.0;0.10141650284282318;0.9428652581444158;0.9230823171707159;0.9483943462157635;0.8830773680313576
86;12.0;14.0;8.34830856;-16.5883331;26.0;217.05602256;11.964903809999951;13.884554809999967;24.889419359999977;20.220298799999995;-16.214544;8.3338711;25.982592972;216.6806486;14.145701100000004;11.093078600000007;24.8408438;18.423601399999985;;8.776382955329126;0.1538461538461538;44.557021157824806;0.196116135138184;1.0;1.0;4.0;6.0;-0.3753739599999619;2.0;0.031;-4004.4042;0.0629;0.0011;0.029;216.8843702403676;0.010032484034207676;0.021435690916637478;0.0790960451977401;0.20689655172413793;1.0;0.1464187111097407;0.17953210677039036;0.1016949152542373;0.18181818181818182;1.0;0.10671349805011028;0.9534122245842296;0.9310901434857333;0.9336061778014662;0.890811643247193
87;12.0;15.0;8.24809265;-14.1594391;27.0;222.69850155;5.642478990000029;14.673557150000022;27.164045800000025;17.607382799999982;-14.586594;8.2638525;26.984340647;223.1240175;15.014783700000027;6.443368900000001;27.12903250000003;17.53644750000001;;8.999999999999998;0.3333333333333333;44.0;0.1924500897298752;1.0;-1.0;4.0;5.0;0.4255159500000047;3.0;0.05;2610.2694;0.0669;0.0018;0.047;224.73033333333345;0.021737048740783305;0.0211677166880447;0.0847457627118644;0.1724137931034483;0.0;0.1425260247385665;0.18469471763589795;0.1016949152542373;0.18181818181818182;1.0;0.10979023584425904;0.9403784425574551;0.9344330690252043;0.9311937028194139;0.8987685566563991
88;12.0;16.0;8.24736309;-14.3157196;28.0;230.92616652;8.227664970000006;16.19987667000001;29.643462040000003;13.870143960000036;-15.019946;8.2724531;27.983875426;231.62868680000005;16.791125900000015;8.504669300000009;30.07900080000004;14.94803820000001;;9.220872584116892;0.5714285714285714;43.469827896551074;0.1889822365046136;1.0;1.0;4.0;4.0;0.7025202800000159;4.0;0.28;1830.774;0.2653;0.0093;0.261;231.2401810460556;0.03726351212705709;0.020912659122551257;0.0903954802259887;0.13793103448275862;1.0;0.13884378311749618;0.18979396758052053;0.1016949152542373;0.18181818181818182;1.0;0.11385125390300262;0.9461565538458444;0.9412657679047122;0.9241549323427676;0.9090267326202096
89;12.0;17.0;8.09810257;-10.163147;29.0;234.84497453;3.918808009999992;16.851186769999998;31.87245077;12.14647298;-10.61236;8.1135317;28.988607163;235.2924193;16.91301609999998;3.6637324999999543;32.24121159999998;12.168401799999964;;9.43913067739236;0.8620689655172413;42.96431894537213;0.1856953381770518;1.0;-1.0;4.0;3.0;0.4474447699999757;5.0;0.369;7595.4023;0.4873;0.0119;0.345;236.5543722615363;0.05621650536409475;0.020669466616600653;0.096045197740113;0.10344827586206896;0.0;0.13535368332382297;0.19483285719417828;0.1016949152542373;0.18181818181818182;1.0;0.11560070274340674;0.9325867357007263;0.9417346184634405;0.9165961499554026;0.9165455723505385
90;12.0;18.0;8.04648304;-8.64128113;30.0;241.3944912;6.549516670000003;18.469865460000022;34.28973768;10.468324679999997;-8.881373;8.054425;29.990465454;241.63275;18.85033619999999;6.34033070000002;34.75905359999999;10.004063199999974;;9.654893846056297;1.2;42.48153292264772;0.1825741858350553;1.0;1.0;4.0;2.0;0.2382587999999827;6.0;1.39;6982.744;2.3287;0.0432;1.295;240.7945505853645;0.07825337546681989;0.020437205758646604;0.1016949152542373;0.06896551724137931;1.0;0.1320395762054245;0.19981414688325486;0.1016949152542373;0.18181818181818182;1.0;0.11862823933099706;0.9400896121732204;0.9491865187090792;0.9107105728022276;0.9253010787351571
91;12.0;19.0;7.87761831;-3.38157654;31.0;244.20616761;2.81167640999999;18.99345051;36.4576615;9.361193079999993;-3.1221520000000003;7.8691886;30.996648232;243.9448466;18.885791600000022;2.312096600000019;36.09989490000002;8.65242730000004;;9.868272403218972;1.5806451612903225;42.01974055564209;0.1796053020267749;1.0;-1.0;4.0;1.0;-0.261321009999989;7.0;3.3;11828.5569;3.8009;0.0992;3.074;244.06658474460937;0.10307568273855308;0.020215044622431223;0.10734463276836158;0.034482758620689655;0.0;0.12888715111218915;0.20474038342884432;0.1016949152542373;0.18181818181818182;1.0;0.11973227591548362;0.9287979125619049;0.9493228978773796;0.9070350123458133;0.9299637003622927
92;12.0;20.0;7.80186415;-0.763687134;32.0;249.6596528;5.453485190000009;20.675998300000003;38.790159200000005;8.265161599999999;-0.828901;7.8038411;31.999110138;249.7229152;20.36390339999998;5.77806859999997;38.686964199999984;8.090165199999989;;10.079368399158984;2.0;41.57739464653082;0.1767766952966369;1.0;1.0;4.0;0.0;0.063262399999985;8.0;3.5;10270.4677;7.8787;0.1019;3.26;246.46303841385875;0.13042229244469983;0.020002238875108883;0.11299435028248588;0.0;1.0;0.1258836752570171;0.20961392284937044;0.1016949152542373;0.18181818181818182;1.0;0.12249132980712159;0.9385135134216538;0.9550084537571234;0.9055060293253855;0.9389599367320095
93;12.0;21.0;7.60557318;5.98342896;33.0;250.98391494;1.324262140000002;21.03553542;40.800287010000005;6.777747330000011;4.962872999999999;7.6364382;33.005327862;252.0024606;20.96625259999998;2.2795454000000026;40.79666440000001;8.057613999999973;;10.288276478101777;2.4545454545454546;41.15310591240711;0.1740776559556978;1.0;-1.0;4.0;1.0;1.0185456599999725;9.0;2.859;13460.255;7.4767;0.0807;2.663;248.06519055226772;0.16006372254576798;0.019798120154248436;0.11864406779661017;0.034482758620689655;0.0;0.12301777686036208;0.21443695018089506;0.1016949152542373;0.18181818181818182;1.0;0.12357982304637381;0.9287066670276922;0.9573253894826342;0.9054175114756237;0.9462961768816025
94;12.0;22.0;7.49345112;10.2613831;34.0;254.77733808;3.7934231399999874;22.734223259999997;42.972315039999984;5.117685279999989;8.323324000000001;7.550391899999999;34.008935455;256.7133246;22.745760000000008;4.710864000000002;43.24132459999999;6.990409400000004;;10.49508462297634;2.9411764705882355;40.74562265390815;0.1714985851425088;1.0;1.0;4.0;2.0;1.935986519999972;10.0;7.4;11320.9428;7.2072;0.2027;6.893;248.94469883869655;0.19179748888926446;0.019602086286725086;0.12429378531073446;0.06896551724137931;1.0;0.12027926364335711;0.2192114966711965;0.1016949152542373;0.18181818181818182;1.0;0.12582928191437295;0.9355219907176943;0.9641702633014606;0.9025154170383101;0.954797201961541
95;12.0;23.0;7.30223227;17.5319824;35.0;255.57812945;0.8007913700000131;22.97579367000003;44.87587571;4.5942145100000005;15.639786;7.3562338;35.01679;257.468183;23.329301199999986;0.7548583999999974;45.08018299999999;5.465722399999999;;10.699874805650794;3.4571428571428573;40.35381355274014;0.1690308509457033;1.0;-1.0;4.0;3.0;1.8900535500000049;11.0;289.5;15863.5156;269.7679;7.7048;269.668;249.1649776238055;0.22544424836869542;0.019413593012876863;0.12994350282485875;0.10344827586206896;0.0;0.11765897005566348;0.22393945479165428;0.1016949152542373;0.18181818181818182;1.0;0.12618973021471946;0.9244327576227552;0.9664148540697183;0.8983692714338547;0.9611916208574088
96;12.0;24.0;7.19197321;22.2704163;36.0;258.91103556;3.332906109999953;24.67915585999998;46.88849245999995;4.133697479999967;20.380159;7.244420199999999;36.021879;260.7991272;24.724127199999987;3.330944199999998;47.04112719999999;4.085802599999996;;10.902723556992836;4.0;39.97665304230708;0.1666666666666666;1.0;1.0;4.0;4.0;1.8880916400000276;12.0;741.0;14429.7751;706.2429;19.1733;690.237;248.78234594252547;0.26084458488939966;0.019232146948541286;0.13559322033898305;0.13793103448275862;1.0;0.11514862801213815;0.22862259139814337;0.1016949152542373;0.18181818181818182;1.0;0.12778027113661836;0.9316538838791899;0.9717800511850649;0.8946167973763787;0.9680105791014053
97;13.0;10.0;7.30980396;7.34570312;23.0;168.12549108;19.4308518;0.3961363199999823;5.452054979999986;36.91324236;6.748071;7.3357275;23.007244351;168.7217325;0.1409134999999951;19.51773250000001;5.645012400000007;36.484732500000014;;8.087579399090064;0.391304347826087;54.85488635904566;0.2085144140570747;-1.0;1.0;5.0;2.0;0.5962414200000126;-3.0;0.37;-17202.0;500.0;0.015;0.345;169.57562942229293;0.02551740504352823;0.026389833940981055;0.05649717514124294;0.06896551724137931;1.0;0.15958347204374304;0.16362980947961836;0.11016949152542373;0.2272727272727273;0.0;0.08381289868643281;0.9770276994564814;0.8772207389631885;0.9827205726390671;0.8240603441661697
98;13.0;11.0;7.60624647;0.992660522;24.0;182.54991528;14.424424200000004;1.934080999999992;8.559585579999975;33.855276;-0.0488119999999999;7.6495806;23.999947598;183.5899344;1.8641076999999933;14.868201899999985;9.445361600000004;34.3859344;;8.320335292207616;0.1666666666666666;54.08217939934951;0.2041241452319315;-1.0;-1.0;5.0;3.0;1.0400191200000108;-2.0;0.244;-10793.9978;19.4734;0.0095;0.228;186.8245105405828;0.010868524370391649;0.026018096622669046;0.06214689265536723;0.10344827586206896;0.0;0.15492178957175484;0.16900340747429807;0.11016949152542373;0.2272727272727273;0.0;0.09091253234496265;0.9639944194718797;0.8838490041023687;0.9770132225292056;0.8372756220447578
99;13.0;12.0;7.99469233;-8.25335693;25.0;199.86730825;17.317392970000014;3.0315844900000286;14.35920101000002;31.74181717000002;-8.915974;8.0211366;24.990428308;200.528415;2.271367799999978;16.93848060000001;13.964062200000017;31.806682499999997;;8.549879733383484;0.04;53.35124953631295;0.2;-1.0;1.0;5.0;4.0;0.6611067499999876;-1.0;0.069;-12743.2956;10.0002;0.0026;0.065;201.81835126699244;0.002608445848893997;0.02566645761676929;0.06779661016949153;0.13793103448275862;1.0;0.1505426828916527;0.17430286319278143;0.11016949152542373;0.2272727272727273;0.0;0.09900073344694757;0.9697976981820482;0.8854155297576947;0.9699993541562425;0.852988884415264
100;13.0;13.0;8.17245197;-12.7984161;26.0;212.48375122;12.61644296999998;7.392632469999967;19.801912179999988;29.933835939999994;-12.210139;8.1497653;25.986891876;211.8938978;6.306327799999999;11.3654828;18.370181000000013;28.303963400000008;;8.776382955329126;0.0;52.65829773197477;0.196116135138184;-1.0;-1.0;5.0;5.0;-0.5898534199999688;0.0;0.071;-5069.1361;0.0849;0.0026;0.066;214.8200881604928;0.0;0.025333089265117018;0.07344632768361582;0.1724137931034483;0.0;0.1464187111097407;0.17953210677039036;0.11016949152542373;0.2272727272727273;0.0;0.10442780289186289;0.9541758113875042;0.9009360002339687;0.9604742625144125;0.8683106565061212
101;13.0;14.0;8.36168766;-18.0088501;27.0;225.76556682;13.281815599999987;8.709544260000001;22.59409906999997;25.898258569999967;-17.196864;8.3315533;26.981538408;224.9519391;8.271290499999974;13.058041299999983;22.416991599999974;24.42352409999998;;8.999999999999998;0.037037037037037;52.0;0.1924500897298752;-1.0;1.0;5.0;6.0;-0.8136277199999995;1.0;0.05;-4812.3583;0.0964;0.0018;0.047;226.05359259259268;0.0024152276378648094;0.025016392449507374;0.0790960451977401;0.20689655172413793;1.0;0.1425260247385665;0.18469471763589795;0.11016949152542373;0.2272727272727273;0.0;0.11066307667624382;0.9589202879204293;0.9084942277188333;0.9499220204168206;0.8823829755974866
102;13.0;15.0;8.30934143;-16.8334656;28.0;232.66156004;6.895993220000008;9.96305848999998;24.63661564;20.17780882;-16.850719;8.3098969;27.981910009;232.6771132;9.553095699999975;7.725174100000004;24.56787940000001;20.783215399999985;;9.220872584116892;0.1428571428571428;51.37343296865127;0.1889822365046136;-1.0;-1.0;5.0;5.0;0.015553159999996;2.0;0.052;4642.0776;0.0486;0.0018;0.049;235.71065402508745;0.00931587803176427;0.02471496078119694;0.0847457627118644;0.1724137931034483;0.0;0.13884378311749618;0.18979396758052053;0.11016949152542373;0.2272727272727273;0.0;0.11435188225120463;0.9439715205462995;0.9134246904155972;0.9400227755781321;0.8898624408957454
