;Unnamed: 0;Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;ame_ME;ame_BE/A;ame_AM;ame_BE;ame_S1p;ame_S1n;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;Z_distance;N_distance;Difference_BE_DZ_AME;N-Z;ame_AM_unc;ame_BDE;ame_BDE_unc;ame_BE/A_unc;ame_ME_unc;ldm_BE;rescaled_Asym;rescaled_Coul;rescaled_N;rescaled_N_distance;rescaled_N_parity;rescaled_Pair;rescaled_Surf;rescaled_Z;rescaled_Z_distance;rescaled_Z_parity;rescaled_ame_BE;rescaled_ame_S1n;rescaled_ame_S1p;rescaled_ame_S2n;rescaled_ame_S2p;BE_Predictions;Difference_BE_AME_ANN;Difference_BE_DZ_ANN;Prediction_S2p;Prediction_S2n;Prediction_S1n;Difference_S2n_AME_Predictions;Difference_S2p_AME_Predictions;Difference_S2n_DZ_Predictions;Difference_S2p_DZ_Predictions
2349;2385;92.0;140.0;7.61246395;34.4923096;232.0;1766.0916364000002;7.197751960000232;6.139767340000162;10.733837500000163;12.933099800000036;34.609445;7.6118984;232.037154765;1765.9604288;6.103861100000096;7.267823900000192;10.831026800000108;13.148207800000208;;37.75652270956944;9.93103448275862;1362.489690191877;0.0656532164298612;1.0;1.0;10.0;14.0;-0.1312076000001525;48.0;1.941;-2750.0;100.0;0.0078;1.808;1762.235661719346;0.6476141417943715;0.6554726307355329;0.7909604519774012;0.4827586206896551;1.0;0.0078903599746203;0.8485919478901749;0.7796610169491526;0.4545454545454546;1.0;0.8465016007384131;0.942689504420282;0.9001572122311688;0.919260577697044;0.842094113636186;1769.1173604747653;-3.1569316747652465;0.13120760000015252;10.934072047173913;7.453568241119456;3.8220258235335223;5.694639558880752;-0.10304524717380481;5.479531558880581;-0.2002345471737499
2326;2362;91.0;141.0;7.60933733;36.0001221;232.0;1765.36626056;5.414391499999965;5.076232910000044;12.21792445999995;12.131612359999965;35.946549;7.6095072;232.038590205;1765.4056704;5.158227599999868;5.54910269999993;12.469778399999951;12.36963639999996;;37.75652270956944;10.775862068965518;1332.870349100749;0.0656532164298612;-1.0;-1.0;9.0;15.0;0.039409839999962;50.0;8.206;1337.1034;7.4278;0.033;7.645;1763.208532115034;0.7027063170511845;0.641223225719543;0.7966101694915254;0.5172413793103449;0.0;0.0078903599746203;0.8485919478901749;0.771186440677966;0.4090909090909091;0.0;0.8462367010931511;0.9378716902058594;0.896519833714869;0.9171433756825548;0.8477926841170194;1770.0310816618799;-4.62541126187989;-0.03940983999996206;13.515334400772872;4.735747010648083;0.913721187114561;7.633889389351877;-1.0455560007729208;7.395865349351881;-1.2974099407729227
2303;2339;90.0;142.0;7.61493874;35.4827881;232.0;1766.66578768;6.375760030000038;7.641815590000078;13.749737779999805;11.30798877999996;35.44671;7.6150338;232.038053606;1766.6878416;7.605100799999898;6.4403987999998495;13.64752960000001;11.558439599999923;;37.75652270956944;11.655172413793103;1303.5764952743589;0.0656532164298612;1.0;1.0;8.0;16.0;0.022053919999962;52.0;1.525;-499.8388;7.7338;0.0061;1.421;1763.1516068527176;0.760047152522561;0.6271304075718607;0.8022598870056498;0.5517241379310345;1.0;0.0078903599746203;0.8485919478901749;0.7627118644067796;0.3636363636363636;1.0;0.8468489436406187;0.940370116954676;0.905931729560128;0.9149374540431175;0.8518881786520588;1768.3380761344433;-1.6502345344433706;-0.02205391999996209;13.477637160539643;-0.7792843403219649;-1.6930055274365259;12.337723940321888;0.1698924394603658;12.087273120321925;0.2721006194601614
2277;2313;89.0;143.0;7.60204124;39.2573242;232.0;1763.67356768;4.649595590000217;6.6102542900002845;15.276026480000157;10.525231580000082;39.154423;7.6024245;232.042034;1763.762484;6.351028199999826;4.67974319999991;14.910287999999944;10.826591999999946;;37.75652270956944;12.56896551724138;1274.6081287127065;0.0656532164298612;-1.0;-1.0;7.0;17.0;0.0889163199997256;54.0;14.0;3707.7131;13.1181;0.0562;13.041;1762.0648859323965;0.8196366482085016;0.6131941762924861;0.807909604519774;0.5862068965517241;0.0;0.0078903599746203;0.8485919478901749;0.7542372881355932;0.3181818181818182;0.0;0.8454520721547536;0.9354347547933312;0.9011079402875194;0.912947310026758;0.8562792759621483;1766.6571786609888;-2.894694660988762;-0.08891632000018035;13.43944061911111;-3.373903000891005;-1.680897473454479;14.200495000890951;1.4708473808888343;13.899134580891086;1.8365858608890466
2251;2287;88.0;144.0;7.59757948;41.0749512;232.0;1762.63843936;5.575125970000272;9.18560284;16.849022260000083;9.722389459999931;40.496955;7.6000099;232.043475267;1763.2022968;8.872588899999856;5.790840999999782;16.352296799999895;10.161984799999976;;37.75652270956944;13.517241379310343;1245.9652494157915;0.0656532164298612;1.0;1.0;6.0;18.0;0.5638574399997651;56.0;9.823;1342.5322;15.9313;0.0394;9.151;1759.94836935407;0.8814748041090057;0.5994145318814188;0.8135593220338984;0.6206896551724138;1.0;0.0078903599746203;0.8485919478901749;0.7457627118644068;0.2727272727272727;1.0;0.8451845802329363;0.9385493162326456;0.9108071215429676;0.9111400156634106;0.8612936959515979;1764.9888885427117;-1.7865917427116074;-0.5638574400002199;-49.47513130038965;-3.3491875917316065;-1.6682901182771275;13.511172391731582;65.82742810038954;13.071577051731538;66.32415356038973
2428;2464;96.0;137.0;7.54682493;47.1157227;233.0;1758.41020869;7.065378530000089;3.3423631699999987;5.482345079999959;15.9525933299999;47.29333999999999;7.546002;233.050771485;1758.218466;3.370466000000015;7.082466000000015;5.59319160000002;16.016466000000015;;37.86494067106982;7.214592274678112;1482.0955318461668;0.0655121782080418;1.0;-1.0;14.0;11.0;-0.1917426899999554;41.0;87.059;-5478.0;247.0;0.348;81.095;1755.7447054248091;0.4704718317586704;0.713013143698559;0.7740112994350282;0.3793103448275862;0.0;0.0077406025377247;0.8510949759884214;0.8135593220338984;0.6363636363636364;1.0;0.8428047784832642;0.9421699204846348;0.8896432101222154;0.9270603530793832;0.823880143285711;1759.2730132859945;-1.0545472859944311;0.19174268999995547;4.594819248318572;-7.384165374994382;-5.715875256717254;23.400631374994397;0.9983723516814482;23.33675870499428;0.887525831681387
2413;2449;95.0;138.0;7.56732225;43.1221924;233.0;1763.18608425;8.11823873000003;2.2217522500000086;6.904172249999874;15.113385569999991;43.285;7.567;233.046468;1763.111;2.466735199999996;8.263;7.01848490000004;15.365;;37.86494067106982;7.935622317596566;1451.2185415993715;0.0655121782080418;-1.0;1.0;13.0;12.0;-0.075084249999918;43.0;123.0;-4008.0;140.0;0.0;114.0;1760.4767830774692;0.517491027318133;0.6981587032048389;0.7796610169491526;0.4137931034482758;1.0;0.0077406025377247;0.8510949759884214;0.8050847457627118;0.5909090909090909;0.0;0.8451409855979861;0.94547912123564;0.8861670103086113;0.9252887941349228;0.828836437043661;1765.0329518731833;-1.9219518731831613;0.07508424999991803;6.792493458747913;0.04406333047154476;5.759938587188799;15.320936669528455;0.2259914412521269;15.069322239528447;0.11167879125196123
2392;2428;94.0;139.0;7.58462954;39.8719482;233.0;1767.21868282;6.2543508199999;4.739103139999997;8.324798379999947;14.29081920999988;40.051836;7.5837968;233.042997411;1767.0246544;4.520654400000116;6.380389600000111;8.332049500000197;14.399380000000122;;37.86494067106982;8.69098712446352;1420.6665723025428;0.0655121782080418;1.0;-1.0;12.0;13.0;-0.1940284199997677;45.0;58.162;-3233.0;126.0;0.2325;54.178;1764.1828361494618;0.566749232189951;0.6834606252426318;0.7853107344632768;0.4482758620689655;0.0;0.0077406025377247;0.8510949759884214;0.7966101694915254;0.5454545454545454;1.0;0.8470097732760773;0.94020190283318;0.8940674089009776;0.9226629429808344;0.8334042070792352;1768.6741058387756;-1.6494514387757135;0.1940284199999951;6.680150689840275;9.401092552781165;3.641153965592366;4.9982874472189565;1.6518988101599223;4.889726657218715;1.6446476901596725
2371;2407;93.0;140.0;7.59546375;38.1300049;233.0;1769.7430537500002;7.263474070000257;3.6514173499999742;9.791184690000136;13.461141750000024;37.948531;7.596181599999999;233.040739421;1769.9103128;3.949883999999845;7.406312799999956;10.053745099999942;13.817797699999996;;37.86494067106982;9.48068669527897;1390.4396239556802;0.0655121782080418;-1.0;1.0;11.0;14.0;0.1672590499997568;47.0;54.729;-2103.3047;74.3811;0.2188;50.981;1766.8628646407874;0.6182464463741243;0.6689189098119376;0.7909604519774012;0.4827586206896551;1.0;0.0077406025377247;0.8510949759884214;0.788135593220339;0.5;0.0;0.8483876882143766;0.9430777080399028;0.8918719410049054;0.921081421726456;0.8393912057940741;1772.374177345395;-2.463864545395154;-0.16725904999975683;7.4239846453072005;7.341225472211818;3.7000715066194516;6.4765722277881785;2.6297604546927413;6.119916277788207;2.367200044692936
2350;2386;92.0;141.0;7.60320663;37.1081543;233.0;1771.54714479;5.45550838999975;6.180884229999947;11.257117139999991;12.653260349999982;36.919111;7.6039574;233.039634294;1771.7220742000002;6.316403800000204;5.761645400000037;11.47463140000007;13.02946930000023;;37.86494067106982;10.304721030042918;1360.537696558784;0.0655121782080418;1.0;-1.0;10.0;15.0;0.1749294100002316;49.0;2.42;-1029.4197;51.005;0.0097;2.254;1768.5168685514457;0.6719826698706529;0.6545335569127562;0.7966101694915254;0.5172413793103449;0.0;0.0077406025377247;0.8510949759884214;0.7796610169491526;0.4545454545454546;1.0;0.8492528124777663;0.9384674769112494;0.9009747575600692;0.9189376870907396;0.8443321747156618;1776.2639833061694;-4.541909106169214;-0.17492941000023166;13.000180392682523;7.589877467393762;3.8898059607743107;5.439591832606467;-1.5255489926824524;5.06338288260622;-1.743063252682532
2327;2363;91.0;142.0;7.60425663;37.645874;233.0;1771.79179479;6.425534230000039;5.126007110000046;12.767822700000124;11.839925730000004;37.48941000000001;7.6048675;233.040246535;1771.9341275000002;5.24628590000025;6.5284571000002325;12.851386700000148;12.077559800000165;;37.86494067106982;11.163090128755364;1330.9607901118538;0.0655121782080418;-1.0;1.0;9.0;16.0;0.1423327100001188;51.0;1.433;570.2993;1.975;0.0057;1.336;1769.1448478814364;0.727957902679537;0.6403045665450875;0.8022598870056498;0.5517241379310345;1.0;0.0077406025377247;0.8510949759884214;0.771186440677966;0.4090909090909091;0.0;0.8493540688876676;0.9406169565988486;0.8968585498967758;0.9163491194770164;0.8491196831531286;1775.105604533434;-3.1714770334338027;-0.14233271000011882;13.515833701968404;2.7314271880388787;-1.158378772735432;9.346132611961286;-0.6644470019682558;9.108498541961126;-0.7480110019682797
2304;2340;90.0;143.0;7.60231018;38.8817139;233.0;1771.33827194;4.672484259999919;7.66470425999978;14.274958550000065;11.048244289999955;38.731642;7.602893699999999;233.041580126;1771.4742321;7.711748099999968;4.786390499999979;14.062776299999792;11.22678929999983;;37.86494067106982;12.055793991416309;1301.70890461489;0.0655121782080418;1.0;-1.0;8.0;17.0;0.1359601599999678;53.0;1.528;1242.232;1.1224;0.0061;1.424;1768.7468026307602;0.7861721448007764;0.6262319387089317;0.807909604519774;0.5862068965517241;0.0;0.0077406025377247;0.8510949759884214;0.7627118644067796;0.3636363636363636;1.0;0.8491344667539864;0.9357337019860872;0.9063419483159584;0.9140355834076614;0.8533321513608467;1773.4059832651615;-1.9317511651613586;-0.13596016000019517;13.47813646173472;-2.8580000410079265;-1.6996212682724945;14.084789341007756;0.5846398382650708;13.906244331007882;0.7968220882653441
2278;2314;89.0;144.0;7.59347391;41.7230225;233.0;1769.27942103;5.605853349999961;6.640981669999974;15.826584509999975;10.255448940000178;41.308037;7.5951939;233.044346;1769.6801787;6.4778819000001535;5.917694700000109;15.35047080000001;10.59743790000002;;37.86494067106982;12.982832618025752;1272.7820400678925;0.0655121782080418;-1.0;1.0;7.0;18.0;0.4007576699998481;55.0;14.0;2576.395;13.1184;0.056;13.041;1767.3227327994166;0.8466253962343713;0.6123156734042888;0.8135593220338984;0.6206896551724138;1.0;0.0077406025377247;0.8510949759884214;0.7542372881355932;0.3181818181818182;0.0;0.8482777981406929;0.9389049047708062;0.9015958829451074;0.9123241616268192;0.8578099610948133;1771.7188445267677;-2.038665826767783;-0.4007576699998481;13.440439221501492;-3.3867600066662362;-1.6871387383937417;13.984197906666257;1.9100315784985185;13.642208946666415;2.386145288498483
2252;2288;88.0;145.0;7.5817585;45.2349854;233.0;1766.5497305;3.911291140000003;9.189267940000036;17.256464780000215;9.486417110000277;44.334062;7.5855644;233.04759457;1767.4365052;9.027746000000043;4.23420840000012;16.687505200000015;10.0250493999999;;37.86494067106982;13.944206008583691;1244.1801964708611;0.0655121782080418;1.0;-1.0;6.0;19.0;0.8867746999999326;57.0;9.235;3026.0244;15.6228;0.0369;8.603;1764.8726383874057;0.9093176569803214;0.5985557706311587;0.8192090395480226;0.6551724137931034;0.0;0.0077406025377247;0.8510949759884214;0.7457627118644068;0.2727272727272727;1.0;0.8472064338959452;0.934185858874401;0.9114039332064628;0.9107676414601776;0.8624593446644158;1770.0440634929537;-2.6075582929536267;-0.88677470000016;-50.13545713096869;-3.3619197722077843;-1.6747810338140425;13.386969172207685;66.8229623309687;12.848336882208061;67.3919219109689
2429;2465;96.0;138.0;7.55113459;46.6317139;234.0;1766.96549406;8.555285370000092;3.779409810000061;6.00116206000007;15.62066390000018;46.722411;7.5506868;234.050158568;1766.8607112;3.74971120000002;8.642245200000005;6.216446400000016;15.72471120000002;;37.97320363853009;7.538461538461538;1479.9812700145064;0.0653720450460613;1.0;1.0;14.0;12.0;-0.1047828600001139;42.0;18.333;-6673.0;154.0;0.073;17.078;1763.3016791849386;0.4915917176761762;0.7119960051654468;0.7796610169491526;0.4137931034482758;1.0;0.0075918061129574;0.8535944257641088;0.8135593220338984;0.6363636363636364;1.0;0.8469314896565358;0.9465421981996708;0.8911019764866572;0.926266971958144;0.826047440272831;1767.0631105326413;-0.2023993326413347;0.10478286000011394;5.399318298995468;-4.655733994126422;-2.980952960312379;20.38044519412644;0.8171281010045481;20.276397894126603;0.6018437610046021
2414;2450;95.0;139.0;7.56359529;44.498291;234.0;1769.88129786;6.69521361000011;2.662615040000219;7.401718180000216;14.81345234000014;44.462;7.564;234.047731;1769.976;2.9513455999998843;6.865;7.472;15.128;;37.97320363853009;8.273504273504274;1449.148326889204;0.0653720450460613;-1.0;-1.0;13.0;13.0;0.0947021399999812;44.0;172.0;-2261.0;161.0;1.0;160.0;1767.6767704578044;0.5395246969507241;0.6971627550578333;0.7853107344632768;0.4482758620689655;0.0;0.0075918061129574;0.8535944257641088;0.8050847457627118;0.5909090909090909;0.0;0.8484190541494905;0.941560333085612;0.8880310638322382;0.924644310048513;0.8304134837183811;1772.1295197597742;-2.153519759774099;-0.0947021400002086;6.834185108542442;2.085456266820529;5.066409227132908;13.042543733179471;0.6378148914575581;12.727996073179611;0.567533071457774
2393;2429;94.0;140.0;7.58522081;40.2203369;234.0;1774.94166954;7.722986720000108;5.198615789999849;8.850033139999823;13.977337540000008;40.349986;7.5846061;234.043317489;1774.7978274;4.887514600000111;7.773172999999952;8.837398599999958;14.153562600000065;;37.97320363853009;9.042735042735044;1418.6399410599577;0.0653720450460613;1.0;1.0;12.0;14.0;-0.1438421400000606;46.0;7.298;-4112.0;160.0;0.0291;6.798;1771.0295769192508;0.5896871171217626;0.6824856444250368;0.7909604519774012;0.4827586206896551;1.0;0.0075918061129574;0.8535944257641088;0.7966101694915254;0.5454545454545454;1.0;0.8507214985428949;0.944106068128942;0.8954785363726303;0.9219944813670676;0.8351615005358973;1775.708510726571;-0.9106833265709611;0.14384214000006068;6.5911502518056295;8.645400193929618;3.5789909667967095;5.508162406070447;2.246248348194328;5.33193734607039;2.2588828881941936
2372;2408;93.0;141.0;7.58829165;40.2840576;234.0;1775.6602461;5.917192349999823;4.113101310000047;10.293985539999994;13.18066642000008;39.954806;7.5896382;234.042893245;1775.9753388;4.253264599999879;6.065026000000071;10.569668400000085;13.471338800000026;;37.97320363853009;9.846153846153848;1388.4561125267671;0.0653720450460613;-1.0;-1.0;11.0;15.0;0.3150926999999228;48.0;9.014;-395.1807;10.7522;0.0359;8.397;1773.3600985692774;0.6420789781892916;0.6679646732670573;0.7966101694915254;0.5172413793103449;0.0;0.0075918061129574;0.8535944257641088;0.788135593220339;0.5;0.0;0.8512837655624693;0.9393178948656332;0.8930388942449312;0.920139281441034;0.8411852698168066;1779.4767368463276;-3.501398046327722;-0.31509269999992284;9.445655184447787;7.347217086553428;3.7682261197567186;6.124121713446598;1.1240132155522975;5.8334493334466515;0.848330355552207
2351;2387;92.0;142.0;7.60022068;38.2749023;234.0;1778.45163912;6.904494330000034;6.659844329999942;11.785851439999988;12.360002719999784;38.144959;7.600716;234.040950296;1778.567544;6.633416499999817;6.845469799999846;11.879702400000069;12.607115199999884;;37.97320363853009;10.683760683760685;1358.5968412896325;0.0653720450460613;1.0;1.0;10.0;16.0;0.1159048800000164;50.0;1.212;-1809.8462;8.3205;0.0048;1.129;1774.6683354078857;0.6967002801533111;0.6535998415838948;0.8022598870056498;0.5517241379310345;1.0;0.0075918061129574;0.8535944257641088;0.7796610169491526;0.4545454545454546;1.0;0.8525215552704323;0.9415055872227164;0.9021941466620548;0.9177891617899794;0.8457407625963643;1781.8926056790351;-3.325061679035116;-0.11590488000001642;13.554529544591787;6.184094952464193;2.415868832707474;6.423020247535691;-1.6748271445917187;6.175907767535591;-1.7686781045917996
2328;2364;91.0;143.0;7.59378529;40.5632324;234.0;1776.94575786;5.153963069999918;5.607485920000045;13.272190179999823;11.579497299999955;40.33887;7.594683699999999;234.043305555;1777.1559857999998;5.681753700000001;5.221858299999731;13.393501799999967;11.750315399999964;;37.97320363853009;11.555555555555555;1329.0621273485533;0.0653720450460613;-1.0;-1.0;9.0;17.0;0.2102279399998678;52.0;4.395;2193.9105;3.9998;0.0175;4.094;1774.954287435074;0.7535510230138213;0.6393911493755492;0.807909604519774;0.5862068965517241;0.0;0.0075918061129574;0.8535944257641088;0.771186440677966;0.4090909090909091;0.0;0.8518475298452264;0.9369543787059424;0.8985335764480339;0.9154592299910804;0.8510048261522709;1780.1738861400484;-3.017900340048527;-0.21022793999986789;13.516707479059505;0.6971492937207131;-1.718719538986761;11.053166106279251;-0.12320567905953794;10.882348006279242;-0.244517299059682
2305;2341;90.0;144.0;7.59590912;40.8486328;234.0;1777.44273408;6.104462140000123;8.163313049999942;14.804294719999916;10.776946400000044;40.612958;7.5968557;234.043599801;1777.6642338;7.984055099999998;6.190001700000139;14.461937000000152;10.976392200000118;;37.97320363853009;12.461538461538462;1299.8519707035302;0.0653720450460613;1.0;1.0;8.0;18.0;0.2214997200001107;54.0;2.779;274.0882;3.1716;0.0111;2.589;1774.2179546508432;0.812631206770822;0.6253385966420206;0.8135593220338984;0.6206896551724138;1.0;0.0075918061129574;0.8535944257641088;0.7627118644067796;0.3636363636363636;1.0;0.8520902205641143;0.939668219108982;0.9073893769779484;0.9133546680227124;0.8547201868520896;1778.467898781538;-0.803664981538077;-0.22149971999988338;13.479010238826277;-3.424706897497117;-1.705987358510356;14.401099097497235;0.982926761173875;14.201653297497161;1.3252844811736395
2279;2315;89.0;145.0;7.57987213;45.383667;234.0;1773.69007842;4.410657389999869;7.14034791999984;16.329615859999876;10.01651073999983;44.841195;7.5821297;234.048139;1774.2183498000002;6.781844600000186;4.538171100000152;15.809590600000227;10.45586580000026;;37.97320363853009;13.401709401709402;1270.9663713545629;0.0653720450460613;-1.0;-1.0;7.0;19.0;0.5282713800002057;56.0;15.0;4228.2364;14.2103;0.0597;13.972;1772.459337055193;0.8739408314243134;0.6114421833833091;0.8192090395480226;0.6551724137931034;0.0;0.0075918061129574;0.8535944257641088;0.7542372881355932;0.3181818181818182;0.0;0.8504447953678242;0.935037908535925;0.9027650752323269;0.9119391786499016;0.859406497470093;1776.7742691276073;-2.555919327607171;-0.5282713800002057;-45.458627661347236;-3.3996170124410128;-1.6936296539306568;13.855482812441272;61.268218261347464;13.416127752440843;61.78824352134711
2445;2481;97.0;138.0;7.5246973;52.5823975;235.0;1768.3038655;8.6361434800001;1.3383714399999462;5.117781250000007;16.12276036000003;52.77;7.524;235.056651;1768.14;1.2792887999999802;8.694;5.029;16.213;;38.08131249448381;7.153191489361702;1508.9922636112055;0.0652328073053442;-1.0;1.0;15.0;12.0;-0.1638654999999289;41.0;430.0;0.0;0.0;2.0;401.0;1765.6793141532469;0.4664678161692349;0.7259527436493924;0.7796610169491526;0.4137931034482758;1.0;0.0074439604658702;0.8560903175921479;0.8220338983050848;0.6818181818181819;0.0;0.8475423558449658;0.9466872740916216;0.8815994986620627;0.927594796266887;0.8219182317932708;1769.1983720936776;-1.0583720936774625;0.16386549999992894;4.165420220494298;-9.269526687860434;-7.5758970339297775;25.482526687860435;0.8635797795057023;25.392287047860464;0.9523610295057097
2430;2466;96.0;139.0;7.54774189;47.9493408;235.0;1773.71934415;6.753850090000015;3.8380462899999657;6.5006613300001845;15.309135460000109;48.013;7.547;235.051545;1773.545;3.569;6.6842887999999805;6.520345599999884;15.326533999999985;;38.08131249448381;7.868085106382979;1477.879021062521;0.0652328073053442;1.0;-1.0;14.0;13.0;-0.1743441500000244;43.0;110.0;-4757.0;413.0;0.0;102.0;1770.7189463373395;0.513086848362234;0.7109846458421885;0.7853107344632768;0.4482758620689655;0.0;0.0074439604658702;0.8560903175921479;0.8135593220338984;0.6363636363636364;1.0;0.8501232677926542;0.941053774495385;0.890406870997549;0.9251841919202906;0.8271042148384626;1774.8939008266925;-1.348900826692443;0.17434415000002446;6.219794987916885;-1.8803683009148244;5.695528733014953;17.20690230091481;0.3005506120829997;17.18950376091493;0.28086634208329997
2415;2451;95.0;140.0;7.56456041;44.7792969;235.0;1777.67169635;7.790398489999916;2.7300268100000267;7.9286425999998755;14.485612100000026;44.624602;7.5651582;235.047906478;1777.812177;3.014349599999841;7.836176999999909;7.901864199999952;14.701176999999907;;38.08131249448381;8.617021276595745;1447.089874790385;0.0652328073053442;-1.0;1.0;13.0;14.0;0.1404806499999722;45.0;56.661;-3389.0;115.0;0.2246;52.78;1774.740002565614;0.5619258344691854;0.6961724657204762;0.7909604519774012;0.4827586206896551;1.0;0.0074439604658702;0.8560903175921479;0.8050847457627118;0.5909090909090909;0.0;0.8521608641112853;0.9442826770907476;0.888273408668838;0.9234836322796786;0.8319082871046215;1779.1198613170982;-1.3076843170981647;-0.14048064999997223;6.745683971703102;9.921489223420622;4.225960490405669;4.779687776579285;1.1561802282968507;4.564122876579404;1.182958628296774
2394;2430;94.0;141.0;7.57830715;42.3311768;235.0;1780.90218025;5.96051070999988;5.241934149999906;9.355035459999954;13.683497429999989;42.182346;7.5788799;235.045284609;1781.0367765;5.061437699999893;6.238949099999853;9.314702299999771;14.012122099999804;;38.08131249448381;9.4;1416.624824794798;0.0652328073053442;1.0;-1.0;12.0;15.0;0.1345962499999586;47.0;22.03;-2442.2558;56.5932;0.0873;20.521;1777.7424828380704;0.6129847744900893;0.6815162032842557;0.7966101694915254;0.5172413793103449;0.0;0.0074439604658702;0.8560903175921479;0.7966101694915254;0.5454545454545454;1.0;0.85370062495792;0.9398054254688488;0.89614753144041;0.921609856255574;0.8368212693350319;1782.767131722331;-1.7303552223308998;-0.13459625000018605;6.503148416161594;7.873230895638471;3.6472704052328027;6.138891204361332;2.8115538838381777;5.810266534361517;2.85188704383836
2373;2409;93.0;142.0;7.58560658;41.3980713;235.0;1782.6175463000002;6.957300200000191;4.165907180000204;10.825751510000146;12.874492550000014;41.043044;7.5870571;235.044061518;1782.9584185;4.390874499999918;6.983079699999886;11.024290999999735;13.048105699999956;;38.08131249448381;10.217021276595744;1386.4838710757597;0.0652328073053442;-1.0;1.0;11.0;16.0;0.3408721999996942;49.0;1.49;-1139.3021;20.4992;0.0059;1.388;1779.726387154708;0.6662636684249452;0.6670158585335267;0.8022598870056498;0.5517241379310345;1.0;0.0074439604658702;0.8560903175921479;0.788135593220339;0.5;0.0;0.8546182177048173;0.9418913268832646;0.8935682106173845;0.9189883658385362;0.8427661676955809;1786.6026386781334;-3.6442201781333097;-0.3408721999999216;11.497034144699455;7.482777361035232;3.8355069558024297;5.565328338964724;-0.4727431446997201;5.391715188964781;-0.6712826346993097
2352;2388;92.0;143.0;7.58992624;41.1654053;235.0;1783.6326663999998;5.181027279999853;6.686908539999877;12.29439445999992;12.085521609999889;40.918782;7.5909151;235.043928117;1783.8650485;6.709062700000126;5.297504500000039;12.390816400000126;12.142974299999883;;38.08131249448381;11.06808510638298;1356.6670136332702;0.0652328073053442;1.0;-1.0;10.0;17.0;0.2323821000002226;51.0;1.198;-124.2619;0.8524;0.0048;1.116;1780.691715515527;0.7217625162737539;0.6526714314682897;0.807909604519774;0.5862068965517241;0.0;0.0074439604658702;0.8560903175921479;0.7796610169491526;0.4545454545454546;1.0;0.8550511376306512;0.9371664255100596;0.9024851197110432;0.9165270038832202;0.8475181028306874;1786.961261761546;-3.096213261545927;-0.23238210000022264;13.555278496384517;4.194130039214997;0.3586230834125672;7.948844260784886;-1.1644620963843906;7.891391570784892;-1.2608840363845975
2329;2365;91.0;144.0;7.58759785;42.4949951;235.0;1783.08549475;6.139736889999995;5.642760669999916;13.806073719999858;11.293699959999913;42.288901;7.5884139;235.045399;1783.2772665;5.613032699999865;6.121280700000003;13.597087799999862;11.343138999999734;;38.08131249448381;11.953191489361702;1327.1742524673296;0.0652328073053442;-1.0;1.0;9.0;18.0;0.1917717500000435;53.0;15.0;1370.1184;14.0169;0.0595;13.972;1780.6384679205282;0.7794813180365144;0.6384829220885442;0.8135593220338984;0.6206896551724138;1.0;0.0074439604658702;0.8560903175921479;0.771186440677966;0.4090909090909091;0.0;0.8547704690670183;0.9394755846022164;0.8982692411754161;0.9143519780494694;0.8517127730857235;1785.2363009576202;-1.9590344576201915;-0.19177175000004354;13.517456430852462;-1.3663377205132292;-1.7249608039257964;12.709476720512964;0.07963136914739977;12.660037680513142;0.28861728914739615
2306;2342;90.0;145.0;7.58239269;44.5004883;235.0;1781.86228215;4.419548070000019;8.172203730000092;15.312551649999932;10.524010210000142;44.017754;7.5843862;235.047255;1782.330757;8.112407199999783;4.666523199999938;14.894251799999967;10.856524900000077;;38.08131249448381;12.872340425531917;1298.0055875779376;0.0652328073053442;1.0;-1.0;8.0;19.0;0.4684748499998932;55.0;14.0;1728.8531;19.1127;0.0555;13.041;1779.566644369711;0.8394200737132277;0.6244503303942904;0.8192090395480226;0.6551724137931034;0.0;0.0074439604658702;0.8560903175921479;0.7627118644067796;0.3636363636363636;1.0;0.8543185064995528;0.9353976972973774;0.9078830832299596;0.9130287078230036;0.8562235119183819;1783.523573032975;-1.192816032975088;-0.4684748499998932;13.479509540021354;-3.437688728570947;-1.7127279246451508;14.294213628571024;1.4147422599786132;13.96169893857109;1.833042109978578
2280;2316;89.0;146.0;7.57035065;48.1126709;235.0;1779.03240275;5.34232433000011;7.157059850000223;16.86235461000024;9.75298171999998;47.35716;7.5735051;235.05084;1779.7736985;6.862425900000147;5.555348699999973;16.140825100000015;10.093519800000124;;38.08131249448381;13.825531914893617;1269.1610189650946;0.0652328073053442;-1.0;1.0;7.0;20.0;0.741295750000063;57.0;15.0;3339.4064;19.1127;0.0595;13.972;1777.4762448630754;0.9015787833038932;0.6105736563855284;0.8248587570621468;0.6896551724137931;1.0;0.0074439604658702;0.8560903175921479;0.7542372881355932;0.3181818181818182;0.0;0.853097499499814;0.9378891986112852;0.9030750311395944;0.9109538359040183;0.8605583274020562;1781.8237021141051;-2.050003614105208;-0.7412957499998356;-48.217141939222756;-3.4125988435150703;-1.6998709188699195;13.506118643515194;64.35796703922277;13.16558056351505;65.079496549223
